item_type,item_id,secondary_id,region_id,sha256,status,previously_present,restored,assignment_count,evidence
image_use,S-029,IU-029,R01,749a0032a5ffa5fc44036b91bf6c4edd891a6c2aea7055f3bd5c7f7722ec6e6d,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
image_use,S-030,IU-030,R05,93de0674b5334099c104ae70347d410dbf90e81afef46710caada857261f07c7,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
image_use,S-031,IU-031,R02,6cba8f92998ab0f45deac48e904a3fb1c098576e2dc01084b1f5a0b4bce4690c,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-032,IU-032,R04,a3e6c63cc480e2b371610aec66eb87685afc58d43b10cb14be91408720ce2d95,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
image_use,S-033,IU-033,R02,5e45051ab8bf467a1fbaa0c21748cec110945be6023ca0e6eaae6ccf48b2c1a8,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-034,IU-034,R05,dd5cd2dbcb362169d78bad82d1d37ab19519c7439d8e07daae95dc54d97e74ce,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
image_use,S-035,IU-035,R02,cec59691ae1260d5796aa1f06e4f424312dd742ae0baa45364d6e2122994e4cb,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-036,IU-036,R02,44f9365c0d0373efd0c29f1e623dc04f589f9c329f4938913ce4a7a577a44be8,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-037,IU-037,R05,b2e75f7fe4ca33608cd1025611ecab261b6839023944408a893450c10bc4f1c9,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
image_use,S-038,IU-038,R04,00a27b68b3cb928cbf67066e224dc99db8f6abac5a5741a3a203f6fdd19b298c,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
image_use,S-039,IU-039,R04,0215415c0fc1db10428eb93c2d681824dc170cafd707e33f0e9599a6188b8e67,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
image_use,S-040,IU-040,R02,59491e610407ee62a6f752e71249994296a468ec618587526b402f2f2f94e96c,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-041,IU-041,R05,53d2404b8050b84e748703850bb82d2ddccbd3f73d0d3eab3c85bb0751738e8e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
image_use,S-042,IU-042,R02,34458c553ac651bbb0e5caf20d98d6b110e98fa7ca3dcb6d5c4b62a1f8e778a6,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-043,IU-043,R02,9612d6181cdd4e5eeb3c156a76b9c205b86432206e51fc8a983f6fcadbf12fbc,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-044,IU-044,R04,31c1dec8d3c8ef0038a3250e5d38424d4bcb29b023c936ead436f3aa007cc35c,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
image_use,S-045,IU-045,R02,6999bc8692c6dcea8ac8691c14dadfbd4f87e9d72b1c33781cfa55121c3753ad,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-046,IU-046,R02,e85c484db2d43c3597d856c6269c0c7639f2a54e3c9c26ccd6c53cc90f431983,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-047,IU-047,R05,5d2b7a05fc7302a0d1f3c1dab9788eea6bf66a97429f8dcf0b343f3878d21ab4,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
image_use,S-048,IU-048,R02,a75a5aaa63322dd2d2c6f819d00bf29dec316c31fccae438db8d93b1ed0404b0,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-049,IU-049,R02,447e70c8c808e8c4b84ec564814e6a5f775ab513740003c12729fd2f3ef43e31,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-050,IU-050,R02,a8103e8dbd6ce635292478003795fc0911a17e25d4e974bce33a53d80351adb7,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-051,IU-051,R02,744fc45fbfb847b4849245e012141ee2a6e374298b1629d12b28c2ceb90282a3,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-052,IU-052,R05,12b0cdd234b9fd72e2fc947cde38d617553fdb579f9e9a753242d8fcbaf99fd2,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
image_use,S-053,IU-053,R04,5ffec63dd810686c777e7ffcdc430a6b3e1affd3db637541ffa2701e03f920f4,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
image_use,S-054,IU-054,R02,ce79d5c4f9c4de3134a0a38ecfa3d42b0926fc0dd160559cdfb25e3c09d76250,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-055,IU-055,R02,94634090431b13f5b34b1408025aeb191643b0009b17e676bd5d633251968c4b,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-056,IU-056,R02,361fdbed6dccc02c9c5440af4ce599a70604acba7db1e3d698531e552bd52167,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-057,IU-057,R04,bf9bcf270144a23ca750e4956df91025e9f7eb7be782239b810247628f6bc7e4,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
image_use,S-058,IU-058,R02,dd743b501a9f1374918dee5c4617a0ea45857958667eacc60f298481295eddb0,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-059,IU-059,R04,469069da2e49cf412ddbd8b562e00c1aabbeb0acea2af8af06a4c005c93fb854,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
image_use,S-060,IU-060,R02,a0d213293c5287d79a68dae82a433599d115206efe4e07347535b72abc346c16,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-061,IU-061,R01,5b0cc42f9fb6ccb1675015b2130328d2c23b00bb20d2247fab4b16a4fbe0b17e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
image_use,S-062,IU-062,R02,5c0472367c05f035301c4023b447fdb1766670ee9648fd14039aab0f624f1a11,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-063,IU-063,R02,7e362237aac1f77ca24b04c9a42b4d7e6862aa3eead534305de3c78ad1cd32e7,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-064,IU-064,R02,99c4fcf5e94ea38bac9b18f59e916b2a72f16eff89894f4ca9f8c8e86da4a633,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-065,IU-065,R06,4bb08e50d644a04bb94a87ad86894f0ecb40289a167cccd0500860396d90512a,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-066,IU-066,R01,49b1cf57e3f06703099ddc4bcf822f08b642e563f823076b4daec5df30a38b5b,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
image_use,S-067,IU-067,R03,9334ead8b8ccad6923f8f2d72fd194102830880b4a405e41251ec14e71158d01,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-068,IU-068,R03,0f4da07f87addf84e6ddc56be7c7d718cc771d46d535e463f858034c9b46f426,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-069,IU-069,R02,6bc2d9719b3312fb3e7e0c5a095582f6b09aab8434cfdf748739466bb18a5411,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-070,IU-070,R02,c26f4e8419b5e0dffaed7aa5d31b5753cdafde233853ee181cd8c55742f54cea,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
image_use,S-071,IU-071,R01,20aef65f1792d2ccd6411e8acb7dfc7e5bd1686c84fb54252cc8088c22dd940d,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
image_use,S-072,IU-072,R06,5641692fce0a0b3c76d24625c9ed60155f2e9aa4f997a45b0988c26e9a365379,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-073,IU-073,R03,de55f1dd3cd61ee4c45d0cac901fc8cad3f21875a1be297baa0074d8cbb2392e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-074,IU-074,R03,ad941a6a435e2d908b85f9ba54259919fa3be5eef1bf54e7c128f6a51450c1b9,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-075,IU-075,R06,e6b00dd34d66db8037bfc2d09fa91febd0f64bd658b5a5ab43cf204af857ad6e,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-076,IU-076,R03,4d7009bdac0aac40387a12232402b80733412bb12633f571a27784da55464eb5,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-077,IU-077,R06,1bbc5a6bba6f4c66389ec79416906bee8d92dd2db22803069ac79043d3c78787,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-078,IU-078,R03,6fb26cc907c8842ca7fbf9211ba6eba0fd519393ca31484baca8a0e8394dfd60,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-079,IU-079,R03,a5a5f4785acacc0ecf95774587599b001e46ea9bc900229f3ea24cec382c2adb,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-080,IU-080,R06,54b893a1a918ee2f16573bc2eba2bd4db5aab5cfc85322ffd934f978ec5900d7,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-081,IU-081,R03,a649c8ac12f2f13313beb30b5ab3b6adad07105d2d5779ab023065a313f90c23,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-082,IU-082,R03,3762600cb9099e61c2fe89276240cacd1a8c5863b257f14763f2f90e40405770,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-083,IU-083,R06,648372837312dd2b747e9d0c27017e640882d1a58303fcf418355d2f7d9c7cc8,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-084,IU-084,R03,71159f4098cbc4f9585bba6b35c9ec42984a681475fc764bba74b6c3f1e354d9,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-085,IU-085,R03,c82c2f0b79502e4de6c6e5731f80fbc2a94be223fcb87675cdebb2af1d34afff,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-086,IU-086,R06,75a570fca156b944949ce863f89acfad7e2f03d8fed150b844878d489ba00431,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-087,IU-087,R06,75a570fca156b944949ce863f89acfad7e2f03d8fed150b844878d489ba00431,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R06: Provider and overload limitations
image_use,S-088,IU-088,R03,aea65758aa54289f9fb41e808b95f3024f8e0793369804b3a759ac091d67ec76,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-089,IU-089,R03,563eb918b6b1dddd67325eb734783ea8b264ae9f900da0e8548dd6c96a778b88,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-090,IU-090,R03,993e80e67388b08e91e2a6d85f7d995ea8cd2ea422ca8ee0379d8d586b2ea93a,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
image_use,S-091,IU-091,R03,aadc15aedc7a933c6568223d88a9de8961442c6ca281a5c6c6c445c0567645e3,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
svg_text_node,T-001,,R02,cd82dc5771f4e1e45c5f5142e4d507bacfd5b448a96371655691cc58921b8316,processed-semantic-transcript,True,False,1,inner / left joins
svg_text_node,T-002,,R02,63ba6c33aecc8ae19c781921705db76680c26f84b1bd18212e5fdadff0455b6d,processed-semantic-transcript,True,False,1,select many to sql
svg_text_node,T-003,,R02,06af9ccff298adcf293c5b9e021ec6d5e693badd1f92af990c51ed7510cfc45c,processed-semantic-transcript,True,False,1,with join in query syntax
svg_text_node,T-004,,R02,6817191a1ad3bed5c67143ea2452fe110b3d34d67fd650f64c6c671a0d017af0,processed-semantic-transcript,True,False,1,and with multile from
svg_text_node,T-005,,R02,d5ee052797082f80974c2d85fa831bcd7198de741fe3366f1b216930ed4a703d,processed-semantic-transcript,True,False,1,where filter after left join can lead to not inclu nulls
svg_text_node,T-006,,R02,5a3712c26337b28c0c9a87a958dc1c4a503c2e060645fedd465223e917fe45da,processed-semantic-transcript,True,False,1,so need to be careful
svg_text_node,T-007,,R05,1f978f0fabc7de9a1bbdb4ce7a525b5f55efe54a3ab40dd5883392a40b0d336d,processed-semantic-transcript,True,False,1,inner and left joins
svg_text_node,T-008,,R06,789976f0c9e9eed883671536275cb76507517be4a0aae37469ea4fed97818487,processed-semantic-transcript,True,False,1,what doesnt translate well
svg_text_node,T-009,,R05,bdbcc931d35606abd1346dcba53ed76bac0339e584953aa8b6e20b2825119130,processed-semantic-transcript,True,False,1,when including navigations in query
svg_text_node,T-010,,R01,3e3c94bbba57502cf29d9d2d921f64357c752eb06db72b727d61a4bcc2526a2a,processed-semantic-transcript,True,False,1,ef linq translation to sql
svg_text_node,T-011,,R05,5fd971834e70285501004dc24cb0affce4c025e2273ca619f23ddb90984afd17,processed-semantic-transcript,True,False,1,how we can loose data with query filters
svg_text_node,T-012,,R02,75b0794c7aba4f72441d3132805b10843c010c2bf478a75a5a474991fb74e28e,processed-semantic-transcript,True,False,1,cross join
svg_text_node,T-013,,R01,62297b206545cc388ec0d35054c46ef8fa62ac070e230e108c3be797dcc80a03,processed-semantic-transcript,True,False,1,know exact sql
svg_text_node,T-014,,R06,232a422dd5592114ba99ab6ae392a084845df363de6f86409a49469869887706,processed-semantic-transcript,True,False,1,list of unsupported
svg_text_node,T-015,,R05,350568334bcc2ac678d65ec61da6f5d2153ce78cd780c8e4e6878b7e309eb1e6,processed-semantic-transcript,True,False,1,include == join
svg_text_node,T-016,,R05,062ed0f6dedae236b6f4a14de973ca6bd9e51892a5831da3b3ad782e7e961dc4,processed-semantic-transcript,True,False,1,when navigation has required() then ef uses inner join (because if this
svg_text_node,T-017,,R05,5d4c704a735574106e3406203043e7601de2a040b6c9385ee10e88f53d980133,processed-semantic-transcript,True,False,1,shit is required - it must be there and we cant loose data with inner join)
svg_text_node,T-018,,R05,489be5eec89e63fcaf0004575616c3a9eb5f7bcb901eea8d0af3c1f6d745493b,processed-semantic-transcript,True,False,1,when navigation is optional then ef uses left join
svg_text_node,T-019,,R05,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-020,,R05,6d8c6c5b11482d4f4f6dc6c70aabf1b2c602d68983ada80c8728f372f8ba22f3,processed-semantic-transcript,True,False,1,"query filters break this shit, so when some navigation is required and"
svg_text_node,T-021,,R05,f928e17c4879dc40b100d62132f702986eecf72837dcda22f87663210ddcf51c,processed-semantic-transcript,True,False,1,it has query filter - we will build inner join and we may not fetch outer
svg_text_node,T-022,,R01,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-023,,R05,dbbe76f0b5a80b26d42dbec9601338f815762a69cb8bde0844683a401e45295e,processed-semantic-transcript,True,False,1,entities whoose children was filtered (we will fetch them if navigation is a collection
svg_text_node,T-024,,R06,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-025,,R02,ceb1e2514a1f1b4530979dc2beede29a4a1d424e09437d9f2d5dcb0983f5a78d,processed-semantic-transcript,True,False,1,usually
svg_text_node,T-026,,R05,4b94626936c0c3ae437f31baef26144c05d5f02b470fa00fd3381f32ae9fd41b,processed-semantic-transcript,True,False,1,and there is so children that wasnt filtered)
svg_text_node,T-027,,R02,311eecafbfec5e428b3e652becbcd18bf9c9670e490734d5811c85e6a7623ab4,processed-semantic-transcript,True,False,1,we have
svg_text_node,T-028,,R02,568801c3f8494e254b52a930a8d6a6632751a43241a69d14846ad82df4bad1cc,processed-semantic-transcript,True,False,1,matched inner
svg_text_node,T-029,,R02,0c4e6c569898e25aa2cfb7ceb9b68f0f4e025736da892fdf21f4cdf3e41615e8,processed-semantic-transcript,True,False,1,collection element
svg_text_node,T-030,,R02,bc64b355896bc3d088e9dc4a20d8e6ba7df24c3961a8437e1bb667d732b7b038,processed-semantic-transcript,True,False,1,for every outer coll
svg_text_node,T-031,,R02,445929267209c034d1e324834c17e0c8305df3dcb21d1710a639ac6ca08c648b,processed-semantic-transcript,True,False,1,element
svg_text_node,T-032,,R05,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-033,,R05,ae5bd35faec878e120c2dcffb47fb2985235d5e98b0a7bc224d8af1331cdbb07,processed-semantic-transcript,True,False,1,but if we dont
svg_text_node,T-034,,R05,bbb48e695ab3b42a0402a76a7627e62e3df5063eb052f333b85620ffedfe7f98,processed-semantic-transcript,True,False,1,reference outer coll
svg_text_node,T-035,,R05,cb3027f412a3f6a5e759aa09f73ba9cbe0e70f4dd65b362ea18a723d4a185616,processed-semantic-transcript,True,False,1,then its cross and
svg_text_node,T-036,,R05,2f401f5ec082587b8c47dd324bca5916731d1a5422aacdc24cc0f88e40ed9ad7,processed-semantic-transcript,True,False,1,that it
svg_text_node,T-037,,R04,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-038,,R04,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-039,,R02,e8d0e272f0e3dec5ea213a33d5b984ca559d6660bd2f77d7fdbda6d2721306fa,processed-semantic-transcript,True,False,1,inner join
