source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,previously_present,restored,coverage_status,assignment_count,asset_path,evidence
S-011,IU-011,image-c4d36681e6221230da7e308e27b287547205362f,49b1cf57e3f06703099ddc4bcf822f08b642e563f823076b4daec5df30a38b5b,fc33635a4f8e2fe2d5afafbe1ead71757d15028d,6289.288810782469,1398.1027092247068,834.0,272.0,834,272,R01,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-011__49b1cf57e3.png,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
S-012,IU-012,image-4e138d6e41534c9237669f002373575e75d1aa01,8fe9ea844dd7c5a9be8d931cbb2deb8fef7c89812b2bb4a944b028353561bd2d,dfd1fca8ec7a8dca09988f49ac02a4983ff7a2c6,18529.274429212066,1593.661296497699,954.0,375.0,954,375,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-012__8fe9ea844d.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-013,IU-013,image-d3f363ca5f0242d9e15137b1145a5c9bc41a26bd,54c6d731b0efa3f631aa15b2ac6059bef408c3d9a9f88808e2b17cded4cfca06,752a6621cf1d0f28ca2875c31716a3759e7d5139,3893.3982470188807,1604.2604280969208,722.0,482.0,907,606,R01,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-013__54c6d731b0.png,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
S-014,IU-014,image-c114c3f745391b249f31f12e0466d22aa84d3f60,40fa83712f611e3c15d15c0f4287454b1f6d3a783f3303535a2b1f76e7f748cb,48670b9e3fcd698d2647734869ccf8af6a04ac21,5131.735799673346,1624.7367057662013,696.0,482.0,912,632,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-014__40fa83712f.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-015,IU-015,image-ced5e010f1bc6b5776beb8b629135c62681d8c8a,37c562f5f43b24b97361819249fabf4180c55e119814301090dc81073e5a35c0,cc83951a5719296ed0fb01ba0a9a461e80789a32,1155.4187904100272,1636.0268116217385,931.0,470.0,931,470,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-015__37c562f5f4.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-016,IU-016,image-4f92fb13bf40280433dd0f0e9565cc3190b7b345,f4e20d6878069d0eb630477a5d4852d8d8fc795a892f2108e003b8bc80633a4a,323b7dfad7c487d6619486bf7a902a10a141f865,9099.827593180216,1661.037706949698,691.0,482.0,818,571,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-016__f4e20d6878.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-017,IU-017,image-00a8ddd0dc7feb11c4c47bdb300d1d4a85d323d4,76dacafc0f7f2fd07c977b6bc51287dac2026b37afa9c5d1e8b0abdb64c4c704,995a7197b32225c1cd091d019c557ecc3c836e2f,10.0,1669.6322136202061,955.0,446.0,955,446,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-017__76dacafc0f.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-018,IU-018,image-47cfc28e1cae52f9038161d0131bb412303fd1db,691c3aacf87cea01b359c7b20657e516f0b7dcf9e30d73bd0137ca7fc2f00aca,ffbaf0a042203ae001897f9041db5b647f7aada4,14524.422456241808,1753.8248783076278,633.0,482.0,941,717,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-018__691c3aacf8.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-019,IU-019,image-4d547ad56e6ee88a9f1989a6c8be19a6fc7ff7e7,b9a2b8abea99b5f91ed8f67bd576ff9e0707adec0b5d0b4393c8616a9b79df2a,97148659b4403aa2857aeacbad06376640a14075,18619.052071356164,1968.2908809160976,570.0,245.0,570,245,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-019__b9a2b8abea.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-020,IU-020,image-7d4761d28050d1c063b2de68ab9022c4b264cc91,70e0dcf369d1f317adb1f35c7418d068d42dff023d2a15d5300a05e439745c73,bb6df680e6beeb800ec5b144288a67d7f7918a36,3873.3922484514947,2097.805583940026,833.0,453.0,833,453,R01,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-020__70e0dcf369.png,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
S-021,IU-021,image-79070d6048d4bc1545b4607a421b90a691b8b809,cea475c7478ef2cfbf134ae895094e95d2b1f395f32baf470cc37b012644e12b,9eb4f417376ba99a5a8269f7647bb62d9cad5910,1147.8362906073125,2124.082348681787,1003.0,445.0,1003,445,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-021__cea475c747.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-022,IU-022,image-5bfb131cc49449a606e9774378596b5abca23cdb,95879082ca6feb38ba75f2d04c39202b4a1155ca20d86a03adfc1ab1606b6cb7,a658f7836dac5b00177e5c4f129ec0d7c4be0eca,5120.4477119699095,2134.773850018435,810.0,407.0,810,407,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-022__95879082ca.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-023,IU-023,image-f86f96efec99eaf248905bd931632e33d9dc4013,51c36709217e243f56fddcc6bac25af2db5b4a5665c492c1b79b7e98afa8e144,771132a085411243ae79c04474cf07e646a76a40,9089.9685882927,2140.1940332436434,834.0,224.0,834,224,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-023__51c3670921.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-024,IU-024,image-0b0c9a4df2400877545d3613901c29ad9bda0cc3,2375ca6b8008ef3a3c580b7d4f1b8f4ee32b2bc79d49a51680f2b998f2f5dc5f,146cb81340719b2d70c00e125bc3dca097869786,14482.419013075838,2257.8144870722763,947.0,321.0,947,321,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-024__2375ca6b80.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-025,IU-025,image-7bdd3b66785f60c9c681dd3aa9c3bb33534608af,f22fceae717a4f46e26269ae1b1303e7af76335cbb2745737c00a03e16cbd564,f8e25cb3795d7e12de8b965277abf7b91e2b0a58,18861.09615098976,2270.5022815082225,914.0,482.0,940,496,R02,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-025__f22fceae71.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-026,IU-026,image-360a50d88c4ba1c64a5c27546bad1dfa76f145ad,27d83080e3f50559f1df6caf3474e1e4d03ca9f802c347b0029427b585f445dc,bc587113dcef81e950803973307ee6ec8630db1a,17913.533533622875,2293.0845365538003,892.0,425.0,892,425,R02,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-026__27d83080e3.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-027,IU-027,image-ab516f0fe1fbe5a571e447948a393459b3664eed,87bb6852be542244523835e7a270f1cd1fa3bc4df0453ad7952305a1f4f260b9,48b92267935d68aaa64912ca239dc539e74ac533,9129.96843570481,2503.527239420401,874.0,424.0,874,424,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-027__87bb6852be.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-028,IU-028,image-f918a617e9c6a90dad8c919efb9994dbdd8497bd,c21ac593a78706816cf529799dd276c4f69ca9df11dc3656ba7efc378578827b,4dca2e15636872c937032ab96147b6e948d7d6ca,5123.161997684196,2553.08340289232,816.0,458.0,816,458,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-028__c21ac593a7.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-029,IU-029,image-47eb4f9150cab15d07c13cc099cb80c8a1fbaab2,749a0032a5ffa5fc44036b91bf6c4edd891a6c2aea7055f3bd5c7f7722ec6e6d,72334b8df8a2a3f00a0c16d192b515ceaab12dcb,3891.2861219514602,2595.3715731164593,764.0,482.0,879,555,R01,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-029__749a0032a5.png,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
S-030,IU-030,image-f8a878f23b7b7baedc4d7b702a7aee9a9c9f33bf,93de0674b5334099c104ae70347d410dbf90e81afef46710caada857261f07c7,c6776b816877ec85175f53efc4f7d442bab832de,1146.9878797408346,2600.2793368742614,995.0,312.0,995,312,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-030__93de0674b5.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-031,IU-031,image-b37a23eae21d82decb5c11acb45e384831eec029,6cba8f92998ab0f45deac48e904a3fb1c098576e2dc01084b1f5a0b4bce4690c,d8c94a3bda7ba169539dc943fb3eaa5946a1b2d9,14478.085730605135,2724.1478458369247,959.0,355.0,959,355,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-031__6cba8f9299.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-032,IU-032,image-8ca47cf33cd079325f38ad1410dd5e958f96bbb6,a3e6c63cc480e2b371610aec66eb87685afc58d43b10cb14be91408720ce2d95,c480ba00bb3dd3aa1745be9c5ad21c8208e9f132,9122.9685882927,2822.3605981850496,848.0,423.0,848,423,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-032__a3e6c63cc4.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-033,IU-033,image-1a0765abe5dabe862b319f7dada9bff504258fed,5e45051ab8bf467a1fbaa0c21748cec110945be6023ca0e6eaae6ccf48b2c1a8,315dc009b7f155daea919fc8fff013532fbe1447,17696.74599546684,2864.160217616885,2421.0,239.0,699,69,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-033__5e45051ab8.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-034,IU-034,image-ba9a7c0ad2454ebb0ee2a2683158dfd3186b0d87,dd5cd2dbcb362169d78bad82d1d37ab19519c7439d8e07daae95dc54d97e74ce,7b9af41b3641366a7523229322de0aeaccf59a39,5106.757177650714,3033.892955766205,845.0,224.0,845,224,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-034__dd5cd2dbcb.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-035,IU-035,image-532816fe85537a55880663427238ac1b7ea21b96,cec59691ae1260d5796aa1f06e4f424312dd742ae0baa45364d6e2122994e4cb,f92989a26c915a23c99288b630324c36742fc6e2,14500.851355605135,3142.1583133662216,723.0,482.0,939,626,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-035__cec59691ae.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-036,IU-036,image-c86dc1002a5e14d6ad2768b02b83480cbfa9cc3b,44f9365c0d0373efd0c29f1e623dc04f589f9c329f4938913ce4a7a577a44be8,294a8b71f4957d12ebeb0b909c982fec3a2d0d62,18356.449465035756,3160.7915752409567,978.0,424.0,978,424,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-036__44f9365c0d.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-037,IU-037,image-4cb439ef795a65c8e1023640e9c7ebaec7ccca1f,b2e75f7fe4ca33608cd1025611ecab261b6839023944408a893450c10bc4f1c9,275a3ea4baef180a28ca2da0672653903991ff4b,5107.661997684196,3262.845278589866,847.0,368.0,847,368,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-037__b2e75f7fe4.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-038,IU-038,image-4c214dfc22ad68952d18362ec777a4f6dd6b9ce6,00a27b68b3cb928cbf67066e224dc99db8f6abac5a5741a3a203f6fdd19b298c,30d03bf9db1d5cabbc15577d84203cae4f5056d3,9120.635153234107,3269.193956949698,856.0,266.0,856,266,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-038__00a27b68b3.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-039,IU-039,image-07ccc5ca188b01ae20d832574818a22d2d366b3c,0215415c0fc1db10428eb93c2d681824dc170cafd707e33f0e9599a6188b8e67,a4da4ba7f2a1b53134243d73b1417cf757c6c20f,9132.4685882927,3539.027239420401,869.0,433.0,869,433,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-039__0215415c0f.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-040,IU-040,image-81c96dc5d55ea27e74a53db6397359e9f59c4ff7,59491e610407ee62a6f752e71249994296a468ec618587526b402f2f2f94e96c,4302d9bb559addb527d861135055097464c0a00f,14466.919165663729,3634.3144870722763,908.0,338.0,908,338,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-040__59491e6104.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-041,IU-041,image-889731559573ca39b725f7b2519bd80cfc793e94,53d2404b8050b84e748703850bb82d2ddccbd3f73d0d3eab3c85bb0751738e8e,d23e841ff71f08d0f6e74dc4240551402478852f,5098.674613755625,3651.4034014972312,842.0,482.0,873,500,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-041__53d2404b80.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-042,IU-042,image-914a06e9d4b23041222080e43d1cf059575721ca,34458c553ac651bbb0e5caf20d98d6b110e98fa7ca3dcb6d5c4b62a1f8e778a6,d89b49cfbfe1a6fdeeb0e2c6f074941c79fe52e4,18368.67168725798,3661.5139330968555,758.0,187.0,758,187,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-042__34458c553a.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-043,IU-043,image-7570e01fedd626c6ae4afe925f2a740f9e5810b3,9612d6181cdd4e5eeb3c156a76b9c205b86432206e51fc8a983f6fcadbf12fbc,7fa1cf948e5767b9c75549bd768cbf16f554e68e,18353.042102839572,3869.9397686003317,970.0,262.0,970,262,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-043__9612d6181c.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-044,IU-044,image-f0e66191eb81cca5e2dbb9f2bc3f4e16f9922bba,31c1dec8d3c8ef0038a3250e5d38424d4bcb29b023c936ead436f3aa007cc35c,52f3d5e1056c956cee1eee475a67b10b19dffd44,9169.879695502437,3982.7043481850496,754.0,482.0,835,534,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-044__31c1dec8d3.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-045,IU-045,image-ba358c0549642faeba4225481b9b37c5f148ff9c,6999bc8692c6dcea8ac8691c14dadfbd4f87e9d72b1c33781cfa55121c3753ad,64dc2857556308b7fdad2ee60f22f7e4c7bb6be1,14446.085578017244,4089.1478458369247,933.0,475.0,933,475,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-045__6999bc8692.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-046,IU-046,image-695bb976c9677f67864660b7c3bb61820467812e,e85c484db2d43c3597d856c6269c0c7639f2a54e3c9c26ccd6c53cc90f431983,9d2fd2c80d456dd0d92fa358df0851d1c1b7661a,18371.91238278749,4152.273101933668,953.0,364.0,953,364,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-046__e85c484db2.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-047,IU-047,image-5d651c976c6c077751e4cd40b89017f40b208c22,5d2b7a05fc7302a0d1f3c1dab9788eea6bf66a97429f8dcf0b343f3878d21ab4,30bf7cc9f7459056ac944fe71483e5475d5db25a,5101.186466743091,4172.927211021044,738.0,482.0,886,579,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-047__5d2b7a05fc.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-048,IU-048,image-efc632f71f288fc3cc4f8a61cbadccbdb44bb027,a75a5aaa63322dd2d2c6f819d00bf29dec316c31fccae438db8d93b1ed0404b0,aa0ea841be8cf7ecf8b0e6be06e6920fcbb2bb08,9157.9685882927,4474.360674478995,808.0,289.0,808,289,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-048__a75a5aaa63.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-049,IU-049,image-99dbd5c888f30cc071fa9451125be411a65ef79a,447e70c8c808e8c4b84ec564814e6a5f775ab513740003c12729fd2f3ef43e31,6a81df4384bcb13a189d60ffc8e95d344377cd4e,16892.537532467508,4536.743498725908,641.0,354.0,970,536,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-049__447e70c8c8.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-050,IU-050,image-5e75a433898cac7d23f0c6bdcfa9c010034ef175,a8103e8dbd6ce635292478003795fc0911a17e25d4e974bce33a53d80351adb7,4ed0c2c6aa89b3a6bc9acba0c29e938e8f4d065a,18372.449329402072,4575.976850848605,946.0,204.0,946,204,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-050__a8103e8dbd.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-051,IU-051,image-fe0061f550e3bb625b43b2cdb2fd087340bc04c0,744fc45fbfb847b4849245e012141ee2a6e374298b1629d12b28c2ceb90282a3,2450bfea3ad7154e802d41502dd50c8875ac295d,14442.085578017244,4613.814487072276,901.0,389.0,901,389,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-051__744fc45fbf.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-052,IU-052,image-5fef35e2a31518250cb0ba6fce9517d853d2ce11,12b0cdd234b9fd72e2fc947cde38d617553fdb579f9e9a753242d8fcbaf99fd2,8bed70bc145e32e024b57e6d82d4750d02ac2140,5117.403692240315,4664.752979694098,544.0,401.0,837,617,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-052__12b0cdd234.png,"Visually reviewed screenshot assigned to R05: Navigations, Include, query filters, tracking, and complex mappings"
S-053,IU-053,image-d482af15e4c5b26e3b6b5cc4db3b894d7021455f,5ffec63dd810686c777e7ffcdc430a6b3e1affd3db637541ffa2701e03f920f4,90e341ff8dea750085fe7a1890643ca86317fae6,9196.746697589182,4804.370989420401,700.0,482.0,867,597,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-053__5ffec63dd8.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-054,IU-054,image-94c952be654f623d9a111cfa06bfb06aec82afa2,ce79d5c4f9c4de3134a0a38ecfa3d42b0926fc0dd160559cdfb25e3c09d76250,a729cfb91368ee501b1abf232a942a1a8fc598a2,18386.518836595726,4901.693802166115,819.0,193.0,437,103,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-054__ce79d5c4f9.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-055,IU-055,image-9fd4bbfd5609a9365ae7c869d12b71cf84f0d8bf,94634090431b13f5b34b1408025aeb191643b0009b17e676bd5d633251968c4b,30b76a2ef5a50374a38e45f7e45a07469040f234,16760.92913606054,4937.527872289789,881.0,354.0,925,372,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-055__9463409043.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-056,IU-056,image-21331cb0a85e2c02080cdac9b47a54b6698bb9f5,361fdbed6dccc02c9c5440af4ce599a70604acba7db1e3d698531e552bd52167,617cf91e8691af2e542bb6e2ea53e0134cc90732,14464.585730605135,5022.147845836925,976.0,369.0,976,369,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-056__361fdbed6d.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-057,IU-057,image-b7f0d5bdc18645e155c4970fff82bfd8e1bcc572,bf9bcf270144a23ca750e4956df91025e9f7eb7be782239b810247628f6bc7e4,647f62869f6ff6da67d51b1c535a745319df1afb,5121.398622794111,5094.08631302743,716.0,300.0,716,300,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-057__bf9bcf2701.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-058,IU-058,image-8cae4a4c09b3739e27a480031aa064600f73aa65,dd743b501a9f1374918dee5c4617a0ea45857958667eacc60f298481295eddb0,59bce8a5b370b6fd8d024d38bb23643772f52b0b,18366.85216992906,5176.082657146591,923.0,432.0,923,432,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-058__dd743b501a.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-059,IU-059,image-cf75637166bf703455a01cf2857a1e89f23fe90c,469069da2e49cf412ddbd8b562e00c1aabbeb0acea2af8af06a4c005c93fb854,fc1b99babd9a12324b0fee9a0dedb7255402fe69,9195.301870763404,5287.693918802725,840.0,409.0,840,409,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-059__469069da2e.png,"Visually reviewed screenshot assigned to R04: GroupBy, GroupJoin, and non-translatable client logic"
S-060,IU-060,image-d641971bcf2234e11556ee541431a39fd9c9feed,a0d213293c5287d79a68dae82a433599d115206efe4e07347535b72abc346c16,f55354be7b715d14b98e3169b521bf33849e19f7,16761.770143932343,5308.508204608257,637.0,354.0,997,554,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-060__a0d213293c.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-061,IU-061,image-5ca04c6b7a7bc4f972b01d7455d4c0fae0a93006,5b0cc42f9fb6ccb1675015b2130328d2c23b00bb20d2247fab4b16a4fbe0b17e,12b43307ca62621ec3302734a9bce181293bb944,5118.998568540639,5393.641855019621,776.0,401.0,870,450,R01,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-061__5b0cc42f9f.png,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
