source_id,order_in_group,group_key,region,candidate_status,decision,meaning,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only
S-011,3,EXHAND-R02-iexceptionhandler-problemdetails-status-mapping,EXHAND-R02,exhand-r02-candidate-stage0,candidate-not-final-stage0-boundary-only,"IExceptionHandler and ProblemDetails: custom handlers, TryHandleAsync, mapping exception types to status codes, response shape, and logging boundaries.",IU-011,2da5a4e5a4,3504.627,2859.52,912.0,312.0,"WITH PROBLEMDETAILS SERVICE | WHAT IS PROBLEMDETAILSCONTEXT | USING PROBLEMDETAILSCONTEXT.EXCEPTION | FOR CUSTOM WRITER TO ACCESS | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | AND MUST HAVE CALLBACK | TO PROCESS AS TEXT | } | }); | await context.Response.WriteAsJsonAsync(problem);"
S-012,4,EXHAND-R02-iexceptionhandler-problemdetails-status-mapping,EXHAND-R02,exhand-r02-candidate-stage0,candidate-not-final-stage0-boundary-only,"IExceptionHandler and ProblemDetails: custom handlers, TryHandleAsync, mapping exception types to status codes, response shape, and logging boundaries.",IU-012,f3864fa46d,2454.632,2863.735,820.0,455.0,"WITH PROBLEMDETAILS SERVICE | } | }); | await context.Response.WriteAsJsonAsync(problem); | context.Response.ContentType = ""application/problem+json""; | context.Response.StatusCode = statusCode; | context.Response.Clear(); | problem.Extensions[""traceId""] = context.TraceIdentifier; | WHAT IS PROBLEMDETAILSCONTEXT | // Optionally attach extra info (extensions) | );"
S-013,5,EXHAND-R02-iexceptionhandler-problemdetails-status-mapping,EXHAND-R02,exhand-r02-candidate-stage0,candidate-not-final-stage0-boundary-only,"IExceptionHandler and ProblemDetails: custom handlers, TryHandleAsync, mapping exception types to status codes, response shape, and logging boundaries.",IU-013,031612ffea,3573.308,3229.237,752.0,482.0,"WHAT IS PROBLEMDETAILSCONTEXT | USING PROBLEMDETAILSCONTEXT.EXCEPTION | WITH PROBLEMDETAILS SERVICE | FOR CUSTOM WRITER TO ACCESS | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | AND MUST HAVE CALLBACK | TO PROCESS AS TEXT | } | }); | await context.Response.WriteAsJsonAsync(problem);"
S-014,6,EXHAND-R02-iexceptionhandler-problemdetails-status-mapping,EXHAND-R02,exhand-r02-candidate-stage0,candidate-not-final-stage0-boundary-only,"IExceptionHandler and ProblemDetails: custom handlers, TryHandleAsync, mapping exception types to status codes, response shape, and logging boundaries.",IU-014,e44924341d,2463.299,3338.108,816.0,458.0,"WITH PROBLEMDETAILS SERVICE | WHAT IS PROBLEMDETAILSCONTEXT | USING PROBLEMDETAILSCONTEXT.EXCEPTION | FOR CUSTOM WRITER TO ACCESS | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | AND MUST HAVE CALLBACK | } | TO PROCESS AS TEXT | }); | await context.Response.WriteAsJsonAsync(problem);"
S-015,7,EXHAND-R02-iexceptionhandler-problemdetails-status-mapping,EXHAND-R02,exhand-r02-candidate-stage0,candidate-not-final-stage0-boundary-only,"IExceptionHandler and ProblemDetails: custom handlers, TryHandleAsync, mapping exception types to status codes, response shape, and logging boundaries.",IU-015,6528715276,2498.355,3835.33,877.0,248.0,"WHAT IS PROBLEMDETAILSCONTEXT | USING PROBLEMDETAILSCONTEXT.EXCEPTION | FOR CUSTOM WRITER TO ACCESS | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | AND MUST HAVE CALLBACK | TO PROCESS AS TEXT | WITH PROBLEMDETAILS SERVICE | !!! | } | });"
S-016,8,EXHAND-R02-iexceptionhandler-problemdetails-status-mapping,EXHAND-R02,exhand-r02-candidate-stage0,candidate-not-final-stage0-boundary-only,"IExceptionHandler and ProblemDetails: custom handlers, TryHandleAsync, mapping exception types to status codes, response shape, and logging boundaries.",IU-016,9b12324f8c,3527.545,3882.387,750.0,294.0,"WHAT IS PROBLEMDETAILSCONTEXT | USING PROBLEMDETAILSCONTEXT.EXCEPTION | FOR CUSTOM WRITER TO ACCESS | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | AND MUST HAVE CALLBACK | TO PROCESS AS TEXT | !!! | WITH PROBLEMDETAILS SERVICE | } | });"
S-017,1,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-017,5ea9bed8b8,4644.537,3980.986,515.0,463.0,"FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | WHAT IS PROBLEMDETAILSCONTEXT | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | AND MUST HAVE CALLBACK | TO PROCESS AS TEXT | !!! | WITH PROBLEMDETAILS SERVICE | } | });"
S-018,2,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-018,590e9e32a0,3565.545,4184.72,858.0,195.0,"TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | WHAT IS PROBLEMDETAILSCONTEXT | AND MUST HAVE CALLBACK | TO PROCESS AS TEXT | FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | !!! | WITH PROBLEMDETAILS SERVICE | } | });"
S-019,3,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-019,ba072fb9a1,4564.4,4540.865,745.0,193.0,"AND MUST HAVE CALLBACK | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | TO PROCESS AS TEXT | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | WHAT IS PROBLEMDETAILSCONTEXT | !!! | WITH PROBLEMDETAILS SERVICE | } | });"
S-020,4,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-020,9385c8ccd6,3556.696,4600.877,686.0,482.0,"TO PROCESS AS TEXT | AND MUST HAVE CALLBACK | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | WHAT IS PROBLEMDETAILSCONTEXT | !!! | FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | WITH PROBLEMDETAILS SERVICE | } | });"
S-021,5,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-021,f97abc954e,4568.696,4731.383,829.0,369.0,"TO PROCESS AS TEXT | AND MUST HAVE CALLBACK | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | !!! | WHAT IS PROBLEMDETAILSCONTEXT | WITH PROBLEMDETAILS SERVICE | } | });"
S-022,6,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-022,8b554fce01,4559.389,5119.172,745.0,482.0,"!!! | TO PROCESS AS TEXT | AND MUST HAVE CALLBACK | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | WHAT IS PROBLEMDETAILSCONTEXT | WITH PROBLEMDETAILS SERVICE | } | });"
S-023,7,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-023,d4fe305037,3585.683,5121.413,634.0,482.0,"!!! | TO PROCESS AS TEXT | AND MUST HAVE CALLBACK | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | WHAT IS PROBLEMDETAILSCONTEXT | FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | WITH PROBLEMDETAILS SERVICE | } | });"
S-024,8,EXHAND-R03-local-try-catch-domain-validation-pitfalls,EXHAND-R03,exhand-r03-candidate-stage0,candidate-not-final-stage0-boundary-only,"Exception handling policy: local try/catch vs global handler, validation/domain exceptions, rethrowing, expected vs unexpected errors, and pitfalls.",IU-024,de7312f3f6,4552.696,5603.828,821.0,473.0,"!!! | TO PROCESS AS TEXT | AND MUST HAVE CALLBACK | FOR CLIENTS ACCEPT HEADER, IF NO THEN WE CANT WRITE | TRYWRITEASYNC CHECKS IF THERE IS A SUITABLE WRITER | FOR CUSTOM WRITER TO ACCESS | USING PROBLEMDETAILSCONTEXT.EXCEPTION | WHAT IS PROBLEMDETAILSCONTEXT | WITH PROBLEMDETAILS SERVICE | } | });"
