image_use_id,region,semantic_topic,recovery_status,semantic_review_status,sha256_10,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-013,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,9569452eb4,image-dc200f915d111f45cf068c134f0aee8ef45c83db,14463.658140965621,2385.5494862705955,860.0,466.0,860,466,source/images/9569452eb4.png
S-014,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,0aa602fdca,image-10a690575fd21fe34f37c812f932f2b3aa8ea549,15586.589347033325,2489.2148266979875,730.0,458.0,802,503,source/images/0aa602fdca.png
S-015,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,e948c322d5,image-c27d4ab1c318d1f2e7218e5a0faed3d99141f122,12173.853134473069,2521.738447436417,869.0,336.0,869,336,source/images/e948c322d5.png
S-016,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,1a494b5422,image-6e0d86d4d5b68bcc3fbec266ae76b67ce7e1a9fc,14445.260803621593,2859.2980563040774,737.0,482.0,857,561,source/images/1a494b5422.png
S-017,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,b80702780f,image-caa87201a265c1ff8c913c359139f461eccaa010,12187.638848758783,2882.8099632009253,830.0,311.0,830,311,source/images/b80702780f.png
S-018,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,33a4e384b0,image-a66eccf53bd14e6eeac7a7e5e0eea48d7cfe7c38,15586.510815972475,2952.245342426563,749.0,482.0,843,543,source/images/33a4e384b0.png
S-019,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,cf7877f4de,image-f27d87dbd78241a51242458d771d33a77eefa36e,16966.93465848497,3079.4991176447434,823.0,420.0,823,420,source/images/cf7877f4de.png
S-020,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,fab43c76d6,image-928404f25bc3fbde555bae18174551a3784131ca,12169.281705901638,3206.4051431674443,981.0,380.0,981,380,source/images/fab43c76d6.png
S-021,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,ffc97215e4,image-264102d762885b042ee3d2d40d2816c49347ee97,14429.896352461157,3366.644666237112,798.0,420.0,798,420,source/images/ffc97215e4.png
S-022,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,7f0e3e2f43,image-9719a87a5c5df6fb65761bd2821df921f7bf7bde,12308.567158608112,3676.3101375870874,811.0,324.0,811,324,source/images/7f0e3e2f43.png
S-023,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,dfc7b937e3,image-89f39cd079e1849acb9072044c77e45059fc5fd6,14442.824251583519,3804.0598448085375,711.0,482.0,811,550,source/images/dfc7b937e3.png
S-024,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,ffa4616bf1,image-677740d78b61126e13b91342859b774931316d8b,7976.411598493101,4207.036647746825,934.0,457.0,934,457,source/images/ffa4616bf1.png
S-025,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,2ac707aa93,image-bc0980495656be6fbb078789e684f4bb2bd8bff3,14407.824749503568,4336.71618200162,785.0,137.0,785,137,source/images/2ac707aa93.png
S-026,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,206e41a538,image-a13dbcdb513ea5c07f729973230d0bff05a1c516,14435.51870282747,4510.726540539566,707.0,482.0,888,606,source/images/206e41a538.png
S-027,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,c9da8ffc7d,image-ce5817ed842767c783ed546b446b2c827b735c69,7970.2721047572995,4680.232664977169,941.0,399.0,941,399,source/images/c9da8ffc7d.png
S-028,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,1b54b4aef4,image-133e2fcf1e2d2b4550656e8236da6c25ddcbcb58,5104.86320004671,4756.035842011126,949.0,269.0,949,269,source/images/1b54b4aef4.png
S-029,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,a11293ef13,image-9c8eb398aa1c6f1bcb1619edd71785dc0f5d5b88,4139.797591775005,4765.493678859613,880.0,460.0,917,479,source/images/a11293ef13.png
S-030,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,d1af791ae0,image-9b5c90b81cc2fd326f14e35cbd36c56a73e1bd8b,6330.238110316139,4846.249199791304,1174.0,232.0,1174,232,source/images/d1af791ae0.png
S-031,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,53755f945c,image-49ea07612b6368156a6eb38d40fa230ccb1f9039,5097.900515559799,4991.980071930997,967.0,282.0,967,282,source/images/53755f945c.png
S-032,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,939dc5a8bc,image-37be268e6c45fd0c74704c5a57549c7cdfcd1fde,14377.824749503567,5023.192343413449,925.0,265.0,925,265,source/images/939dc5a8bc.png
S-033,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,4a37a3b952,image-248fcbed24a7a2da37a9f075da1177a4be60a28b,7964.247465660905,5113.419548743897,935.0,387.0,935,387,source/images/4a37a3b952.png
S-034,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,9da5bdd94c,image-a2f7b0453bbc156cf6535d8b1c7d0f2a9614a429,10220.922238338193,5174.342175328498,835.0,341.0,835,341,source/images/9da5bdd94c.png
S-035,R01,"stored-procedure purpose, trade-offs, T-SQL syntax, ADO.NET execution and SCOPE_IDENTITY",recovered_missing,processed,376700a1ca,image-96caa9add84da340f8a62dc71ab8ef60e956578f,9312.018280317829,5199.72075006068,578.0,218.0,578,218,source/images/376700a1ca.png
S-036,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,f5fb516747,image-49db2b064db1c18f3743e26dfe96388e5732e7f2,16400.73563694799,5241.604675920922,721.0,167.0,721,167,source/images/f5fb516747.png
S-037,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,56b31132ca,image-2c0f24866839445dbf2d6627788da3527f25b05e,5101.776182392337,5280.942430969702,906.0,460.0,934,474,source/images/56b31132ca.png
S-038,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,1df476dc90,image-e0d2b0afc7f52bbc393cd438adac959352fddf2a,9283.018929285452,5444.329767358531,715.0,413.0,950,549,source/images/1df476dc90.png
S-039,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,5c6de2b6e7,image-aa8891b1ccfebbec17d965d0fbe050b38e258fa6,16382.790541727132,5481.89282319927,785.0,231.0,785,231,source/images/5c6de2b6e7.png
S-040,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,fcd250792f,image-65978a9cfe522d59a3892ee1eb4cd18fcfcbbd7d,6398.201129793135,5486.101023386138,924.0,256.0,924,256,source/images/fcd250792f.png
S-041,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,24d88c9ec7,image-a1da5b1b1592c6dbe45db153d21e8e03b9784422,10222.960238083953,5519.847402368814,848.0,245.0,848,245,source/images/24d88c9ec7.png
S-042,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,344def3f34,image-3d36da081fe1f4962d4a42e1011c34d133daa596,18901.18994925015,5639.263190461375,846.0,140.0,846,140,source/images/344def3f34.png
S-043,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,bbabc29176,image-ae1fe925243081511f67d5c08214251a6aee4089,8007.886834833713,5648.134788031935,650.0,413.0,928,590,source/images/bbabc29176.png
S-044,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,3288958a9f,image-8ee75193bcdf5efa9a18aecba1578f5c69bcb284,17829.901707091714,5660.67055350527,897.0,343.0,897,343,source/images/3288958a9f.png
S-045,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,0b43de6084,image-43d183c2d47d54ed0f55619c3ed0443131f390f8,5099.620416055792,5776.941564552242,933.0,399.0,933,399,source/images/0b43de6084.png
S-046,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,32d999b853,image-28853c5a438582c0415a8f737ba62b1e07560882,18908.301127134764,5797.255225317591,820.0,332.0,820,332,source/images/32d999b853.png
S-047,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,24f94f03fc,image-685ce9134ecf4146cd6a7bc576729fff11f896a1,16391.56827203312,5813.670675575582,847.0,431.0,847,431,source/images/24f94f03fc.png
S-048,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,038a7131e9,image-b9a645dc64656a33f630d1f87f8ac30cf2bd6c9e,10210.654825387512,5818.5380285904885,872.0,207.0,872,207,source/images/038a7131e9.png
S-049,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,cf8b7e4ad9,image-ff21f19aa17aa73bb8021d74904ce514eac761c9,10215.040450036831,6043.011307663035,832.0,413.0,951,472,source/images/cf8b7e4ad9.png
S-050,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,2c5b1bff8a,image-6584fde127dd987dd1c96060666e67060084d016,17844.901707091714,6072.337271034567,827.0,183.0,827,183,source/images/2c5b1bff8a.png
S-051,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,807534acdf,image-9d031e3b465acd49d100649999ba5b9ea04124ae,6607.953009545799,6162.838468247413,884.0,134.0,884,134,source/images/807534acdf.png
S-052,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,d19dc2be26,image-5e709972eb9a94d2bc07f66857642fc717d3c807,18887.720107447443,6204.1331949127,721.0,482.0,853,571,source/images/d19dc2be26.png
S-053,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,0fc1fb809e,image-4ac3be989527ce84fa065bce29597157fdd9a134,17828.901707503825,6304.5039120345555,859.0,448.0,859,448,source/images/0fc1fb809e.png
S-054,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,26cce5fc4e,image-0d0858cab142868cb6624efe7e86fd02f54996cb,16357.56827203312,6304.503912269918,865.0,302.0,865,302,source/images/26cce5fc4e.png
S-055,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,9b115a73d6,image-f619183058eb3e44a5131cfaf68df53ae3141007,6603.647997753349,6339.052532103751,773.0,482.0,849,530,source/images/9b115a73d6.png
S-056,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,db8312b08a,image-ecaec4afb782ac655d8ff2271698cf03bd4ca54a,16341.734989562417,6681.170629799215,870.0,182.0,870,182,source/images/db8312b08a.png
S-057,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,2ad51c66cd,image-bd4fbe936f34f8a2b50f3968e9dade9035645709,16373.896690736128,6902.681021034567,802.0,482.0,885,532,source/images/2ad51c66cd.png
S-058,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,3d091016cf,image-b9a0d4cf215995f17e9fee934f35e00a034b9645,16346.901554503824,7431.337194740621,803.0,435.0,803,435,source/images/3d091016cf.png
S-059,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,79a7e35893,image-d57d338374cd65a125e1a5f960de18e160103a1c,17673.463512958413,7465.303461466117,937.0,460.0,937,460,source/images/79a7e35893.png
S-060,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,e10b61de22,image-72f1821826bd976e6b4378743bd4b3e8859af863,16332.311962234118,7879.347662269918,692.0,482.0,907,632,source/images/e10b61de22.png
S-061,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,217ca891f0,image-29c86c425d58138440c1f4d3abc7ec56311887f3,2324.2099715352324,7906.214241994867,718.0,135.0,718,135,source/images/217ca891f0.png
S-062,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,c179a079e6,image-da8e85df45bd190d397ac9fa0563fda76e1e180c,17716.844407210647,7933.946318608972,835.0,277.0,835,277,source/images/c179a079e6.png
S-063,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,ceb39a04fd,image-10f49ac8a3bbbd4aca56de44394772aecb8e6de3,2319.99218914011,8055.417516303294,1036.0,264.0,1036,264,source/images/ceb39a04fd.png
S-064,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,943ca5ea80,image-b164d603e3150aa9e5099c6e7b254b29f6861b34,1144.134381552596,8107.939773414242,996.0,407.0,996,407,source/images/943ca5ea80.png
S-065,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,30aa4cad05,image-2ff26f0766e28327c01b9472d30fe94ad0664750,17673.987089967344,8266.660429937097,875.0,343.0,875,343,source/images/30aa4cad05.png
S-066,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,c5e087a0c8,image-b6e38ad88adc29c761c2a3200450684555887ee7,4827.781191381249,8293.206312244003,917.0,162.0,917,162,source/images/c5e087a0c8.png
S-067,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,7b508be44f,image-ab78f0ab341b6f958a9541b516b1080cb1b5754f,2291.6361276941298,8335.150121283763,782.0,482.0,1042,643,source/images/7b508be44f.png
S-068,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,e8789603ed,image-329beffaaed593709b9a6a1809d38a4f0c119e4a,6424.077835001122,8452.374322001926,1087.0,257.0,1087,257,source/images/e8789603ed.png
S-069,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,2ed1f71433,image-0bd0ca278beba11e6d06de763b1567cf5fe49b22,16277.068424621011,8454.337271034567,846.0,219.0,846,219,source/images/2ed1f71433.png
S-070,R02,"EF Core raw SQL, FromSql/SqlQuery/ExecuteSql, composability and query-vs-command APIs",recovered_missing,processed,3ea534df5e,image-dcfabba162e23edf933c11602017daa258b53232,4818.851915713212,8462.675838208264,947.0,299.0,947,299,source/images/3ea534df5e.png
S-071,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,d3164ce6e7,image-b4d12c1ac6a13cef8dd4253a5c592d96fe6084ac,11402.524559384303,8528.023896952838,1004.0,59.0,1004,59,source/images/d3164ce6e7.png
S-072,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,b81017ca3f,image-f982eb24be29b011de47c81d2542151fe241eb25,13675.683163597474,8550.682559294723,478.0,234.0,478,234,source/images/b81017ca3f.png
S-073,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,0cbc4889ed,image-e1c08b321be9f33ebdb89cc25e68cc8399ac773c,9134.40484328497,8563.460472706183,925.0,84.0,925,84,source/images/0cbc4889ed.png
S-074,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,fc20e2850e,image-a9a4b672c5b31ba5e066022a75fa0e1f2463bbb2,11408.725579440765,8599.349327686652,551.0,190.0,551,190,source/images/fc20e2850e.png
S-075,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,db9bebfb01,image-e663d7e32597a66e44dd66b5e34651a11be36804,17704.24905285797,8655.684268525258,864.0,304.0,864,304,source/images/db9bebfb01.png
S-076,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,a27f573c45,image-06ab20088e504f00612f0012a5721bb4f16ace2b,9161.82190470638,8670.970889372855,799.0,482.0,999,603,source/images/a27f573c45.png
S-077,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,8455d0ff56,image-70af23d6a80e5079146ccd2a48b0cc081b96e640,6442.938602752936,8725.183893239244,991.0,452.0,991,452,source/images/8455d0ff56.png
S-078,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,cf15f2c35a,image-7a3beb712add304754f3d2c337d826a1165423e1,16291.734989562417,8734.003912269918,740.0,313.0,740,313,source/images/cf15f2c35a.png
S-079,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,160ac1b1d7,image-27be85ab798d8fae6a986e4a46b999f708713f6b,13684.50181053505,8802.081830941863,847.0,482.0,994,566,source/images/160ac1b1d7.png
S-080,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,48238ccef7,image-036b851dec160e028854a1387ff0fe76a420f4e6,11398.205089000698,8804.304222706176,953.0,482.0,980,496,source/images/48238ccef7.png
S-081,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,7660127e75,image-3e3d452909d356f4d7493b255943322214958ffc,2279.9873044780597,8850.639843333369,819.0,230.0,819,230,source/images/7660127e75.png
S-082,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,6f8baea7a0,image-1575cad9ef761d988f33618bd8c743488f3038ce,16204.401554503824,9100.670629799215,948.0,333.0,948,333,source/images/6f8baea7a0.png
S-083,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,5bed742f26,image-70f1d64c99b5b0a157690f8944f108766f373898,9177.460222516744,9189.849327686645,990.0,401.0,990,401,source/images/5bed742f26.png
S-084,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,1f76ddbf78,image-9e458d3c87ba2113bde3e1f2b54455364da56849,6422.454084087056,9209.21422524311,1134.0,173.0,1134,173,source/images/1f76ddbf78.png
S-085,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,8b7e0ca64c,image-0ac5e7ba89efb2b2f99dbd284b97cd1faa5e3ef7,4890.1156791528265,9246.0946245455,1128.0,261.0,1128,261,source/images/8b7e0ca64c.png
S-086,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,6228b6c2a7,image-18dbe499e7219c66d3762daed0172d3f2936de2c,11439.516496930806,9300.96047270619,937.0,129.0,937,129,source/images/6228b6c2a7.png
S-087,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,c26a1242c7,image-5fd3d8e369ec90e7900d33b69d5a22691ee1630c,13664.73858351935,9332.682661019988,1011.0,470.0,1011,470,source/images/c26a1242c7.png
S-088,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,17f8a7e7f1,image-07c30e6ae7cda8df28093adab1cefce078ff68d8,988.8281898386049,9378.404583048878,986.0,339.0,986,339,source/images/17f8a7e7f1.png
S-089,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,45e619d650,image-5df8054b54b487f497960d7595e3c5009ddd0766,6431.267543944894,9416.727967704968,1109.0,362.0,1109,362,source/images/45e619d650.png
S-090,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,33899ce768,image-7538fcd210324e73640599834fa5d9783e748b62,2721.663241099197,9429.744023910289,965.0,482.0,1060,530,source/images/33899ce768.png
S-091,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,1f53404287,image-a77f302af3136757a092cd43a9fe441a901350f3,11406.439088569852,9442.081932667128,928.0,482.0,952,495,source/images/1f53404287.png
S-092,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,8ca95f1d15,image-e152cc0ef3911b82f80129d371704cc9aae76de9,17590.270115015373,9446.675559608391,851.0,236.0,851,236,source/images/8ca95f1d15.png
S-093,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,c9c51ae3e4,image-e4382217db742d04e149ef1a593924f505c27c89,16212.401554503824,9467.337194740621,782.0,213.0,782,213,source/images/c9c51ae3e4.png
S-094,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,81bfee23d9,image-ad8aeab6220b31e6d16a294333a311eaa7228635,4859.641657449745,9521.517412232295,1137.0,482.0,1150,488,source/images/81bfee23d9.png
S-095,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,67f83da06d,image-4585b892e4b99efe6a4204246e85017fcccbe0b9,9176.682553245908,9600.015994353324,996.0,402.0,996,402,source/images/67f83da06d.png
S-096,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,3279871e2c,image-5e375be9972dc1bbec6f5cc04a997bb3e4288a4b,16212.901707091714,9675.503988563863,861.0,400.0,861,400,source/images/3279871e2c.png
S-097,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,34d41f89a4,image-589c166d18e186fb290da50a5189bc5103456cf2,17577.416330211556,9703.452430788022,842.0,248.0,842,248,source/images/34d41f89a4.png
S-098,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,cabea6e571,image-8744d05243f27a9082939aa8571883d1447a70df,984.4471212002118,9736.04735299865,1010.0,378.0,1010,378,source/images/cabea6e571.png
S-099,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,ebe98b497e,image-ead3b11478b2e155e21e57b1033a85a47c2b9158,6452.061205600448,9792.862038278168,1149.0,162.0,1149,162,source/images/ebe98b497e.png
S-100,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,f036cf5f7c,image-5593d777fce4dab74a6658047bcb0f9f4d5887ad,13681.683163597476,9817.015892628066,1066.0,288.0,1066,288,source/images/f036cf5f7c.png
S-101,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,5b5751cd6a,image-97357903a0dcb2d3b2556c02822097338e65d921,2709.504808589323,9917.040416584177,1044.0,431.0,1044,431,source/images/5b5751cd6a.png
S-102,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,fd815fb897,image-81d696bc237c3d475bcd874107dce3e5fd54edc6,17581.07008246516,9958.388296923828,847.0,333.0,847,333,source/images/fd815fb897.png
