label_id,region,semantic_review_status,x,y,text
T-046,R02,processed,2332.1641229311535,7690.596677812022,hasorigvalueparam
T-047,R02,processed,1161.5548031293347,7742.328689429867,ef say to use this with
T-048,R02,processed,1161.5548031293347,7742.328689429867,keys and rowversion
T-049,R02,processed,1161.5548031293347,7742.328689429867,dont know about eceptions
T-050,R02,processed,1161.5548031293347,7742.328689429867,if i wont use but they say to use
T-051,R02,processed,6259.111915829075,8048.463993433268,conflicting params/return/results
T-052,R02,processed,4833.561775392323,8064.413223958052,input/output mapping
T-053,R02,processed,11464.508978584843,8121.06724457259,update
T-054,R02,processed,9311.17554352625,8231.06724457259,insert
T-055,R04,processed,13637.842108467656,8247.733809513997,delete
T-056,R02,processed,6511.886262877462,8283.30487249815,cant have multiple types of affected rows values/params
T-057,R02,processed,6511.886262877462,8283.30487249815,when has result columns -rows affected not needed
T-058,R03,processed,4511.9260029883535,9041.025212183538,hasrowsaffected param
T-059,R05,processed,17792.84390651928,9122.823890296868,return
T-060,R03,processed,891.0528151512062,9172.374423376796,hasparameter
T-061,R03,processed,2349.7195631980812,9177.26333939242,hasrowsaffectedresultcolumn
T-062,R03,processed,6259.464795604023,9257.391707867137,!!!
T-063,R04,processed,9022.086968831532,9407.899525255816,!!!
T-064,R04,processed,12848.351975860609,9537.03961985485,with nocount on
T-065,R04,processed,12848.351975860609,9537.03961985485,can still return
T-066,R04,processed,12848.351975860609,9537.03961985485,@@ROWCOUNT
T-067,R04,processed,12848.351975860609,9537.03961985485,excplicitly
T-068,R04,processed,10628.80452410582,9542.743340113617,part of update syntax
T-069,R04,processed,10628.80452410582,9542.743340113617,ef treats as resultcolumn value
T-070,R04,processed,10729.3731307921,9694.454725865313,ouput params must be declared in create proc
T-071,R04,processed,10729.3731307921,9694.454725865313,"and set with set, select or output into table and select(can]"
T-072,R04,processed,10729.3731307921,9694.454725865313,output directly only resultclumns)
T-073,R03,processed,6681.958600546946,10027.89453896534,examples
T-074,R04,processed,12799.816499638426,10131.061551975132,usually you just set it to on
T-075,R04,processed,12799.816499638426,10131.061551975132,because ef core cant use nocount off
T-076,R04,processed,12799.816499638426,10131.061551975132,for concur checks
T-077,R05,processed,17145.557895777092,10132.66014698655,!!!
T-078,R03,processed,4315.259132871166,10507.69185341889,hasrowsaffected returnvalue
T-079,R04,processed,9215.23888869513,10970.65394833863,when cup oper mapping to proc
T-080,R03,processed,7785.118684950727,11122.048188260671,both output here
T-081,R03,processed,854.3857415834973,11312.374423376796,hasparameter
T-082,R03,processed,854.3857415834973,11312.374423376796,.isoutput
T-083,R03,processed,2759.7884587598364,11397.096610822106,hasresultcolumn
T-084,R03,processed,4723.121283466868,11913.763328351402,same output/input prop
T-085,R03,processed,4898.806435515207,13056.953394098035,concurrency
T-086,R03,processed,6126.3075914988185,13080.042410503313,implementation of concur token
T-087,R03,processed,6126.3075914988185,13080.042410503313,origvalues / same prop as input and output
T-088,R03,processed,4170.332651458537,13683.981765989056,we need id here to just
T-089,R03,processed,4170.332651458537,13683.981765989056,update the needed document
T-090,R03,processed,4692.796676960026,13903.904760739511,!!!
T-091,R03,processed,4673.309466172766,14100.827837662586,!!!
T-092,R03,processed,4856.626695074967,14605.111298420294,why do we need
T-093,R03,processed,4856.626695074967,14605.111298420294,to return rows affected count
T-094,R03,processed,4856.626695074967,14605.111298420294,for concurrency check
T-095,R03,processed,4856.626695074967,14605.111298420294,even if we have
T-096,R03,processed,4856.626695074967,14605.111298420294,where clause with
T-097,R03,processed,4856.626695074967,14605.111298420294,rowversion chekc
T-098,R03,processed,6430.666412353519,15363.145819037103,treacking ef core
T-099,R03,processed,6403.065188415529,15686.808333512072,we can return reslut column even if there was a concur issue
T-100,R03,processed,6403.065188415529,15686.808333512072,but ef will treat it as concur success
T-101,R03,processed,6403.065188415529,15686.808333512072,so we need to design stored proc so they return selecty only
T-102,R03,processed,6403.065188415529,15686.808333512072,if there was no issue
T-103,R03,processed,5065.959947028092,16008.444794514044,why when we return result columns - rows
T-104,R03,processed,5065.959947028092,16008.444794514044,affected are unnecessary?
T-105,R03,processed,5020.626664557389,16658.44468770252,so ef treats any result columns as a
T-106,R03,processed,5020.626664557389,16658.44468770252,signal that the operation did somethig
T-107,R03,processed,5020.626664557389,16658.44468770252,and there was no concurency failure
T-108,R03,processed,4990.842949239097,17469.69735125296,ef doesnt treat output params as signal for concur success
