text_id,text,x,y,font_size,sha256,region_id,node_kind,coverage_status,assignment_count
T-018,configure retiries,6454.80956977285,1748.1967845479385,207.25922309027743px,b485bd7edeb149b64e5473a4b0be06ddaaf5a5f3fd78bdbe2eeb417b6d5d4504,R01,semantic,processed-semantic-transcript,1
T-019,createexecutionstrategy,3279.5817463249705,1758.3545010340067,135.39395419033815px,c2045ebabfe1576f18525976f279db84b10e699326f17d9b1efea65d3247a133,R01,semantic,processed-semantic-transcript,1
T-020,,4976.2317027665695,1759.0507727511088,70.37036132812497px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R01,empty-structural,reviewed-empty-structural,1
T-021,"defaults, what start retrying after we",6521.716653711755,2830.308866579469,52.62745576746239px,ba53153a2a3f586afb40d9fa7c85c9788d9c43babbabf652c8d49b14fe769ca5,R01,semantic,processed-semantic-transcript,1
T-022,configure,6521.716653711755,2896.093186288797,52.62745576746239px,90d08e583c4c9c6f391b2ae90f819f600a6326928ea9512c9e0c6d98e9f29ac2,R01,semantic,processed-semantic-transcript,1
T-023,pattern with createexecutionstrategy,5201.792077707925,3431.878473712779,45.21213600852351px,da3a8f2fb3a50e12098651cde119f7ee9e37796cdc2b74c0003c6884d196bfcc,R02,semantic,processed-semantic-transcript,1
T-024,flows,8861.96174763492,3452.344164506101,73.33330078125002px,2e9ecdb7a13c77adcdec6475d9045a8a4d5a165e093276b264989cc490ee7105,R03,semantic,processed-semantic-transcript,1
T-025,quick,7947.294999588045,3531.9185404826635,69.06669921875px,22c72aa82ce77c82e2ca65a711c79eaa4b51c57f85f91489ceeacc7b385943ba,R03,semantic,processed-semantic-transcript,1
T-026,Executeasync,5071.595650738898,3582.9025266646117,176.12122691761328px,6634394bc88ddda0fe7dd7ce35d8a27f486903c34368db5041959c69e20232d6,R02,semantic,processed-semantic-transcript,1
T-027,ef core buffering,6395.111354074349,3805.3987318094905,144.59263102213595px,1ec17d7c60709f54769143aa4dfff0e6fb38ac95b3f71641b0f23ed3d203f0b4,R02,semantic,processed-semantic-transcript,1
T-028,multiple dbcontexs,2646.4130673993795,3891.1646235651388,169.62420987215967px,69bda6e532c375a34f5384f75345f01cac14889e9a0100e977150f3ff31ef9f3,R01,semantic,processed-semantic-transcript,1
T-029,from retries,6395.111354074349,3986.139520587161,144.59263102213595px,1fcd0e4402a5c0eb63c31ce28015929c658ae1355ed9315a9c264502f18b9e8c,R05,semantic,processed-semantic-transcript,1
T-030,pooling,2646.4130673993795,4103.194885905338,169.62420987215967px,388e5b65ab511315343a69b5471fe1b7e50c8d910f9f5e611a14abebfc9298a0,R01,semantic,processed-semantic-transcript,1
T-031,executeasync without transaction,5124.281326069564,4288.786686263941,58.716055410879655px,c0bfa752e5b774a4d4201c0e3d8a39f7b473fcad344a2958d68b1f9ade5b6a33,R02,semantic,processed-semantic-transcript,1
T-032,so what if i dont want to have,2766.5761035836404,4312.204023151998,89.77777099609374px,58a4a667d3bec88ef7a8a888217cb427aa6db87abde0828253cc77cef142f6a1,R01,semantic,processed-semantic-transcript,1
T-033,when just need to retry with some app,5124.281326069564,4362.181755527541,58.716055410879655px,9c3e5e4212a62fe0501e97115333fcc373de4769c0484aa287f2e23f9735abea,R02,semantic,processed-semantic-transcript,1
T-034,retries for specific query?,2766.5761035836404,4424.426236897115,89.77777099609374px,5f495c5704445f283ebe713080af42ae2d2974412dbbfc148bba1a62e7707e36,R01,semantic,processed-semantic-transcript,1
T-035,logic like get current time,5124.281326069564,4435.57682479114,58.716055410879655px,761c19ebf7076b70aadfa8b19483a3eeb0acc58d86f948115bea95d2b1c067d3,R02,semantic,processed-semantic-transcript,1
T-036,multiple db contexts,2883.83746487758,5124.1041103128155,71.28205754206721px,1eaf045c453b8811a34c001f34ad341cf7d5dbf565589a543285f06ec3b97aef,R07,semantic,processed-semantic-transcript,1
T-037,and you want one transaction,2883.83746487758,5213.2066822403995,71.28205754206721px,2206b1ce173ee558ed8f178e7c867a7c88159e6fcdd3e8c963364281788074d0,R07,semantic,processed-semantic-transcript,1
T-038,isolation level,12307.601084475897,5219.027177316647,130.0741136338977px,57dc64d54ac6256ca74c35c9d63eb77a0a8f96f4305776f1d399cff11d8b30e3,R01,semantic,processed-semantic-transcript,1
T-039,usetransaction,2883.83746487758,5302.309254167983,71.28205754206721px,9ac054b47370083ba071c1fee4095aff59c13cd4f29a6e92e7c0b6025fc054b9,R07,semantic,processed-semantic-transcript,1
T-040,in manual retries from same tranaction,12307.601084475897,5381.619819359019,130.0741136338977px,534be274b91b8304a781f508f4a2ae62647dfded3faaa5807d90fb213a05eaee,R01,semantic,processed-semantic-transcript,1
T-041,!!! executeasync without transaction is possible when we dont have multiple,5073.911046121647,5405.306954470503,28.533325195312493px,ecfde80a6056329567090322298478c36161cf0821b9ab31b65cdf61c5769616,R03,semantic,processed-semantic-transcript,1
T-042,writes and the state that we need to rollback,5073.911046121647,5440.973610964644,28.533325195312493px,4ff909532ef0ced6ce08dc88b2bdbcaec4b16be02a112caa580435c11d5cc2e1,R03,semantic,processed-semantic-transcript,1
T-043,using savepoints cases,12307.601084475897,5544.212461401391,130.0741136338977px,64d1cebe4208a613c1ef659148c691b71dd0134663c8d940abe95a4254692a43,R01,semantic,processed-semantic-transcript,1
T-044,pooling,2979.1384570694563,6080.629243692855,157.60000000000005px,388e5b65ab511315343a69b5471fe1b7e50c8d910f9f5e611a14abebfc9298a0,R07,semantic,processed-semantic-transcript,1
T-045,is it app memory,5014.139935637509,6344.438609893439,77.33331298828122px,d7aa58231e9a1e1e3b97c9fd0233a6b40fdd69466151705a7f4a691c47f7a703,R05,semantic,processed-semantic-transcript,1
T-046,when we use execute (not in transaction),15699.655917831644,6352.096680822932,41.53086118344897px,38819698e365c8362538c7f10330d31eb07a24da1e41b17411c09b898dc4c94d,R06,semantic,processed-semantic-transcript,1
T-047,method,15699.655917831644,6404.010257302244,41.53086118344897px,5b7e6bf2dc4a32a6aa4770cd5639c2c7af890fc86c273b5c8567fe5382086bf3,R03,semantic,processed-semantic-transcript,1
T-048,or db meory buffering,5014.139935637509,6441.105251128791,77.33331298828122px,a99ef418fb81390b6f186c8ee8d83fd4fa1e5f50cfeff2aec0070e9eb17b321b,R05,semantic,processed-semantic-transcript,1
T-049,and there is some ambigous outcome of,15699.655917831644,6455.923833781555,41.53086118344897px,3d4c10997568cb5c7b1a86ac7c99129d1971df9a5b1b79663400a9c15dcb1b53,R03,semantic,processed-semantic-transcript,1
T-050,the transaction,15699.655917831644,6507.837410260866,41.53086118344897px,6dbdd2844fdfe6463e70514d21e99ad7d6744f627cb3f6e68ca9486c034ab34b,R03,semantic,processed-semantic-transcript,1
T-051,,15699.655917831644,6559.750986740178,41.53086118344897px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R03,empty-structural,reviewed-empty-structural,1
T-052,by default - we will retry,15699.655917831644,6611.664563219489,41.53086118344897px,60071701a5dbd14b8a6f4d323a64d31e8545ba59e45f6a0a394562130d572abf,R03,semantic,processed-semantic-transcript,1
T-053,!!!,15505.581956785638,6620.471008179337,188.29627821180617px,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R03,semantic,processed-semantic-transcript,1
T-054,what exaycly buffers?,5012.0180794324615,6728.494888290287,49.206356956845184px,a3130560c857b92e43a09c0700b97acd6691108b8c072b801b599159a87dc0e5,R05,semantic,processed-semantic-transcript,1
T-055,do we buffer the sql result?,5012.0180794324615,6790.002834486343,49.206356956845184px,a871f71c2c098e07e7b80404878f522aaf5d78a2d4766ba9cbb6a1733de0d166,R05,semantic,processed-semantic-transcript,1
T-056,example of anyasync with retries,5012.0180794324615,6851.5107806824,49.206356956845184px,fcf7e41c2fe1b4bd5dbe8b3a9a7045b51e42927c9fa896b998b9c526ea3a7e94,R05,semantic,processed-semantic-transcript,1
