item_type,item_id,secondary_id,region_id,sha256,status,previously_present,restored,assignment_count,evidence
image_use,S-013,IU-013,R02,4151ffb352980d1326073c8260f27c369b4ba5bc15447aeb2ca38ad954b21190,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-014,IU-014,R02,0828abf261400db6ce8a133754d476ecad43b82b6726dbaad3db71081d862b78,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-015,IU-015,R03,a5ca88c5df4e616680eb50d5882bc59924b922f69d6f025bbb108a3a5d5fa16e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-016,IU-016,R03,aaad0f4360c9848050df5f35b6ed81092124530ed81cee17602b922310763a68,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-017,IU-017,R01,00bd345ba5834c8cc8550241e75c16fc89251e68d90600f37824b8a7b3340079,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Execution-strategy configuration, defaults, and diagnostics"
image_use,S-018,IU-018,R04,8078b23a49421c7d7c0eeeaecc33db258edf9a5dc1812662b37e780efb9f7f7a,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R04: Savepoints inside manual transactions
image_use,S-019,IU-019,R03,b547b2d00fd2a00a906279708ab500c8c573066d2430ce37d0a270b07ad1af41,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-020,IU-020,R03,a6cf9199d9d005ed2febbb146d337afb73b269c79c5ae27cc5abb9ac74ce5b52,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-021,IU-021,R02,a3e81403e35c861e6d09fec3b97cfb5870522600167aea21ec17a287f6179d4b,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-022,IU-022,R01,1715a9bf6f9877c45402980475b48aa15c7e38dd0a2003c1782661c3b0b37ea8,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Execution-strategy configuration, defaults, and diagnostics"
image_use,S-023,IU-023,R04,7bcc102ddd2b5828e0b9da33f09dca54d5d7b58a3bd7ee143b0ea6863c0b2deb,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R04: Savepoints inside manual transactions
image_use,S-024,IU-024,R03,b9d374e3c664f63b7991598e8d4075af012de367150a9a526060cc21da888158,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-025,IU-025,R03,6c8c93993a5a7ce8ccb1b1b3529580d9241446aabf95d8928eaac86b7fb9b0ba,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-026,IU-026,R03,53f12619b04415c286e20950989bc4e94d9a9e78df79c5a7244510903b7cca2d,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-027,IU-027,R03,7c3de4a2a6e997e9cb82e5d1abf960feee51ecff251cb54b651d0cda88b72408,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-028,IU-028,R02,db68c89094c4ffc8a51400718767b5081baf83fc746eb35fdae18c9fe619dc79,processed-semantic-transcript,True,False,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-029,IU-029,R03,a18cca1d6b395bb638cc3ba0da5c9ab5357e36585b1a4d8e43ddbc83e77f0f2a,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-030,IU-030,R03,89202804ee5ff3cdd123388adeb8373680a342b3525fffc80d3cbeeda5468912,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-031,IU-031,R03,a449ba05a570eafdc0e497d1308c76eb90ded94e66fbb640403f61410bc6709b,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-032,IU-032,R05,fa1574412e089a0699d42e0316542751afdf7d579af9ae39c210c3e0d7d1b7bb,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-033,IU-033,R03,f25de6377af4c55eb1997f4b51663bc5aa94db94ebc377e8e12d75af2c0c2ea5,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-034,IU-034,R02,62a882c35f9c60f05c496c4e55e0f8987b329e49fa01950551c96f200110226e,processed-semantic-transcript,True,False,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-035,IU-035,R03,4f0497f46bcdc755819058fc3f67874bcd525134dcda2d1567b481fc6e5f864b,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-036,IU-036,R01,fa143a9e6fbe58e2b5967f0d1a4cf94dfdfe5d86ddbfbb1205ae119b28e78b65,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Execution-strategy configuration, defaults, and diagnostics"
image_use,S-037,IU-037,R05,d3bb300f412abcccee315739c032ee4abb65c567ffcec487f3dd503eeb17832d,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-038,IU-038,R02,1cb9c9d62780c1b93f225c9cadcd93046b279038f9d19a25e8962dfc5fb823d5,processed-semantic-transcript,True,False,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-039,IU-039,R02,adaf12b9b2c7d4104594f9bff8a4d6b2016bff6d1e20546f2e119fefc87a5c62,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-040,IU-040,R05,20791c290d5dbb92406a54af1ae10c4e2b0316b4462ffccecf367bc1d1970013,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-041,IU-041,R02,54dab5c0ad14ae07218a752d9de847d86cfb34db2ce887edc1a6390f5ad945bf,processed-semantic-transcript,True,False,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-042,IU-042,R02,c227d80b28609c2e75e23997adf7c0a4e9d21dd0b15daea0f0a221f4df6c718e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-043,IU-043,R07,a4c7dab01f904d3748730db2dec33cc128bc800045c2a562d63abd8eb0b3d89d,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R07: Multiple DbContexts, pooling, and tenant-specific state"
image_use,S-044,IU-044,R03,8223eb3de3177147d3fb8b82cb0db9380dc67a880bcfe4174f394218c5c326d2,processed-semantic-transcript,True,False,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-045,IU-045,R03,d86a04a1057453f479a30da072fa7246e9d8d871bfa48668b8025d7680a3225e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-046,IU-046,R05,934f86c05345cec5c0099596b51ecb1d49181fab0c5786d2f3bbb8a732d0dda6,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-047,IU-047,R01,2e0989615e25536e2edd4b2650b69421ea8ba6141c3c60a134eae4db0c83ee19,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Execution-strategy configuration, defaults, and diagnostics"
image_use,S-048,IU-048,R04,244f51c8659bbc869261a54b9ac2f19abd30c0f9f89700e60702e14bef91abc8,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R04: Savepoints inside manual transactions
image_use,S-049,IU-049,R01,4f758da135f12b93fa3656c8a8fe7594a22e225648c53e0df63c0c9905c62d27,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R01: Execution-strategy configuration, defaults, and diagnostics"
image_use,S-050,IU-050,R02,dd2e473fe204c52030997987c0c704b0fd442df1a5f2acc3106e09d6b6d21548,processed-semantic-transcript,True,False,1,"Visually reviewed screenshot assigned to R02: Retry units, automatic retries, and explicit transactions"
image_use,S-051,IU-051,R06,d16506eb190b1be3e5d75d4b16670b2002dd52b6bbfc8f5bf78d68cfccef7c0a,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-052,IU-052,R05,dcb511026bc8002bdbd0c523aa367ed1587fa1810fdc3ab9cdb3e655657af82a,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-053,IU-053,R03,22eb345e213fbf271b69b3d48d4515664b17d2128bd9fec6acb92548f298ce5a,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-054,IU-054,R06,9f7606f2a21ce617c1e53beacc9a8e4deda5ead173249cfbf967b0f37789be85,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-055,IU-055,R07,9664190dabf89fa3ec7d4f41826cdfd92be75280bfefb206683f6f79b826ede4,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R07: Multiple DbContexts, pooling, and tenant-specific state"
image_use,S-056,IU-056,R07,86b81a68ecd51375a57f8bec27a27664eac6a8b0cb9f6aa0d289a0f09b4f0c48,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R07: Multiple DbContexts, pooling, and tenant-specific state"
image_use,S-057,IU-057,R03,974639cf260f9199dad7d3e90463a3cd8b5aa2c3212af5e402385650695c2e3e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: ExecuteInTransaction, SaveChanges(false), verification, and ambiguous commit"
image_use,S-058,IU-058,R06,52bae106722632e224e09a5afd679438f07274243652df342de150f0098cfe19,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-059,IU-059,R05,0fea87ef03b9997c1e536b5acec0a7ba832058f12e0101220914bcafa370e3da,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-060,IU-060,R05,eb16e70ac0c16dffc12ed9557d90179a1c39e41ffdd61608a7c4625d2f5b27f9,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-061,IU-061,R06,e974c94d816e4fc5430f06d448e6a6b64ab16a6caf201915ad578ca3e3f33c60,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-062,IU-062,R07,597616ac4493bd8a291a3baa01422a935a8ba8ee7b98fa67ebd71e6e5ef64ae3,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R07: Multiple DbContexts, pooling, and tenant-specific state"
image_use,S-063,IU-063,R06,fb06daf286a2b0c74879225f16798eec78c34f6eb353b6efff03e4058c2d1f81,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-064,IU-064,R05,ca0d7078f44201b50bf8fa988e4012b7027ae92305f8fab70598b016bf72b44d,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-065,IU-065,R06,0cc265f55dc559f4e6b8c35a8b48a718a8ebf50a9d276fe3c50c53d88ae63586,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-066,IU-066,R05,63c90f1ca953f52825e69e3bdc91fa97a7dd44b1466b65b818b6e288baa3ad32,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-067,IU-067,R06,537fa36b058fb8db12692da2f0204be181d8ee2931f06a2663bc5e69f8d13b9b,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-068,IU-068,R07,7797f019c0b90642187f7eb3f276136081e22f505453613c51ed31edaec55e10,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R07: Multiple DbContexts, pooling, and tenant-specific state"
image_use,S-069,IU-069,R05,d41618de635331ea5bef9c8ffc1e348aa735b62c49c50e97e994703cb3b27663,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-070,IU-070,R06,6a170439e14ba8695db7ec70c88db48c07a478aa53988ea2c9d0aaa238b2e090,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-071,IU-071,R06,20ae65f925448b5c17ccd8df724ef8e61384c855d25d337bcf234d25759e74f4,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-072,IU-072,R07,e3597e515b64ad31950344127961165da001e02c096aac8f7d190573dd644025,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R07: Multiple DbContexts, pooling, and tenant-specific state"
image_use,S-073,IU-073,R06,d28d478b057a0cc58075b62834ae89a1a7e3371045edfa01e0055201e9e33a68,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R06: Isolation levels, optimistic concurrency, and same-transaction retry"
image_use,S-074,IU-074,R05,f9e2d194236f07e9a8a1616a81d807242944fde48bd05c4ffbc3bf58e7cf670c,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-075,IU-075,R05,beed64e2b6e97d6b78d7526be285d4783e7fd6129a9e6855d9100c889fa44b46,processed-semantic-transcript,False,True,1,Visually reviewed screenshot assigned to R05: Retry buffering and query-memory behavior
image_use,S-076,IU-076,R07,e537d4c477269c69ee8b91525efda330925011e601aab6fb4e8a6b798ae0504e,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R07: Multiple DbContexts, pooling, and tenant-specific state"
svg_text_node,T-001,,R01,7283de5034e4baf9e5417da60f4bedffd7e1ba26dc5f4158a4f0d8739b2f2d4d,processed-semantic-transcript,True,False,1,in gen ef core have
svg_text_node,T-002,,R01,79c0ce7d1662afee39b251aa30ccefc9b3a1a248dda36e077cc394290a5a05e1,processed-semantic-transcript,True,False,1,db error codes of sql server
svg_text_node,T-003,,R01,feda87cb4994e744208e412fa4e5e3fa3093720ca5ebd90a0282f839de71dc87,processed-semantic-transcript,True,False,1,sqlserver dbcontext
svg_text_node,T-004,,R01,e3e925712050958dee8a7ce0ee7ddd09fd2e844ce7238fc3d6d710f440537f87,processed-semantic-transcript,True,False,1,and about retries
svg_text_node,T-005,,R01,147c20323a9c3315c0dd2be827f7d6c2c7aa6e9debc2e0ba7cd4d5c06df72eb0,processed-semantic-transcript,True,False,1,remember about automatic atomic retries
svg_text_node,T-006,,R01,fcf7f53846d43d24f6d5fd1074cf0aa9d2e0ed5dcfdd887b25577d88f226e622,processed-semantic-transcript,True,False,1,retries
svg_text_node,T-007,,R04,b0bed029736ef9dc5ed49eeb61af8cea768e98b96ede41e1558e196154d910ff,processed-semantic-transcript,True,False,1,saveponts
svg_text_node,T-008,,R04,29f6226283b988cacf75d58a0b1a13473a013d02677597a6edb0e431b408fb3c,processed-semantic-transcript,True,False,1,"savepoints are for transactions, not for just"
svg_text_node,T-009,,R04,4e282c4d82bcc5f6d2b0b39896574f2fdc4b5838e9be1f66a5debca7a2bdc0e6,processed-semantic-transcript,True,False,1,savechanges
svg_text_node,T-010,,R03,41367b7d5c5c74899794cc7ebc3e13fc1f7b9281b62ee036357b5f14d8934728,processed-semantic-transcript,True,False,1,executeintransaction
svg_text_node,T-011,,R04,aa265de67e6c463ddb88162eaa80f5b3eef8c2cb6dcaefdd18ef548df8b64d4b,processed-semantic-transcript,True,False,1,savepoints of savechanges
svg_text_node,T-012,,R01,269029df3698bafb7a47c323cf0e7d30e2ba90f25f4881ecb9d2f7f64ff9119e,processed-semantic-transcript,True,False,1,what can retry without create execution strategy
svg_text_node,T-013,,R03,e6f018e1394e5fbb4ae3913f956d1ac062eb55fefb1398182f1f7d152022db6e,processed-semantic-transcript,True,False,1,savechanges(false)
svg_text_node,T-014,,R04,9da82a3ffca56057e2b3812d2abac668a4fd51ab6dcdec274feac57ee374326a,processed-semantic-transcript,True,False,1,you decide what to do on failed savechanges
svg_text_node,T-015,,R01,0004cb71baac0496ae76069daffbf3ae6f2f6c87688d6b355b812482a55ab2f9,processed-semantic-transcript,True,False,1,when exactly we need it
svg_text_node,T-016,,R01,c9373ec13afef83a6e72f9069e279f782a2473268eedf38c2918b825faf15a45,processed-semantic-transcript,True,False,1,useful execution stratefy properties
svg_text_node,T-017,,R04,f0c2460519ea86b2c66e9f55b4aa756f84344381ee4881c8b4b8af7fbeaeb63c,processed-semantic-transcript,True,False,1,and failed savechanges doesnt call acceptallchanges
svg_text_node,T-018,,R01,b485bd7edeb149b64e5473a4b0be06ddaaf5a5f3fd78bdbe2eeb417b6d5d4504,processed-semantic-transcript,True,False,1,configure retiries
svg_text_node,T-019,,R01,c2045ebabfe1576f18525976f279db84b10e699326f17d9b1efea65d3247a133,processed-semantic-transcript,True,False,1,createexecutionstrategy
svg_text_node,T-020,,R01,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-021,,R01,ba53153a2a3f586afb40d9fa7c85c9788d9c43babbabf652c8d49b14fe769ca5,processed-semantic-transcript,True,False,1,"defaults, what start retrying after we"
svg_text_node,T-022,,R01,90d08e583c4c9c6f391b2ae90f819f600a6326928ea9512c9e0c6d98e9f29ac2,processed-semantic-transcript,True,False,1,configure
svg_text_node,T-023,,R02,da3a8f2fb3a50e12098651cde119f7ee9e37796cdc2b74c0003c6884d196bfcc,processed-semantic-transcript,True,False,1,pattern with createexecutionstrategy
svg_text_node,T-024,,R03,2e9ecdb7a13c77adcdec6475d9045a8a4d5a165e093276b264989cc490ee7105,processed-semantic-transcript,True,False,1,flows
svg_text_node,T-025,,R03,22c72aa82ce77c82e2ca65a711c79eaa4b51c57f85f91489ceeacc7b385943ba,processed-semantic-transcript,True,False,1,quick
svg_text_node,T-026,,R02,6634394bc88ddda0fe7dd7ce35d8a27f486903c34368db5041959c69e20232d6,processed-semantic-transcript,True,False,1,Executeasync
svg_text_node,T-027,,R02,1ec17d7c60709f54769143aa4dfff0e6fb38ac95b3f71641b0f23ed3d203f0b4,processed-semantic-transcript,True,False,1,ef core buffering
svg_text_node,T-028,,R01,69bda6e532c375a34f5384f75345f01cac14889e9a0100e977150f3ff31ef9f3,processed-semantic-transcript,True,False,1,multiple dbcontexs
svg_text_node,T-029,,R05,1fcd0e4402a5c0eb63c31ce28015929c658ae1355ed9315a9c264502f18b9e8c,processed-semantic-transcript,True,False,1,from retries
svg_text_node,T-030,,R01,388e5b65ab511315343a69b5471fe1b7e50c8d910f9f5e611a14abebfc9298a0,processed-semantic-transcript,True,False,1,pooling
svg_text_node,T-031,,R02,c0bfa752e5b774a4d4201c0e3d8a39f7b473fcad344a2958d68b1f9ade5b6a33,processed-semantic-transcript,True,False,1,executeasync without transaction
svg_text_node,T-032,,R01,58a4a667d3bec88ef7a8a888217cb427aa6db87abde0828253cc77cef142f6a1,processed-semantic-transcript,True,False,1,so what if i dont want to have
svg_text_node,T-033,,R02,9c3e5e4212a62fe0501e97115333fcc373de4769c0484aa287f2e23f9735abea,processed-semantic-transcript,True,False,1,when just need to retry with some app
svg_text_node,T-034,,R01,5f495c5704445f283ebe713080af42ae2d2974412dbbfc148bba1a62e7707e36,processed-semantic-transcript,True,False,1,retries for specific query?
svg_text_node,T-035,,R02,761c19ebf7076b70aadfa8b19483a3eeb0acc58d86f948115bea95d2b1c067d3,processed-semantic-transcript,True,False,1,logic like get current time
svg_text_node,T-036,,R07,1eaf045c453b8811a34c001f34ad341cf7d5dbf565589a543285f06ec3b97aef,processed-semantic-transcript,True,False,1,multiple db contexts
svg_text_node,T-037,,R07,2206b1ce173ee558ed8f178e7c867a7c88159e6fcdd3e8c963364281788074d0,processed-semantic-transcript,True,False,1,and you want one transaction
svg_text_node,T-038,,R01,57dc64d54ac6256ca74c35c9d63eb77a0a8f96f4305776f1d399cff11d8b30e3,processed-semantic-transcript,True,False,1,isolation level
svg_text_node,T-039,,R07,9ac054b47370083ba071c1fee4095aff59c13cd4f29a6e92e7c0b6025fc054b9,processed-semantic-transcript,True,False,1,usetransaction
svg_text_node,T-040,,R01,534be274b91b8304a781f508f4a2ae62647dfded3faaa5807d90fb213a05eaee,processed-semantic-transcript,True,False,1,in manual retries from same tranaction
svg_text_node,T-041,,R03,ecfde80a6056329567090322298478c36161cf0821b9ab31b65cdf61c5769616,processed-semantic-transcript,True,False,1,!!! executeasync without transaction is possible when we dont have multiple
svg_text_node,T-042,,R03,4ff909532ef0ced6ce08dc88b2bdbcaec4b16be02a112caa580435c11d5cc2e1,processed-semantic-transcript,True,False,1,writes and the state that we need to rollback
svg_text_node,T-043,,R01,64d1cebe4208a613c1ef659148c691b71dd0134663c8d940abe95a4254692a43,processed-semantic-transcript,True,False,1,using savepoints cases
svg_text_node,T-044,,R07,388e5b65ab511315343a69b5471fe1b7e50c8d910f9f5e611a14abebfc9298a0,processed-semantic-transcript,True,False,1,pooling
svg_text_node,T-045,,R05,d7aa58231e9a1e1e3b97c9fd0233a6b40fdd69466151705a7f4a691c47f7a703,processed-semantic-transcript,True,False,1,is it app memory
svg_text_node,T-046,,R06,38819698e365c8362538c7f10330d31eb07a24da1e41b17411c09b898dc4c94d,processed-semantic-transcript,True,False,1,when we use execute (not in transaction)
svg_text_node,T-047,,R03,5b7e6bf2dc4a32a6aa4770cd5639c2c7af890fc86c273b5c8567fe5382086bf3,processed-semantic-transcript,True,False,1,method
svg_text_node,T-048,,R05,a99ef418fb81390b6f186c8ee8d83fd4fa1e5f50cfeff2aec0070e9eb17b321b,processed-semantic-transcript,True,False,1,or db meory buffering
svg_text_node,T-049,,R03,3d4c10997568cb5c7b1a86ac7c99129d1971df9a5b1b79663400a9c15dcb1b53,processed-semantic-transcript,True,False,1,and there is some ambigous outcome of
svg_text_node,T-050,,R03,6dbdd2844fdfe6463e70514d21e99ad7d6744f627cb3f6e68ca9486c034ab34b,processed-semantic-transcript,True,False,1,the transaction
svg_text_node,T-051,,R03,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-052,,R03,60071701a5dbd14b8a6f4d323a64d31e8545ba59e45f6a0a394562130d572abf,processed-semantic-transcript,True,False,1,by default - we will retry
svg_text_node,T-053,,R03,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-054,,R05,a3130560c857b92e43a09c0700b97acd6691108b8c072b801b599159a87dc0e5,processed-semantic-transcript,True,False,1,what exaycly buffers?
svg_text_node,T-055,,R05,a871f71c2c098e07e7b80404878f522aaf5d78a2d4766ba9cbb6a1733de0d166,processed-semantic-transcript,True,False,1,do we buffer the sql result?
svg_text_node,T-056,,R05,fcf7e41c2fe1b4bd5dbe8b3a9a7045b51e42927c9fa896b998b9c526ea3a7e94,processed-semantic-transcript,True,False,1,example of anyasync with retries
