text_id,text,x,y,region_id,status
T-0072,- Read Request.Body stream,816.1491456538024,4827.883925016716,R01,pending_transcript
T-0073,Why use it:,816.1491456538024,4877.883925016716,R01,pending_transcript
T-0074,- Better for large payloads,816.1491456538024,4902.883925016716,R01,pending_transcript
T-0075,- Avoids loading file fully into byte[],816.1491456538024,4927.883925016716,R01,pending_transcript
T-0076,Best for:,816.1491456538024,4977.883925016716,R01,pending_transcript
T-0077,- Large file uploads (raw body),816.1491456538024,5002.883925016716,R01,pending_transcript
T-0078,- Streaming scenarios,816.1491456538024,5027.883925016716,R01,pending_transcript
T-0079,- Large JSON when serialized into a stream first,816.1491456538024,5052.883925016716,R01,pending_transcript
T-0080,────────────────────────────────────────────────────────────,816.1491456538024,5127.883925016716,R01,pending_transcript
T-0081,5) FormUrlEncodedContent,816.1491456538024,5152.883925016716,R01,pending_transcript
T-0082,────────────────────────────────────────────────────────────,816.1491456538024,5177.883925016716,R01,pending_transcript
T-0083,Use when:,816.1491456538024,5202.883925016716,R01,pending_transcript
T-0084,- You need simple key/value form fields (NO files),816.1491456538024,5227.883925016716,R01,pending_transcript
T-0085,Client:,816.1491456538024,5277.883925016716,R01,pending_transcript
T-0086,- new FormUrlEncodedContent(dict),816.1491456538024,5302.883925016716,R01,pending_transcript
T-0087,Content-Type sent:,816.1491456538024,5352.883925016716,R01,pending_transcript
T-0088,- application/x-www-form-urlencoded,816.1491456538024,5377.883925016716,R01,pending_transcript
T-0089,Server (ASP.NET Core):,816.1491456538024,5427.883925016716,R01,pending_transcript
T-0090,- [FromForm] LoginRequest request,816.1491456538024,5452.883925016716,R01,pending_transcript
T-0091,"- [FromForm] string username, [FromForm] string password",816.1491456538024,5477.883925016716,R01,pending_transcript
T-0092,Why use it:,816.1491456538024,5527.883925016716,R01,pending_transcript
T-0093,- Matches classic HTML form posts,816.1491456538024,5552.883925016716,R01,pending_transcript
T-0094,- Common for OAuth/token endpoints,816.1491456538024,5577.883925016716,R01,pending_transcript
T-0095,Best for:,816.1491456538024,5627.883925016716,R01,pending_transcript
T-0096,- Login/token requests,816.1491456538024,5652.883925016716,R01,pending_transcript
T-0097,- Legacy form-style APIs,816.1491456538024,5677.883925016716,R01,pending_transcript
T-0098,Important note:,816.1491456538024,5727.883925016716,R01,pending_transcript
T-0099,- A normal HTML form submit (without file upload),816.1491456538024,5752.883925016716,R01,pending_transcript
T-0100,typically uses application/x-www-form-urlencoded,816.1491456538024,5777.883925016716,R01,pending_transcript
T-0101,────────────────────────────────────────────────────────────,816.1491456538024,5852.883925016716,R01,pending_transcript
T-0102,6) MultipartFormDataContent,816.1491456538024,5877.883925016716,R01,pending_transcript
T-0103,────────────────────────────────────────────────────────────,816.1491456538024,5902.883925016716,R01,pending_transcript
T-0104,Use when:,816.1491456538024,5927.883925016716,R01,pending_transcript
T-0105,- You need to send files,816.1491456538024,5952.883925016716,R01,pending_transcript
T-0106,- You may also send extra text fields with the files,816.1491456538024,5977.883925016716,R01,pending_transcript
T-0107,Client:,816.1491456538024,6027.883925016716,R01,pending_transcript
T-0108,- var mp = new MultipartFormDataContent(),816.1491456538024,6052.883925016716,R01,pending_transcript
T-0109,"- mp.Add(new StreamContent(fileStream), ""file"", ""photo.png"")",816.1491456538024,6077.883925016716,R01,pending_transcript
T-0110,"- mp.Add(new StringContent(""John""), ""displayName"")",816.1491456538024,6102.883925016716,R01,pending_transcript
T-0111,Content-Type sent:,816.1491456538024,6152.883925016716,R01,pending_transcript
T-0112,- multipart/form-data (with boundary),816.1491456538024,6177.883925016716,R01,pending_transcript
T-0113,Server (ASP.NET Core):,816.1491456538024,6227.883925016716,R01,pending_transcript
T-0114,- [FromForm] IFormFile file,816.1491456538024,6252.883925016716,R01,pending_transcript
T-0115,- [FromForm] UploadRequest request (with IFormFile + other fields),816.1491456538024,6277.883925016716,R01,pending_transcript
T-0116,Why use it:,816.1491456538024,6327.883925016716,R01,pending_transcript
T-0117,- Standard format for file uploads,816.1491456538024,6352.883925016716,R01,pending_transcript
T-0118,- Works like browser file upload forms,816.1491456538024,6377.883925016716,R01,pending_transcript
T-0119,Best for:,816.1491456538024,6427.883925016716,R01,pending_transcript
T-0120,- File upload endpoints,816.1491456538024,6452.883925016716,R01,pending_transcript
T-0121,────────────────────────────────────────────────────────────,816.1491456538024,6527.883925016716,R01,pending_transcript
T-0122,7) ObjectContent (Legacy),816.1491456538024,6552.883925016716,R01,pending_transcript
T-0123,────────────────────────────────────────────────────────────,816.1491456538024,6577.883925016716,R01,pending_transcript
T-0124,Use when:,816.1491456538024,6602.883925016716,R01,pending_transcript
T-0125,- Old ASP.NET Web API codebases (legacy),816.1491456538024,6627.883925016716,R01,pending_transcript
T-0126,Modern replacement:,816.1491456538024,6677.883925016716,R01,pending_transcript
T-0127,- JsonContent (for object -> JSON),816.1491456538024,6702.883925016716,R01,pending_transcript
T-0128,Note:,816.1491456538024,6752.883925016716,R01,pending_transcript
T-0129,- Usually not used in modern .NET / HttpClient code,816.1491456538024,6777.883925016716,R01,pending_transcript
T-0130,────────────────────────────────────────────────────────────,816.1491456538024,6852.883925016716,R01,pending_transcript
T-0131,HOW TO CHOOSE QUICKLY,816.1491456538024,6877.883925016716,R01,pending_transcript
T-0132,────────────────────────────────────────────────────────────,816.1491456538024,6902.883925016716,R01,pending_transcript
T-0133,If you have...,816.1491456538024,6927.883925016716,R01,pending_transcript
T-0134,- DTO object           -> JsonContent,816.1491456538024,6952.883925016716,R01,pending_transcript
T-0135,- JSON/XML string      -> StringContent,816.1491456538024,6977.883925016716,R01,pending_transcript
T-0136,- byte[]               -> ByteArrayContent,816.1491456538024,7002.883925016716,R01,pending_transcript
T-0137,- Stream / FileStream  -> StreamContent,816.1491456538024,7027.883925016716,R01,pending_transcript
T-0138,- Form fields only     -> FormUrlEncodedContent,816.1491456538024,7052.883925016716,R01,pending_transcript
T-0139,- Files (+ fields)     -> MultipartFormDataContent,816.1491456538024,7077.883925016716,R01,pending_transcript
T-0140,────────────────────────────────────────────────────────────,816.1491456538024,7152.883925016716,R01,pending_transcript
T-0141,SERVER BINDING QUICK MAP (ASP.NET Core),816.1491456538024,7177.883925016716,R01,pending_transcript
T-0142,────────────────────────────────────────────────────────────,816.1491456538024,7202.883925016716,R01,pending_transcript
T-0143,application/json,816.1491456538024,7227.883925016716,R01,pending_transcript
T-0144,"- Client: JsonContent / StringContent(json,...)",816.1491456538024,7252.883925016716,R01,pending_transcript
T-0145,- Server: [FromBody] MyDto,816.1491456538024,7277.883925016716,R01,pending_transcript
T-0146,application/x-www-form-urlencoded,816.1491456538024,7327.883925016716,R01,pending_transcript
T-0147,- Client: FormUrlEncodedContent,816.1491456538024,7352.883925016716,R01,pending_transcript
T-0148,- Server: [FromForm] MyFormDto,816.1491456538024,7377.883925016716,R01,pending_transcript
T-0149,multipart/form-data,816.1491456538024,7427.883925016716,R01,pending_transcript
T-0150,- Client: MultipartFormDataContent,816.1491456538024,7452.883925016716,R01,pending_transcript
T-0151,- Server: [FromForm] + IFormFile,816.1491456538024,7477.883925016716,R01,pending_transcript
T-0152,application/octet-stream (or other raw binary),816.1491456538024,7527.883925016716,R01,pending_transcript
T-0153,- Client: ByteArrayContent / StreamContent,816.1491456538024,7552.883925016716,R01,pending_transcript
T-0154,- Server: Read Request.Body,816.1491456538024,7577.883925016716,R01,pending_transcript
T-0155,────────────────────────────────────────────────────────────,816.1491456538024,7652.883925016716,R01,pending_transcript
T-0156,LARGE PAYLOAD NOTES,816.1491456538024,7677.883925016716,R01,pending_transcript
T-0157,────────────────────────────────────────────────────────────,816.1491456538024,7702.883925016716,R01,pending_transcript
T-0158,Large object JSON:,816.1491456538024,7727.883925016716,R01,pending_transcript
T-0159,- JsonContent is usually fine,816.1491456538024,7752.883925016716,R01,pending_transcript
T-0160,- For tighter allocations:,816.1491456538024,7777.883925016716,R01,pending_transcript
T-0161,SerializeAsync -> MemoryStream -> StreamContent,816.1491456538024,7802.883925016716,R01,pending_transcript
T-0162,(avoids big UTF-16 JSON string),816.1491456538024,7827.883925016716,R01,pending_transcript
T-0163,Large file on disk:,816.1491456538024,7877.883925016716,R01,pending_transcript
T-0164,- Prefer FileStream + StreamContent,816.1491456538024,7902.883925016716,R01,pending_transcript
T-0165,Large prebuilt string:,816.1491456538024,7952.883925016716,R01,pending_transcript
T-0166,"- StringContent works, but:",816.1491456538024,7977.883925016716,R01,pending_transcript
T-0167,"string is UTF-16 in memory, then encoded to UTF-8 for HTTP",816.1491456538024,8002.883925016716,R01,pending_transcript
T-0168,"can use jsoncontent with big object, too, if dont need compression",1976.7923285910892,3049.2219462456205,R01,pending_transcript
T-0169,!!!,2758.736764558429,3062.8981385139423,R01,pending_transcript
T-0170,types,2056.2327034085993,2297.7567434709295,R01,pending_transcript
T-0171,when reading response,1092.2132612583282,9283.041790983905,R03,pending_transcript
T-0172,deserializing stream on headers arrive in server indpoint,602.7870735688266,12317.945656194184,R03,pending_transcript
T-0173,default behavior,602.7870735688266,12392.885059381328,R03,pending_transcript
T-0174,case 3,766.3204353727106,10609.914418841998,R03,pending_transcript
T-0175,when deserializing async enumerable,1969.2501093093424,9542.654464658095,R03,pending_transcript
T-0176,downloading file,2033.6944859369469,10499.735217913301,R03,pending_transcript
T-0177,when deserializing json,871.4721958978844,9447.795848854059,R03,pending_transcript
T-0178,SENDING FILE AS ENCODED IN BASE64 STRING/,23463.27647234323,2497.7501047762757,R05,pending_transcript
T-0179,BINDING DTO WITH FILE FROM FORM,23463.27647234323,2584.5682865944577,R05,pending_transcript
T-0180,ADD TO REQUEST MEDIA TYPES,23723.904735432545,2772.3767557224255,R05,pending_transcript
T-0181,BASE64 STRING,23734.126971218135,2849.662955118738,R05,pending_transcript
T-0182,sream reader,16949.327294997773,4999.428393252494,R04,pending_transcript
T-0183,can be useful too if you want line by line reading somewhere,16852.17939684829,5073.294339782755,R04,pending_transcript
T-0184,buffering,14786.161664225228,2493.595374767375,R04,pending_transcript
T-0185,WHAT RESPONSEHEADERSREAD,14360.825667431222,3135.8316826934674,R04,pending_transcript
T-0186,GIVES US,14360.825667431222,3209.720537673936,R04,pending_transcript
T-0187,CAVEATS WHEN YOU DONT BUFFER,14049.468813163689,5472.46416732289,R04,pending_transcript
T-0188,"AND ALSO YOU CANT READASSTRING ON SERVER ENDPOINT,",16856.560409459024,5129.2215851844685,R04,pending_transcript
T-0189,YOU NEED TO USE THIS,16856.560409459024,5154.2215851844685,R04,pending_transcript
T-0190,CONDITIONAL BUFFERING,16694.803369806166,2960.463081806283,R04,pending_transcript
T-0191,new buffering  sheet,10806.49985733836,2461.578834425371,R04,pending_transcript
T-0192,when you generally buffer full bytes of response using httpclient,10806.49985733836,2588.8010430842255,R04,pending_transcript
T-0193,when you dont buffer full response and process as stream,10806.49985733836,2716.0232517430795,R04,pending_transcript
T-0194,!!!,3801.9701186850834,11114.919667769562,R03,pending_transcript
T-0195,Stream Reader vs readasstring,11199.748337272324,5459.397280847364,R04,pending_transcript
T-0196,!!!,11357.817511902627,2239.951782843108,R04,pending_transcript
T-0197,!!!,13513.965613709268,7069.609677242599,R04,pending_transcript
T-0198,using delegate handler to fix streaming issues + retries,11293.634436951455,7380.2350825899375,R04,pending_transcript
T-0199,making request with pipeline.execute,11678.19232547047,8824.102572563137,R04,pending_transcript
T-0200,"the pipeline, not handler, you cant use handler for manual execution",11629.520772051903,8901.762106721215,R04,pending_transcript
T-0201,contenttype headers on,3091.183156668113,2437.0360381477535,R01,pending_transcript
T-0202,content type,3091.183156668113,2562.035987285123,R01,pending_transcript
T-0203,not requestmessage,3091.183156668113,2687.0359364224933,R01,pending_transcript
T-0204,need to dispose,2202.0498058465837,11514.853429638351,R03,pending_transcript
T-0205,readasstreamasync too,2202.0498058465837,11696.422763032402,R03,pending_transcript
T-0206,readfromjson need responseheadersread too,15478.115055862845,3768.1620606444226,R04,pending_transcript
T-0207,but you buffer bytes in memory,3564.233534656425,7359.3904189566,R01,pending_transcript
T-0208,memorystream is still better,6153.618190324554,2401.504768634934,R02,pending_transcript
T-0209,that seialize to string,6153.618190324554,2500.671438480515,R02,pending_transcript
T-0210,jsoncontent.create/content-length issue,4984.3332837737435,5836.761726527836,R02,pending_transcript
T-0211,transfer-encoding: chuncked,4984.3332837737435,6021.761726527836,R02,pending_transcript
T-0212,"issue, what jsoncontent can set",5117.66719001033,6374.517662401962,R02,pending_transcript
T-0213,in headers,5117.66719001033,6452.851005907822,R02,pending_transcript
T-0214,request with content-length,6423.0065402602595,6327.985626120542,R02,pending_transcript
T-0215,without transfer-encoding,6423.0065402602595,6403.938014339012,R02,pending_transcript
T-0216,request with transfer-encoding: chunked,7574.461455624843,6301.572797680496,R02,pending_transcript
T-0217,memorystream fits content-length,5102.746780122936,7804.634301348367,R02,pending_transcript
T-0218,compression and 2 flows,6741.37506663135,7940.8292695208875,R02,pending_transcript
T-0219,so what is the practical difference,5312.536076120179,8726.05065067369,R02,pending_transcript
T-0220,are there difference in bodystream usage?,5312.536076120179,8910.495129026554,R02,pending_transcript
T-0221,crlf,9169.240556430621,6326.782548710723,R02,pending_transcript
T-0222,memorystream + stream content,7500.751493043665,2044.6584615717788,R02,pending_transcript
T-0223,vs,7500.751493043665,2269.658481916831,R02,pending_transcript
T-0224,jsoncontent.create,7500.751493043665,2494.6585022618833,R02,pending_transcript
T-0225,sending json,5062.618570172053,2039.2590321376051,R02,pending_transcript
T-0226,!!!,7516.248915978054,7562.615521762838,R02,pending_transcript
T-0227,httpclient part,3252.349211750554,751.2145949707028,R01,pending_transcript
T-0228,server,15345.682341633366,9931.214289794922,R06,pending_transcript
T-0229,about new .net overload,22451.279434970274,15432.302484345599,R07,pending_transcript
T-0230,does it make sense to think,23798.613060857733,10865.629887011291,R07,pending_transcript
T-0231,about using stream for normal json read,23798.613060857733,10964.569280950685,R07,pending_transcript
T-0232,write,23798.613060857733,11063.50867489008,R07,pending_transcript
T-0233,trying to inprove,22490.085231454475,10018.609194084665,R07,pending_transcript
T-0234,performance /memory,22490.085231454475,10152.942507072947,R07,pending_transcript
T-0235,through streams/pipes,22490.085231454475,10287.275820061228,R07,pending_transcript
T-0236,in server endpoint for,22490.085231454475,10421.60913304951,R07,pending_transcript
T-0237,plain json,22490.085231454475,10555.94244603779,R07,pending_transcript
T-0238,writing,16700.80620566222,10161.664705690151,R06,pending_transcript
T-0239,reading,19738.584119073676,11279.442110475307,R07,pending_transcript
T-0240,typed model,19876.91740154438,12275.339496125942,R07,pending_transcript
T-0241,pipereader,19850.80630738748,13646.524441163783,R07,pending_transcript
T-0242,custom delimiter/protocol,19850.80630738748,13787.41334192062,R07,pending_transcript
T-0243,cursor api,19850.80630738748,13928.302242677453,R07,pending_transcript
T-0244,body/stream,19882.809997916775,12911.826622222376,R07,pending_transcript
T-0245,normal json api,10129.804745986905,17207.49342428052,R04,pending_transcript
T-0246,normal json api,16626.47131092831,10474.16059957349,R06,pending_transcript
T-0247,"raw upload,raw donwload",10216.47135452485,17889.398200717464,R09,pending_transcript
T-0248,"raw upload,raw donwload",16629.804484407665,11212.731940951839,R06,pending_transcript
T-0249,utf8writer,16629.804484407665,11353.620841708675,R06,pending_transcript
T-0250,plaintext response,10216.47135452485,19064.63632501992,R09,pending_transcript
T-0251,"plaintext response, response.write",16372.026570996204,12426.858971097397,R06,pending_transcript
T-0252,ndjson sse,16372.026570996204,12567.747871854233,R06,pending_transcript
T-0253,write bytes to body,17892.026774446724,11416.4885555158,R06,pending_transcript
T-0254,"expl json write,but high level",10177.582601269643,22087.96963292193,R09,pending_transcript
T-0255,"expl json write,but high level",16673.138021191517,16065.74754633339,R06,pending_transcript
T-0256,many text writes /n lines,10246.947515936681,19735.112530028295,R09,pending_transcript
T-0257,"many text writes /n lines,",16680.280645819494,13208.445965086888,R06,pending_transcript
T-0258,no frequent flushes,16680.280645819494,13349.334865843724,R06,pending_transcript
T-0259,why pipewriter over,16578.545699598882,22768.823599545623,R10,pending_transcript
T-0260,streamwriter,16578.545699598882,22909.71250030246,R10,pending_transcript
T-0261,stream writer,7349.804310021504,18945.02338717115,R09,pending_transcript
T-0262,use when,6241.182040476357,18802.578298187706,R09,pending_transcript
T-0263,dont use when,6241.182040476357,18964.41960896128,R09,pending_transcript
T-0264,ndjson,6159.700513783649,21626.282047102643,R09,pending_transcript
T-0265,sse,6156.737596031912,22884.05982488042,R09,pending_transcript
T-0266,write,7487.40418131837,20804.948618825732,R09,pending_transcript
T-0267,writeline,7422.959601240245,21802.72632878667,R09,pending_transcript
T-0268,flush,7380.737311201183,22956.059662120006,R09,pending_transcript
T-0269,dispose/close,7349.968080431952,23880.162234047595,R09,pending_transcript
T-0270,basestream,7392.0193311831545,24496.57247480781,R09,pending_transcript
T-0271,autoflush,7369.455291219212,24999.136608671994,R09,pending_transcript
T-0272,pipewriter,13230.422711219866,19968.171228793002,R10,pending_transcript
T-0273,when can be valid,14746.422894325335,19890.960480257847,R10,pending_transcript
T-0274,Buffer size,4998.2189192741,18895.91163152104,R09,pending_transcript
T-0275,construct custom binary,10225.995105919941,20723.683958599726,R09,pending_transcript
T-0276,or framed output,10225.995105919941,20864.572859356562,R09,pending_transcript
T-0277,1 construct custom binary,16457.10614921421,14143.683958599726,R06,pending_transcript
T-0278,"or framed output,may need to",16457.10614921421,14284.572859356562,R06,pending_transcript
T-0279,2 write in memory and in resp,16457.10614921421,14425.461760113396,R06,pending_transcript
T-0280,or test (ibuf case),16457.10614921421,14566.350660870232,R06,pending_transcript
T-0281,3 use utf8writer with ability to write in,16457.10614921421,14707.239561627068,R06,pending_transcript
T-0282,memory for something/tests,16457.10614921421,14848.128462383904,R06,pending_transcript
T-0283,readresult,20440.942475911568,18457.909424424888,R11,pending_transcript
T-0284,readonlysequence,20408.561494466256,18884.57612015591,R11,pending_transcript
T-0285,readonlysequence,18912.197871974247,18246.09129016657,R11,pending_transcript
T-0286,readresult,18838.864589503544,17437.99793140192,R06,pending_transcript
T-0287,positionof,18924.319010113453,19157.60643243397,R11,pending_transcript
T-0288,slice,18922.864431367,19563.182227000736,R11,pending_transcript
T-0289,"getposition, toarray",18898.86432807674,20109.0283808469,R11,pending_transcript
T-0290,sequenceposition,18846.86432807674,20801.028411364478,R11,pending_transcript
T-0291,advanceto(consumed),20344.19782417049,20813.028411364478,R11,pending_transcript
T-0292,"advanceto(consumed,examined)",20238.642200798095,21418.583933011596,R11,pending_transcript
T-0293,complete,20444.197722445228,22379.695027168487,R11,pending_transcript
T-0294,cancelpendingread,20453.086577425696,22991.917215482285,R11,pending_transcript
T-0295,cancelpendingread,22353.08718777726,22685.25065054088,R11,pending_transcript
T-0296,copyto,20375.3087657395,23368.58390758027,R11,pending_transcript
T-0297,consumed vs examined,20338.642099072833,23875.250574246933,R12,pending_transcript
T-0298,newline-delimited text,20325.3087657395,24825.25062510955,R12,pending_transcript
T-0299,example,20325.3087657395,24935.964910823834,R12,pending_transcript
T-0300,tryread,20432.19782417049,20199.91731720757,R11,pending_transcript
T-0301,tryread,22186.483712842364,19737.060174350434,R11,pending_transcript
T-0302,readasync,20405.531076123614,19659.91731720758,R11,pending_transcript
T-0303,sequenceposition,20408.86436876684,19238.583978787985,R11,pending_transcript
T-0304,-----------methods--------------,20221.408185708366,19533.117962837412,R11,pending_transcript
T-0305,issinglesegment,21987.12352562222,24661.783382622856,R12,pending_transcript
T-0306,toarray,21987.12352562222,24797.735759942192,R12,pending_transcript
T-0307,ways to avoid toarray,23510.771538610974,25881.501702238387,R12,pending_transcript
T-0308,sequencereader,23656.623521575384,27298.686984627708,R12,pending_transcript
T-0309,so we get unprocessed,19999.63967217162,27223.212253168735,R12,pending_transcript
T-0310,buffer for next iteration,19999.63967217162,27248.212253168735,R12,pending_transcript
T-0311,and we pass its start,19999.63967217162,27273.212253168735,R12,pending_transcript
T-0312,and end,19999.63967217162,27298.212253168735,R12,pending_transcript
T-0313,when stream,18192.73371127399,22383.4556424353,R11,pending_transcript
T-0314,when pipereader,18192.73371127399,22491.12232944702,R11,pending_transcript
T-0315,pipereader,23004.192798164768,17559.649753792404,R11,pending_transcript
T-0316,stream reader,26278.574206856174,15111.934910042404,R08,pending_transcript
T-0317,stream reader,19804.192798164768,15243.83179920256,R07,pending_transcript
T-0318,stream reader,26677.525317696018,2612.9834940267788,R08,pending_transcript
T-0319,writing bytes,13039.059435350555,26404.80467307211,R10,pending_transcript
T-0320,writing text,13012.022420919133,26521.471339738782,R10,pending_transcript
T-0321,here may need to use pooled array,12074.240581098931,26282.334296412162,R10,pending_transcript
T-0322,flushresult,13214.496848269262,20818.767560185082,R10,pending_transcript
T-0323,memory/span,13240.211133983548,21130.196131613655,R10,pending_transcript
T-0324,getspan/getmemory,13312.59202823578,21420.67233662203,R10,pending_transcript
T-0325,advance,13374.496761076181,22034.00568448754,R10,pending_transcript
T-0326,flush,13392.27457276238,22628.450111977774,R10,pending_transcript
T-0327,write,13416.719051115244,23252.894590330634,R10,pending_transcript
T-0328,complete,13441.16352946811,23775.116778644435,R10,pending_transcript
T-0329,cancelpendingflush,13453.66352946811,24148.45009926211,R10,pending_transcript
T-0330,example,13471.815184723051,24507.755608948206,R10,pending_transcript
T-0331,!!!,5924.400610001063,22607.886243748784,R09,pending_transcript
T-0332,!!!!,14721.924585720171,24964.782632610983,R10,pending_transcript
T-0333,!!!!,16589.504877336105,30104.39454862869,R10,pending_transcript
T-0334,!!! when send all events,15891.257837673296,21951.370345599265,R10,pending_transcript
T-0335,after some disconnect may,15891.257837673296,21999.036971575828,R10,pending_transcript
