source_id,order_in_group,group_key,region,candidate_status,decision,meaning,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only
S-012,11,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-012,67d91ee7ed,2376.601,1180.703,870.0,454.0,"!!! | LAZY | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | lazy<Task> | async | ctor lazy | threadsafety modes | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | factory lazy | ONLY FOR SOME PRIVATE CACHE | exception caching"
S-013,12,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-013,fe40d27928,4129.189,1213.828,931.0,315.0,"!!! | ctor lazy | factory lazy | exception caching | LAZY | lock contention | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | lazy<Task> | async | threadsafety modes | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE,"
S-014,13,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-014,8e297626ac,5542.196,1433.73,888.0,482.0,"!!! | lock contention | ctor lazy | factory lazy | exception caching | LAZY | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | threadsafety modes | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | lazy<Task> | ONLY FOR SOME PRIVATE CACHE"
S-016,14,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-016,54f4ef4415,4164.857,1530.746,874.0,352.0,"!!! | ctor lazy | factory lazy | exception caching | LAZY | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | lock contention | threadsafety modes | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONLY FOR SOME PRIVATE CACHE | exception behavior"
S-017,15,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-017,5d3b44cf5a,2378.905,1709.577,688.0,482.0,"!!! | threadsafety modes | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONLY FOR SOME PRIVATE CACHE | exception behavior | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | LAZY | lazy<Task> | async | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD"
S-018,16,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-018,4271bb0053,5555.787,1901.886,810.0,378.0,"!!! | lock contention | ctor lazy | factory lazy | exception caching | threadsafety modes | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | exception behavior | LAZY | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-019,17,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-019,ff3a6f22e7,4191.649,1916.808,945.0,268.0,"!!! | ctor lazy | factory lazy | exception caching | threadsafety modes | ONLY FOR SOME PRIVATE CACHE | exception behavior | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | LAZY | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | lock contention"
S-020,18,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-020,2506fc917c,300.063,1929.42,908.0,429.0,"ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | !!! | different patterns | threadsafety modes | lazy with params | BEST FOR PATTER C | exception behavior"
S-021,19,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-021,9ad2baddac,4299.537,2188.618,636.0,409.0,"!!! | threadsafety modes | exception behavior | ctor lazy | factory lazy | exception caching | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | LAZY"
S-022,20,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-022,943edd57a3,2352.733,2198.0,787.0,293.0,"threadsafety modes | exception behavior | !!! | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | LAZY | DEFAULT | lazy<Task>"
S-024,21,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-024,9351a84c74,421.418,2387.48,402.0,164.0,"SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | threadsafety modes | exception behavior | BEST FOR PATTER C | DEFAULT | !!! | different patterns | lazy with params"
S-025,22,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-025,67c63bcf43,415.251,2583.886,425.0,96.0,"SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | threadsafety modes | exception behavior | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | BEST FOR PATTER C | DEFAULT | !!! | different patterns | lazy with params"
S-026,23,LAZY-R01-lazy-basics-value-factory,LAZY-R01,lazy-r01-basics-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> basics: deferred initialization, value factory, Value property, exception caching, and when lazy allocation is useful.",IU-026,a17a3015c2,385.188,2824.796,656.0,482.0,"ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | threadsafety modes | exception behavior | BEST FOR PATTER C | DEFAULT | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | !!! | different patterns | lazy with params"
S-011,1,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-011,24f7fa12a7,4199.797,953.75,419.0,231.0,"ctor lazy | factory lazy | exception caching | !!! | LAZY | lock contention | lazy<Task> | async | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | different patterns | threadsafety modes"
S-015,2,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-015,bbf4f4e0aa,353.808,1443.198,758.0,354.0,"ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONLY FOR SOME PRIVATE CACHE | different patterns | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | lazy with params | !!! | lazy<Task> | async | threadsafety modes"
S-023,3,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-023,82104533a4,5523.787,2249.886,786.0,434.0,"!!! | threadsafety modes | lock contention | exception behavior | ctor lazy | factory lazy | exception caching | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD"
S-027,4,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-027,99771384c9,2405.128,3100.486,778.0,430.0,"exception behavior | threadsafety modes | DEFAULT | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | !!! | BEST FOR PATTER C | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-028,5,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-028,d4b203077d,423.523,3296.248,471.0,95.0,"ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | BEST FOR PATTER C | DEFAULT | exception behavior | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | threadsafety modes | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | !!! | different patterns"
S-029,6,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-029,5c1d50de1d,398.19,3412.662,471.0,182.0,"BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | DEFAULT | exception behavior | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | threadsafety modes | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | !!! | different patterns"
S-030,7,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-030,77adb48257,2372.352,3536.491,963.0,180.0,"exception behavior | DEFAULT | threadsafety modes | !!! | BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-031,8,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-031,818278420a,289.095,3620.203,881.0,482.0,"BEST FOR PATTER C | DEFAULT | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | exception behavior | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | threadsafety modes | !!! | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | different patterns"
S-032,9,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-032,1d571d0114,2377.818,3736.253,803.0,430.0,"DEFAULT | exception behavior | threadsafety modes | !!! | BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-033,10,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-033,71f1b96224,2385.391,4169.586,617.0,430.0,"!!! | DEFAULT | exception behavior | threadsafety modes | BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-034,11,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-034,10d0651ab9,386.46,4182.487,644.0,99.0,"BEST FOR PATTER C | DEFAULT | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | !!! | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | exception behavior | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | threadsafety modes | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT | different patterns"
S-035,12,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-035,bc7f530751,2366.776,4616.82,567.0,249.0,"!!! | DEFAULT | exception behavior | threadsafety modes | BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-036,13,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-036,b0d91879e3,2215.008,4891.993,960.0,482.0,"!!! | DEFAULT | exception behavior | threadsafety modes | BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-037,14,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-037,7ef28154d1,2203.377,5385.479,597.0,159.0,"!!! | DEFAULT | exception behavior | threadsafety modes | BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
S-038,15,LAZY-R02-thread-safety-modes-di,LAZY-R02,lazy-r02-thread-safety-candidate-stage0,candidate-not-final-stage0-boundary-only,"Lazy<T> thread-safety behavior: ExecutionAndPublication, PublicationOnly, None, locking, concurrency, singleton/DI scenarios, and pitfalls.",IU-038,0670d0ac3a,2170.121,5559.546,987.0,318.0,"!!! | DEFAULT | exception behavior | threadsafety modes | BEST FOR PATTER C | ARGUMENT AND SETS IT AS KEY AND INTERNALLY DOES GETORADD | SHARED CACHE IMPLEMENTATION, CAN CREATE METHOD THAT ACCEPTS | ONLY FOR SOME PRIVATE CACHE | SO HERE WE CAN HAVE DIFFERENT ARGS BUT IT ISNOT SUITABLE FOR SHARED CACHE, | ONE CAPTURED VALUE FOR ALL USAGES, CANT CHANGE IT"
