image_use_id,region,semantic_topic,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-015,R03,"pagination metadata, X-Pagination header and previous/current/next resource links",processed,4b058b0d584d,image-04b52a4aae88066fd6203d08dfdc91f907240f85,2736.749099904171,3256.528355502781,369.0,218.0,369,218,source/images/4b058b0d584d.png
S-016,R03,"pagination metadata, X-Pagination header and previous/current/next resource links",processed,08e4a2023504,image-fb2204bf345a29afdb0c5129ee494aaa03954d65,2499.9610651163366,3586.3573133518466,815.0,369.0,977,443,source/images/08e4a2023504.png
S-017,R01,"paging motivation, pageNumber/pageSize parameters, defaults, maximum page size and querying the data store",processed,9456fbcc704f,image-c789031b5f00a8c21c7e6aaf5cdde514d24870aa,235.03047960019057,3596.3910701327213,897.0,390.0,1475,642,source/images/9456fbcc704f.png
S-018,R03,"pagination metadata, X-Pagination header and previous/current/next resource links",processed,633c83a8dcb4,image-3e5962ee7145e6b9162d2b4ecf671f2e1d503b96,3419.0793434088678,3831.446849838386,895.0,305.0,895,305,source/images/633c83a8dcb4.png
S-019,R03,"pagination metadata, X-Pagination header and previous/current/next resource links",processed,3dda60de9802,image-206382c009b7b4910471706f2ab7f8e60b287c06,2516.3031302054496,3966.912852151868,646.0,369.0,897,513,source/images/3dda60de9802.png
S-020,R01,"paging motivation, pageNumber/pageSize parameters, defaults, maximum page size and querying the data store",processed,6ac6f7a86bb5,image-9eb9fa8d93c3c055a3eca39bba04860a3633a4ef,10.0,4068.2843218932057,1341.0,359.0,1341,359,source/images/6ac6f7a86bb5.png
S-021,R01,"paging motivation, pageNumber/pageSize parameters, defaults, maximum page size and querying the data store",processed,f0c41a3c9c69,image-b91b589e4ca6773fa47e2719e37a96ee256838d8,107.54520402874914,4567.996077104205,1047.0,369.0,1454,513,source/images/f0c41a3c9c69.png
S-022,R03,"pagination metadata, X-Pagination header and previous/current/next resource links",processed,72a70d567ac3,image-28064a75fb7830a495a70d43e5b19eca895d5c32,2474.4016517218333,4615.523963461655,791.0,369.0,882,412,source/images/72a70d567ac3.png
S-023,R03,"pagination metadata, X-Pagination header and previous/current/next resource links",processed,970bfb65cbcf,image-01dcb2bf3720e1f80953a929b4162b25e50b434f,2461.249099904171,5025.305948373653,720.0,286.0,720,286,source/images/970bfb65cbcf.png
S-024,R03,"pagination metadata, X-Pagination header and previous/current/next resource links",processed,3172880fe990,image-95faa1489233ebf1878af0d6e4b54906c2b10665,2376.9157411395227,5329.0282091402,972.0,198.0,972,198,source/images/3172880fe990.png
