image_use_id,region,semantic_topic,recovery_status,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-011,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,0c5261697d85,image-5f519071f913ac473d1133f1d44e7195bcbafdcb,4214.2983908096285,1773.0196497796387,590.0,401.0,804,547,source/images/0c5261697d85.png
S-012,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,e5fcd7ab0ba8,image-606a85e578bbce9d90620876d7e47f8682b3df6d,7303.252217391698,1939.2924240205357,838.0,392.0,838,392,source/images/e5fcd7ab0ba8.png
S-013,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,d91f6bd7e7db,image-ed0d0ef6e802f56fdf2216a53cc973d20ee966ba,11095.157266745204,2199.358301079547,633.0,354.0,836,468,source/images/d91f6bd7e7db.png
S-014,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,093fd085566b,image-f5832a593da9370ebf19a2c5d5e5aa0e334b2d2a,4209.634208991663,2203.7974411207797,745.0,274.0,745,274,source/images/093fd085566b.png
S-015,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,db4f35b95425,image-5555004eb167adf23fb9888770a3f294009e6f0b,9026.489430773732,2233.425772286464,806.0,421.0,806,421,source/images/db4f35b95425.png
S-016,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,366e72f7ea9c,image-d7dbb7cb8e67a6f46505b2e717122108baf9905c,7294.0115799909045,2368.728922268918,815.0,389.0,815,389,source/images/366e72f7ea9c.png
S-017,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,2ea1d77966ad,image-788425773e662d64b752df68196dba1420847264,4214.586375552379,2505.464067097342,700.0,401.0,814,467,source/images/2ea1d77966ad.png
S-018,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,a30b3767a3ee,image-b032ff969a896252785444a85adf5aa6e1c6c3d6,5472.412041022913,2657.519649779624,847.0,355.0,847,355,source/images/a30b3767a3ee.png
S-019,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,116a83e73ab6,image-58d404f653776a7ae29117db615755bdfd050b7c,9040.610679885947,2681.3500332062067,802.0,410.0,802,410,source/images/116a83e73ab6.png
S-020,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,7a14f5613a10,image-a0cf6173d75c29d6cb78d67035d150552613cbbe,11114.784120118042,2739.7590252366153,510.0,354.0,804,558,source/images/7a14f5613a10.png
S-021,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,04cca89a171c,image-320b1057d4b8a048177c1b50e6fc2593f265c636,7304.844777690558,2781.747463393058,820.0,280.0,820,280,source/images/04cca89a171c.png
S-022,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,3bddf5766df4,image-67634f94f4f3ae1c26137cde27e77724e24dba71,4198.3564583406205,2933.2418584384686,812.0,184.0,812,184,source/images/3bddf5766df4.png
S-023,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,f4fe42470594,image-f2b09cfc37478b6c85fba6c622e7e796aecfb590,5493.849737526343,3035.2418584384686,571.0,401.0,817,574,source/images/f4fe42470594.png
S-024,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,667811194519,image-41e4f03b108ad489351c0bc7ec52e6f1a02c883f,7295.8633866315295,3116.247463393058,835.0,331.0,835,331,source/images/667811194519.png
S-025,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,6bc8ca18d417,image-10ccb0c2703b4aa560ca234f42b2b324c700d4c8,9062.905525207034,3127.6179886394457,542.0,482.0,785,699,source/images/6bc8ca18d417.png
S-026,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,2b69777b50c0,image-c017f3a8f82f3e9dc185eb6edfdbcdc803aa0b9b,4185.669913998114,3139.2418584384686,752.0,401.0,817,436,source/images/2b69777b50c0.png
S-027,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,373829e9b12d,image-20a9e4b0deed3a0cf9174162566f64b63d653208,11094.675347245517,3206.190391824674,659.0,117.0,860,153,source/images/373829e9b12d.png
S-028,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,888b306b5159,image-d8d601514d8cd97da5d4448cb435e00b8af8a78e,11102.68986126957,3331.210187504688,561.0,354.0,808,510,source/images/888b306b5159.png
S-029,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,a2f4cb266ce7,image-c962910bd2691d0e2536cc07b80d5e360183a8b2,7283.196584331183,3496.525241170839,807.0,166.0,807,166,source/images/a2f4cb266ce7.png
S-030,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,eefff1b2256d,image-f681ffc735ab2b72068e3c7156f20bd47636f011,4200.9675423249955,3568.019649779624,805.0,230.0,805,230,source/images/eefff1b2256d.png
S-031,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,f4e2c9b0394f,image-d6eb42ac663d88ea0fb2eb28ba9c3baea49634f2,9045.896144394315,3628.224067741008,741.0,482.0,912,594,source/images/f4e2c9b0394f.png
S-032,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,d37c8814ab8b,image-022cfbdb75ab24dde4bc403f1cbda6989a9d665b,7280.8633866315295,3717.451212307995,785.0,376.0,785,376,source/images/d37c8814ab8b.png
S-033,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,0ef5a9f7eb0d,image-fd61893796439da7094d5d82fdb5c9b24cbe94de,11925.455057950237,3874.525780337352,756.0,303.0,756,303,source/images/0ef5a9f7eb0d.png
S-034,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,9b5195a6b631,image-b52db4ced28e7c5fcba27d05ffe1d7e62ea90707,11098.39177212129,3888.2531143546225,541.0,334.0,816,504,source/images/9b5195a6b631.png
S-035,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,60fa02b288e5,image-00e8db399beb0de46ecbec931147b579a2681240,9046.99227470585,4147.649943826604,667.0,317.0,831,395,source/images/60fa02b288e5.png
S-036,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,79e235d8f209,image-3560ed7645d2c58b2aedcaa2b257769c499f8e85,7296.0485266054875,4158.340101196885,645.0,152.0,645,152,source/images/79e235d8f209.png
S-037,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,5aa6e99c607d,image-9769c99cd22e498b0d812796e10302fc84714651,11919.518446878392,4210.140876329968,796.0,346.0,796,346,source/images/5aa6e99c607d.png
S-038,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,0edfefe60614,image-1840546f3984675180c48edc7476e942699fa566,11130.435413307656,4257.708407498898,421.0,334.0,829,658,source/images/0edfefe60614.png
S-039,R02,"Isolation-level semantics: Read Committed, Snapshot, Repeatable Read and Serializable",recovered_missing,processed,b60846d9595f,image-2384ea67893a00d2eae5c5b1522259c1690fb3a7,11928.8188976479,4607.025197721328,837.0,460.0,837,460,source/images/b60846d9595f.png
S-040,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,2e0989615e25,image-056e4fefe5c2572c2b7b66d3c882f35dec288c38,5432.242124867734,7255.3267528164615,975.0,373.0,975,373,source/images/2e0989615e25.png
S-041,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,244f51c8659b,image-f4607cf32cc1dffc6dc350cda8e2c74b89727a62,4175.942404839499,7284.192994622168,962.0,411.0,962,411,source/images/244f51c8659b.png
S-042,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,4f758da135f1,image-1e94621611e97994d9c16c55b9b38115742bc1fe,3034.845694369783,7314.804875286707,880.0,482.0,965,529,source/images/4f758da135f1.png
S-043,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,d16506eb190b,image-d197e219eca82c17b39333fe4a5456c265b517d6,5447.908750844296,7657.8267528164615,957.0,360.0,957,360,source/images/d16506eb190b.png
S-044,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,9f7606f2a21c,image-4cc33634dc088092fe7e587bdcb80392042864db,4165.405119140714,7716.026175367606,969.0,354.0,969,354,source/images/9f7606f2a21c.png
S-045,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,974639cf260f,image-fd4a0dc1e585d85f4a749d9e2c47caccb5bef358,5450.575498891171,8023.660126839899,965.0,327.0,965,327,source/images/974639cf260f.png
S-046,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,52bae1067226,image-af02526ffb2b64145dcbd783b7c5053d0929c829,4160.905322591235,8087.915021870958,918.0,358.0,918,358,source/images/52bae1067226.png
S-047,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,e974c94d816e,image-9472679ba0e5865384f1f858a82bcc796ab1c37d,2487.8057261759195,8412.843410318066,938.0,177.0,938,177,source/images/e974c94d816e.png
S-048,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,fb06daf286a2,image-d09912616c18e9474589656ad43a25f79af63bdf,4158.368375976652,8447.45210411921,929.0,273.0,929,273,source/images/fb06daf286a2.png
S-049,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,0cc265f55dc5,image-90e41a6b1d84787f1128b6d22c998eeeb2d0eb47,2449.9723928425865,8661.676794514005,947.0,366.0,947,366,source/images/0cc265f55dc5.png
S-050,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,537fa36b058f,image-f9eb8dfba85bfae9dcdefc4bb93b37d0bf0589c7,4147.46087814679,8711.674326341428,936.0,349.0,936,349,source/images/537fa36b058f.png
S-051,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,f0de0587e7aa,image-5a57a5baee8646dffc201e8de623bea93b27d0b1,8422.852257195025,8920.16781922292,763.0,500.0,953,624,source/images/f0de0587e7aa.png
S-052,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,78060f4de81b,image-b3fb88bac0f84ce230d883369b4686787e8c6091,9870.749315863763,9061.164775507747,883.0,426.0,883,426,source/images/78060f4de81b.png
S-053,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,6a170439e14b,image-3d1f30420be14877c04426e9696d08d1dadb952d,4156.1090715061655,9076.45210411921,975.0,295.0,975,295,source/images/6a170439e14b.png
S-054,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,20ae65f92544,image-9b076d48d0de7a69074fa70b625260c2063a6844,2410.194581156389,9104.62122200424,951.0,389.0,951,389,source/images/20ae65f92544.png
S-055,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,d28d478b057a,image-cf67614c6127baf44a7add42b8dc0f11e518af28,4153.220182617276,9381.82245188396,963.0,265.0,963,265,source/images/d28d478b057a.png
S-056,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,f4ac2028897a,image-0d3f84b44c4597da2c65d080c8094f2c4753c21f,8387.036850411954,9442.834567269794,803.0,482.0,937,563,source/images/f4ac2028897a.png
S-057,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,e8f6ef4442f3,image-5d28cf25a230240274723ec817dabf8a871e83f4,9869.80716183688,9469.757242805925,912.0,379.0,912,379,source/images/e8f6ef4442f3.png
S-058,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,45531a182643,image-7785d381ac2d6aae62bcf4b0af5d5379ba2c2d3a,8371.392689709315,9951.490756234638,946.0,417.0,946,417,source/images/45531a182643.png
S-059,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,65aa0c45c4fc,image-5e0724f07e4f72ce5d0034d6cd3ca5761c3bd954,8346.72594166244,10524.324191293232,982.0,226.0,982,226,source/images/65aa0c45c4fc.png
S-060,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,cd6b52ae5779,image-2c1834da514b3cb40cfe85b6df85aac85d05e29a,8335.059315685878,10753.324130258075,960.0,472.0,960,472,source/images/cd6b52ae5779.png
S-061,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,b9d7a736f613,image-cdb91661ada91fc54a00c20414f1d606e8a9796c,8335.453682780371,11236.167941293232,853.0,482.0,928,525,source/images/b9d7a736f613.png
S-062,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,76b434673b9f,image-467fc22ee3f2a17b2f7b3cd8ec31c329d441e595,6418.306111251036,11733.838511505299,772.0,482.0,922,576,source/images/76b434673b9f.png
S-063,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,ccde9c4e2fbf,image-b3b26375b8cf1891eb9524e7b0e46b53fd7b1aec,8318.226002697596,11737.324130258075,951.0,312.0,951,312,source/images/ccde9c4e2fbf.png
S-064,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,ddcec42ab62d,image-4333d82a20ca71d8d8bd37bd5a65df601b58396d,8338.726063732753,12200.32422181081,598.0,250.0,598,250,source/images/ddcec42ab62d.png
S-065,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,732522fe4738,image-29b6d919c667115de7edfb84c4ffcd144c5be0bf,6404.652668141413,12239.372485804855,905.0,289.0,905,289,source/images/732522fe4738.png
S-066,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,cefd190b8cdd,image-fa7837415e6219c8539cc000b9c90428fa39a99e,8332.493877725843,12452.167941293232,744.0,482.0,933,605,source/images/cefd190b8cdd.png
S-067,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,69e90414e354,image-311adeeccb0495c6f8e43fb25302bb5f33e1c5d2,6433.255344412241,12874.003482871765,723.0,482.0,907,605,source/images/69e90414e354.png
S-068,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,2e8758a74608,image-a5c3a07900160872b568ca293a519b66eb2ebd1b,8306.317248239375,12942.834567269794,764.0,482.0,911,575,source/images/2e8758a74608.png
S-069,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,61b8c488714e,image-8abf6e47abe267cc571895bfd9ed6f231366db70,6394.967343022313,13391.868715547072,967.0,343.0,967,343,source/images/61b8c488714e.png
S-070,R04,"Lock timing, RCSI, predicate/range protection and cross-transaction invariants",recovered_missing,processed,3a8c1e0edb20,image-93d87cd6ec8e2bbdf23cfa95daf29cfbe80be8ca,8290.892689709315,13451.990817269794,923.0,432.0,923,432,source/images/3a8c1e0edb20.png
S-071,R03,"Execution strategies, manual retries, savepoints and ambiguous commit outcomes",recovered_missing,processed,1c5a1eac0234,image-cb1d7ba6c5b2979bf76a99f4c4b649cfad6a53e7,6373.169392571909,13757.574440133223,923.0,190.0,923,190,source/images/1c5a1eac0234.png
