source_id,image_use_id,fileId_short,stage0_group,stage2_region,status,theme,transcript,notes
S-033,IU-033,7d05b04294,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Convert is better for partial buffers.,"Convert is better for partial buffers.

Visible comparison:
`Decoder.Convert` gives:
- `bytesUsed`
- `charsUsed`
- `completed`

Meaning:
When you have a byte span and a char span, Convert tells you exactly how much progress was made, so you can safely advance indices.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-034,IU-034,ac9dc0a1a1,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Flush and end-of-message.,"Flush and end-of-message.

Visible note mentions final chunk / end-of-message.

Meaning:
When some higher-level protocol says EndOfMessage or final chunk, pass `flush: true` to the decoder. That lets the decoder finish or report malformed trailing bytes.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-035,IU-035,467f8a6865,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Decoder methods and incomplete bytes.,"Decoder methods and incomplete bytes.

Visible area repeats:
- chunks can be incomplete
- better to use decoder
- flush controls finalization

Meaning:
A decoder instance should live for the duration of one logical byte stream/message. Do not create a new decoder for each chunk if characters can cross boundaries.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-036,IU-036,01614338c1,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Flush near writer/buffer sizing area.,"Flush near writer/buffer sizing area.

Visible note connects flush with buffer loops.

Meaning:
Even if output buffer is small, you still continue Convert calls. The final call uses flush true only when there is no more input for that logical stream.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-037,IU-037,956d8d12a8,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Decoder stateful processing.,"Decoder stateful processing.

Visible condensed card:
- decoder methods
- convert vs getchars
- flush
- chunked processing

Meaning:
The core rule is: same Decoder instance across chunks, `flush: false` until final chunk, then `flush: true`.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-038,IU-038,521eca4c3b,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Why simple GetString is not enough for chunks.,"Why simple GetString is not enough for chunks.

Visible area around decoder methods.

Meaning:
`Encoding.UTF8.GetString` treats the given bytes as a complete independent input. A Decoder treats calls as parts of one continuous stream.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-039,IU-039,c2dcef1282,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,GetChars can throw / fallback behavior.,"GetChars can throw / fallback behavior.

Visible note:
- `getchars can throw`
- flush
- final chunk

Meaning:
With throwing fallback enabled, invalid UTF-8 or incomplete final sequences can throw DecoderFallbackException. With replacement fallback, invalid final data can become replacement chars.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-040,IU-040,e93f9db279,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Why do-while / final chunk loop exists.,"Why do-while / final chunk loop exists.

Visible note:
- use do/while because final chunk has result.EndOfMessage = true.

Meaning:
Even when a read result says end-of-message, you may need one final decoder call with flush true. A loop ensures the final buffered decoder state is emitted or validated.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-041,IU-041,21ce4dd176,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Decoder method summary.,"Decoder method summary.

Visible area groups decoder methods and flush.

Meaning:
`Decoder` is for byte-stream decoding; `Convert` is usually the robust method for chunked input/output; `flush` marks finality.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-043,IU-043,c29746986a,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Typical Convert loop.,"Typical Convert loop.

Visible note:
- typical convert loop
- char buffer may be too little
- flush / getchars can throw

Meaning:
Loop:
1. call Convert(inputSlice, charBuffer, flush, out bytesUsed, out charsUsed, out completed)
2. write charsUsed chars
3. advance input by bytesUsed
4. repeat until completed.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-045,IU-045,7d0dd953da,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Convert handles small output buffers.,"Convert handles small output buffers.

Visible area:
- output char buffer may be too little
- with Convert we can process it

Meaning:
If destination char buffer is too small, Convert consumes only part of input and reports progress. You can write/output chars and continue with the same decoder.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-046,IU-046,db6d3eacbe,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,GetChars vs Convert when output buffer is small.,"GetChars vs Convert when output buffer is small.

Visible note:
- `GetChars` can throw
- `Convert` can process partial output

Meaning:
`GetChars` expects enough destination space for decoded chars. `Convert` is safer when char buffer capacity is limited or repeatedly reused.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-048,IU-048,4ea5c087a3,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Typical Convert loop with final chunk.,"Typical Convert loop with final chunk.

Visible note:
- `EndOfMessage = true`
- typical convert loop
- char buffer may be too little
- with Convert we can process it

Meaning:
When the protocol says final chunk, pass flush true and keep looping until completed. This drains decoder internal state into output.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-049,IU-049,29afc1ab74,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Loop condition and completed flag.,"Loop condition and completed flag.

Visible area:
- final/end-of-message
- typical convert loop
- small char buffer

Meaning:
The `completed` flag means the decoder has consumed available input and flushed what it can into output. If completed is false, continue looping even if no new external chunk has arrived.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-050,IU-050,83cb602b2c,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Index/count math for chunk slices.,"Index/count math for chunk slices.

Visible note:
- start index inclusive
- final index inclusive or exclusive
- count = end - start or end + 1 - start depending on convention

Meaning:
When using array/index/count overloads, be precise: count is a length, not the final index. With spans, slicing often makes this clearer.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-051,IU-051,18236e79ae,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Convert can process limited char buffer.,"Convert can process limited char buffer.

Visible note:
- `GetChars` can throw
- with Convert and too-little buffer we can process it

Meaning:
`Decoder.Convert` is designed for partial progress. It can consume as much input as fits output and tell you exactly what happened.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-053,IU-053,07b2281f15,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,When GetChars can throw.,"When GetChars can throw.

Visible note:
- `getchars can throw`
- typical convert loop

Meaning:
`GetChars` may throw if the destination char array/span is too small, or if fallback is configured to throw on invalid final data. Convert gives more controlled progress handling.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-054,IU-054,b96532b858,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Array count/index reminder.,"Array count/index reminder.

Visible:
- final index not inclusive vs inclusive
- count calculation

Meaning:
For `GetChars(bytes, byteIndex, byteCount, chars, charIndex)`, `byteCount` is number of bytes to decode. It is not the final array index. This matters when processing only part of a chunk.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
S-055,IU-055,3704158d5f,ENC-R02-decoder-chunk-processing-incomplete-utf8,ENC-R02,verified-visible-semantic-transcript,Count formula in array overloads.,"Count formula in array overloads.

Visible note:
- if start is inclusive and end is exclusive, count = end - start.
- if final index is inclusive, count = finalIndex + 1 - start.

Meaning:
When moving between index/count APIs and span slicing, keep the length calculation correct to avoid missing or duplicating bytes.",Stage2 source-level semantic transcript from visible source image/contact sheet; exact code punctuation should be checked against preserved PNG if needed.
