source_id,image_use_id,fileId,fileId_short,image_file,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes,stage0_group_key
S-011,IU-011,f9d49d026dea53ffff9dd2523fafb6c96eb1da66,f9d49d026d,S-011__f9d49d026d.png,4856.865,1372.255,858.0,344.0,"decoder getchars vs decoder.convert | decoder methods | chunk processing with encoding.utf8.getdecoder | if flush doesnt affect memory | and just needed to ""put a sign that | w ecant produce the last char"" | why is it important | so we dont need to specify source count | we can pass spans as both src and dest | and we have getchars",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-012,IU-012,b12ae2226f0c23d9ad8149dc16c4fd53547aee59,b12ae2226f,S-012__b12ae2226f.png,1588.676,1530.637,811.0,482.0,so we dont need to specify source count | we can pass spans as both src and dest | and we have getchars | so we have getstring that allocates a new string | getstring /getbytes overloads | getmaxcharcount vs | decode.getcharcount | basics | decoder getchars vs decoder.convert | chunk processing with encoding.utf8.getdecoder,processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-013,IU-013,794d3a440f2be9bcb42257b23dd0cca13027bcb9,794d3a440f,S-013__794d3a440f.png,2635.924,1698.97,710.0,482.0,so we dont need to specify source count | we can pass spans as both src and dest | and we have getchars | so we have getstring that allocates a new string | decoder getchars vs decoder.convert | decoder methods | getmaxcharcount vs | decode.getcharcount | getstring /getbytes overloads | chunk processing with encoding.utf8.getdecoder,processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-014,IU-014,a50e63ebcf0aa35f171870f896994577736b61eb,a50e63ebcf,S-014__a50e63ebcf.png,52.5,1741.285,809.0,398.0,basics | getmaxcharcount vs | decode.getcharcount | getstring /getbytes overloads | so we dont need to specify source count | we can pass spans as both src and dest | and we have getchars | so we have getstring that allocates a new string | decoder getchars vs decoder.convert | !!!,processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-015,IU-015,91bb466903c1d9323ac28979747d7f64d5a4c4ab,91bb466903,S-015__91bb466903.png,1641.375,2048.97,646.0,482.0,getmaxcharcount vs | decode.getcharcount | so we dont need to specify source count | decoder getchars vs decoder.convert | we can pass spans as both src and dest | and we have getchars | so we have getstring that allocates a new string | decoder methods | getstring /getbytes overloads | !!!,processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-016,IU-016,48e980e6ca47d0c21a26f3d1e1198c5724f95e71,48e980e6ca,S-016__48e980e6ca.png,50.667,2143.951,826.0,286.0,getmaxcharcount vs | decode.getcharcount | basics | decoder getchars vs decoder.convert | getstring /getbytes overloads | !!! | so we dont need to specify source count | we can pass spans as both src and dest | and we have getchars | decoder methods,processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-017,IU-017,809ebac34212e050ef664fae4f4517737a1bb419,809ebac342,S-017__809ebac342.png,2617.136,2180.96,864.0,315.0,"decoder getchars vs decoder.convert | decoder methods | getmaxcharcount vs | decode.getcharcount | so we dont need to specify source count | we can pass spans as both src and dest | and we have getchars | so we have getstring that allocates a new string | if flush doesnt affect memory | and just needed to ""put a sign that",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-018,IU-018,0c70d45b4fb37d40af328c7c8388bf15c440ab66,0c70d45b4f,S-018__0c70d45b4f.png,72.167,2431.284,813.0,318.0,getmaxcharcount vs | decode.getcharcount | basics | !!! | decoder getchars vs decoder.convert | decoder methods | getstring /getbytes overloads | when dont know byte count/ | so we dont need to specify source count | we can pass spans as both src and dest,processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-019,IU-019,9437f2e2d7449b054507a0fc85660b2749abebf7,9437f2e2d7,S-019__9437f2e2d7.png,78.834,2753.951,813.0,396.0,"getmaxcharcount vs | decode.getcharcount | !!! | decoder methods | basics | when dont know byte count/ | when my buffer may be smaller | decoder getchars vs decoder.convert | if flush doesnt affect memory | and just needed to ""put a sign that",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-020,IU-020,83cb602b2c0c3b8ff60c5e416f770f84bc391ed0,83cb602b2c,S-020__83cb602b2c.png,7544.04,2810.824,870.0,482.0,"and bytes can be incomplete | can we decode here like this when we process in chunks | they can, bettter to use decoder | encoding.utf8.getdecoder | convert vs getchars | decoder methods | decoder  mthods | if flush doesnt affect memory | and just needed to ""put a sign that",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-021,IU-021,5787d89720d6dd88a65949c744964574de752de0,5787d89720,S-021__5787d89720.png,92.333,3161.618,826.0,444.0,"decode.getcharcount | getmaxcharcount vs | !!! | when dont know byte count/ | when my buffer may be smaller | if flush doesnt affect memory | and just needed to ""put a sign that | w ecant produce the last char"" | why is it important | getbytecount",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-022,IU-022,41361cc29f13a67312923a3c516b3d174f0f00fc,41361cc29f,S-022__41361cc29f.png,1608.594,3416.968,1010.0,169.0,"decode.getcharcount | getmaxcharcount vs | !!! | when dont know byte count/ | getbytecount | when my buffer may be smaller | trygetbytes | getencoder | why is it important | w ecant produce the last char""",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-023,IU-023,208e6e442c92273b372c06b4392a7984a6142fe4,208e6e442c,S-023__208e6e442c.png,4851.24,3438.164,740.0,104.0,"why is it important | w ecant produce the last char"" | and just needed to ""put a sign that | if flush doesnt affect memory | decoder methods | decoder getchars vs decoder.convert | encoding.utf8.getdecoder | convert vs getchars | they can, bettter to use decoder",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-024,IU-024,e4546610f90f25669e5ab7ab1decba8f8d4ca9e5,e4546610f9,S-024__e4546610f9.png,4863.003,3556.981,662.0,482.0,"why is it important | w ecant produce the last char"" | and just needed to ""put a sign that | if flush doesnt affect memory | decoder methods | convert vs getchars | decoder getchars vs decoder.convert | encoding.utf8.getdecoder | decoder.convert vs decoder.getchars",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-025,IU-025,e600d57a4698a1a7e2de37ed192602b7caedfbd1,e600d57a46,S-025__e600d57a46.png,1603.029,3601.149,1071.0,397.0,"decode.getcharcount | !!! | getmaxcharcount vs | when dont know byte count/ | getbytecount | when my buffer may be smaller | trygetbytes | getencoder | why is it important | w ecant produce the last char""",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-026,IU-026,e9b4e4b776a2d0f08eac387c7825130e22a8b5e9,e9b4e4b776,S-026__e9b4e4b776.png,88.775,3624.128,800.0,482.0,"decode.getcharcount | !!! | getmaxcharcount vs | when dont know byte count/ | when my buffer may be smaller | getbytecount | trygetbytes | getencoder | why is it important | w ecant produce the last char""",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-027,IU-027,2b6cb0ef5974c994d175ddf07f22ae1a79c527d2,2b6cb0ef59,S-027__2b6cb0ef59.png,7223.903,3653.758,862.0,401.0,"decoder methods | convert vs getchars | encoding.utf8.getdecoder | they can, bettter to use decoder | decoder.convert vs decoder.getchars | decoder  mthods | and bytes can be incomplete | can we decode here like this when we process in chunks | flush | why is it important",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-028,IU-028,3f76d6f6be5c8167a2e5234d471512f5483aa7e5,3f76d6f6be,S-028__3f76d6f6be.png,1597.029,4002.341,1003.0,173.0,"!!! | when dont know byte count/ | decode.getcharcount | when my buffer may be smaller | getbytecount | trygetbytes | getmaxcharcount vs | getencoder | why is it important | w ecant produce the last char""",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-029,IU-029,17de7f5e9c219b8ed07518260ab9d55e5d347581,17de7f5e9c,S-029__17de7f5e9c.png,4841.862,4046.693,771.0,414.0,"why is it important | w ecant produce the last char"" | and just needed to ""put a sign that | if flush doesnt affect memory | decoder.convert vs decoder.getchars | flush | decoder methods | !!! | decoder  mthods",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-030,IU-030,3146da568ff9c11515da0ed58ff5ea78d541ca24,3146da568f,S-030__3146da568f.png,83.167,4117.951,881.0,428.0,"!!! | when dont know byte count/ | when my buffer may be smaller | decode.getcharcount | getbytecount | trygetbytes | getencoder | getmaxcharcount vs | why is it important | w ecant produce the last char""",processed-in-enc-r01-v001,ENC-R01,yes-for-enc-r01-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R01 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R01-basics-getstring-getbytes-getchars-counts
S-031,IU-031,bf0e2391708bde0efad9c006d64d82e95a207dd0,bf0e239170,S-031__bf0e239170.png,3865.248,4194.41,841.0,415.0,"!!! | why is it important | decoder.convert vs decoder.getchars | w ecant produce the last char"" | and just needed to ""put a sign that | if flush doesnt affect memory | flush | when dont know byte count/ | getbytecount | trygetbytes",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-032,IU-032,078e92ad0cbe05d107c9c31913ae4d772adea6e0,078e92ad0c,S-032__078e92ad0c.png,8134.803,4243.546,519.0,253.0,"decoder  mthods | decoder.convert vs decoder.getchars | decoder methods | convert vs getchars | encoding.utf8.getdecoder | they can, bettter to use decoder | flush | and bytes can be incomplete | can we decode here like this when we process in chunks | !!!",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-033,IU-033,7d05b04294a1cfa2b4c97cf867aaf5e7359b354f,7d05b04294,S-033__7d05b04294.png,7268.043,4244.651,720.0,482.0,"decoder.convert vs decoder.getchars | decoder  mthods | decoder methods | convert vs getchars | encoding.utf8.getdecoder | flush | they can, bettter to use decoder | and bytes can be incomplete | can we decode here like this when we process in chunks | !!!",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-034,IU-034,ac9dc0a1a1faa776f08da382f8dfb6a61655af50,ac9dc0a1a1,S-034__ac9dc0a1a1.png,4841.824,4501.425,798.0,482.0,"flush | why is it important | decoder.convert vs decoder.getchars | w ecant produce the last char"" | and just needed to ""put a sign that | if flush doesnt affect memory | we use do while here because we get final chunk with | result.endofmessage = true | !!!",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-035,IU-035,467f8a6865b45e1de0d5a1631b77da8897689899,467f8a6865,S-035__467f8a6865.png,8149.776,4526.736,817.0,229.0,"decoder  mthods | flush | decoder.convert vs decoder.getchars | decoder methods | convert vs getchars | encoding.utf8.getdecoder | they can, bettter to use decoder | and bytes can be incomplete | !!! | can we decode here like this when we process in chunks",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-036,IU-036,01614338c1dd4a6e3758ecc96f30f20385224a08,01614338c1,S-036__01614338c1.png,3823.733,4649.643,771.0,482.0,flush | when dont know byte count/ | getbytecount | trygetbytes | getencoder | when my buffer may be smaller | !!! | we use do while here because we get final chunk with | why is it important | result.endofmessage = true,processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-037,IU-037,956d8d12a8b1f4e2f4429fea3168b734cad4cefe,956d8d12a8,S-037__956d8d12a8.png,7276.446,4759.556,601.0,482.0,"flush | decoder.convert vs decoder.getchars | decoder  mthods | decoder methods | convert vs getchars | encoding.utf8.getdecoder | !!! | they can, bettter to use decoder",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-038,IU-038,521eca4c3bbf60b959e782d8f93744b655c8b50f,521eca4c3b,S-038__521eca4c3b.png,8160.943,4789.736,880.0,231.0,"decoder  mthods | flush | decoder.convert vs decoder.getchars | decoder methods | convert vs getchars | encoding.utf8.getdecoder | they can, bettter to use decoder | !!!",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-039,IU-039,c2dcef128209c0713ffa1d9d2c614a0f55f03413,c2dcef1282,S-039__c2dcef1282.png,6217.941,4799.181,631.0,338.0,flush | decoder.convert vs decoder.getchars | !!! | we use do while here because we get final chunk with | result.endofmessage = true | getchars can throw | decoder  mthods | decoder methods,processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
