text_id,text,x,y,region_id,status,transcript_file,authoritative_transcript
T-018,small temp table,1413.1149657498527,17985.10660741982,R07,closed,08-transcript-R07-heap-use-cases-and-operational-guidelines.md,09-full-combined-final-transcript.md
T-019,but the default is forwarding,3942.4465887777033,18673.49353946259,R07,closed,08-transcript-R07-heap-use-cases-and-operational-guidelines.md,09-full-combined-final-transcript.md
T-020,records,3942.4465887777033,18795.382414788113,R07,closed,08-transcript-R07-heap-use-cases-and-operational-guidelines.md,09-full-combined-final-transcript.md
T-021,updating non indexed column,2495.634329131155,7400.240862524932,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-022,when indexes are getting,1210.5973418264675,7253.277910864776,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-023,updated during writes,1210.5973418264675,7375.166786190296,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-024,indexes help where,4431.429512436347,9347.06552461821,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-025,indexes help join,5765.303196938694,9268.143059499913,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-026,2 indexes can help,5765.303196938694,9390.031934825432,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-027,"order by, can create",6881.832585925358,9143.842110459127,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-028,"desc index, but its not",6881.832585925358,9265.730985784647,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-029,needed,6881.832585925358,9387.619861110168,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-030,composite indexes,8234.080485730632,9305.347256314248,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-031,column order in composite,9422.518021796861,9182.706589104871,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-032,indexes,9422.518021796861,9304.595464430391,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-033,"group by,",6966.533811010494,10629.690656749262,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-034,row are already nearby,6966.533811010494,10751.579532074782,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-035,equality before range(ordering),8193.20052853979,10699.04854976684,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-036,common pattern,8193.20052853979,10798.270738080642,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-037,BASIC NONCLUSTERED,6762.816872644905,12709.553610136158,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-038,COMPOSITE,6796.756303575303,13324.099064681614,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-039,COVERING/INCLUDED COLS,6799.930829244945,14509.022524481903,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-040,CLUSTERED PK,6839.930829244945,15089.02254991322,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-041,NONCLUSTERED PK,6826.597495911612,15697.911430325003,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-042,FILTERED INDEX,6814.28989750416,16380.988376876989,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-043,example table and,8437.041197649869,16238.342837093693,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-044,index,8437.041197649869,16337.565025407495,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-045,why filtered index,9530.37451063815,16199.676150081974,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-046,good usecases,10647.041329892707,16231.898389258407,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-047,tradeoffs,11695.930286598435,16247.453910905544,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-048,ef core with included cols,12878.23344267088,16365.999465326708,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-049,ef core unique filtered,12803.081853537358,16757.514579850857,R06,closed,07-transcript-R06-filtered-included-and-provider-specific-indexes.md,09-full-combined-final-transcript.md
T-050,ATTRIBUTE,6837.9936464190905,17020.98830906015,R06,closed,07-transcript-R06-filtered-included-and-provider-specific-indexes.md,09-full-combined-final-transcript.md
T-051,"SIMPLE GUIDLINE,",3912.844437573671,15591.345768216624,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-052,HEAP DRAWBACKS,3912.844437573671,15690.567956530427,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-053,CLUSTERED TABLE LOOKUP,2516.0752825580876,15615.337597852376,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-054,VS HEAP LOOKUP,2516.0752825580876,15714.559786166179,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-055,WHEN HEAPS CAN MAKE,1315.3346548454138,15683.48575730333,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-056,SENSE,1315.3346548454138,15782.707945617132,R05,closed,06-transcript-R05-heaps-clustered-and-nonclustered-lookups.md,09-full-combined-final-transcript.md
T-057,FORWARDED RECORDS,2718.2974505268376,16661.55996927165,R06,closed,07-transcript-R06-filtered-included-and-provider-specific-indexes.md,09-full-combined-final-transcript.md
T-058,HEAP,5296.96784367637,15398.253265828476,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-059,UNIQUE INDEX,6818.9783320351235,13929.974890902104,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-060,DESCENDING ORDER,5669.137197827534,13085.657458680193,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-061,EF CORE,8992.794027925738,12824.57738746603,R04,closed,05-transcript-R04-ef-core-index-configuration.md,09-full-combined-final-transcript.md
T-062,updating indexed column,2544.388916015626,8052.766164371524,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-063,"included columns, need to update index",2428.888916015626,8649.176837747988,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-064,insert,32.2222900390625,7242.288023457623,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-065,delete,10.0,7753.399117614525,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-066,covering index,4149.54336845032,4915.316511489644,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-067,clustered,7753.352986660419,5048.427597960347,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-068,decision guide,6685.94567532687,6605.2794469864975,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-069,with clustered - seek directly,7727.26756743758,6276.367820676066,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-070,table scan,6042.876755494125,3490.713312246063,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-071,index scan,8348.43227714126,3507.37997891273,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-072,index example,9419.860848569831,3451.1895099883436,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-073,reasons for index scans,10695.18348040577,3418.321813862042,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-074,Narowwer index,12508.516854429206,3415.655157367901,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-075,wide table example,13792.32632011001,4166.131405972812,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-076,narrow index example,14959.945251471618,4259.464710241786,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-077,!!!,7566.8521507621645,6610.431222273453,R01,closed,02-transcript-R01-index-foundations-seeks-scans-and-covering.md,09-full-combined-final-transcript.md
T-078,!!!,4296.734276123985,11163.579288593643,R03,closed,04-transcript-R03-query-patterns-and-composite-column-order.md,09-full-combined-final-transcript.md
T-079,can create desc index,7733.252034229741,7219.017525503984,R02,closed,03-transcript-R02-write-costs-storage-and-maintenance.md,09-full-combined-final-transcript.md
T-080,!!!,11366.980014559007,17431.550933917177,R06,closed,07-transcript-R06-filtered-included-and-provider-specific-indexes.md,09-full-combined-final-transcript.md
