text_id,text,x,y,font_size,sha256,region_id,node_kind,coverage_status,assignment_count
T-023,pipewriter,4240.409816851096,2471.0716593170446,126.66674804687499px,4a49663a64616e3d56005a372d2fd32df8b48c2227ce6c824b384f2ca7624b24,R04,semantic,processed-semantic-transcript,1
T-024,pipereader,4546.4936369006755,3390.1025899811066,103.99999999999997px,89e459df9814027dac52dca8d19751a80eea17562bfbe94ac05508771eabdd37,R05,semantic,processed-semantic-transcript,1
T-025,fetch,2714.6716768392566,3856.3042876709887,76.88887532552073px,e7d3799ecc09f5cbc446aa0a79bb1fb9d0126395fa19a5903b7425f42e5e92e7,R05,semantic,processed-semantic-transcript,1
T-026,fetch get reader,2417.760231495373,3914.673914215128,20px,72a0ac46897f07272fe40be7ee587c8187ae6de144026805b1f63af085b7df82,R05,semantic,processed-semantic-transcript,1
T-027,,2417.760231495373,3939.673914215128,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R05,empty-structural,reviewed-empty-structural,1
T-028,!!! processing until done that reader.read,2417.760231495373,3964.673914215128,20px,6a55e96ea0bf78b612022e0638cd933e4e1185cf75a02de62afe3a46cb62f42c,R05,semantic,processed-semantic-transcript,1
T-029,need to use text decoder to decode text from bytes without loosing data,2859.151290496838,3989.2676138538404,20px,944b9cdd2bd2fe4e0f4452469e856ab482e4a7a72e4ca705d6d3279a6ee08225,R05,semantic,processed-semantic-transcript,1
T-030,returns,2417.760231495373,3989.673914215128,20px,153b2a38cb4afb93cb5a92ecf80af4f23d6ffb0c0a1c3e6abd929e615d4823f2,R05,semantic,processed-semantic-transcript,1
T-031,because bytes are arrriving,2859.151290496838,4014.2676138538404,20px,fda3d36d900494b0f0221a682f23ae4a348df14c581852f4b3774ee4506306dd,R05,semantic,processed-semantic-transcript,1
T-032,websockets asp endp,2398.504225599221,4598.515967308846,125.48149956597224px,5ad150c8bfdbdfaf23f327a112a09b5ad0705f7af9b24f9c5b10f30ddc1a9cad,R06,semantic,processed-semantic-transcript,1
T-033,websocket asp receiveasync,2589.118837082494,4804.070835457348,20px,8151c8218e391a4612a3bd17732bf92a3617aae1a6662d971503ab5462ff88b7,R06,semantic,processed-semantic-transcript,1
T-034,result.endoofmessage,2589.118837082494,4829.070835457348,20px,f35ff8f58f15df6782a48b93832a1e2529ae6774a35a821214f22dfe84d8c2fe,R06,semantic,processed-semantic-transcript,1
T-035,,2589.118837082494,4854.070835457348,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R06,empty-structural,reviewed-empty-structural,1
T-036,we are using buffer to write into and to specify number of bytes that we,2589.118837082494,4879.070835457348,20px,c4f248fbbb5958afad1d8b9e2c2a0c0e73e1c9271d528a0aa32c4810e87e47af,R06,semantic,processed-semantic-transcript,1
T-037,"need to write into a chunk, so we can achieve readexactly or readatleast behavior",2589.118837082494,4904.070835457348,20px,17d32cdb1ac58bfe02b691697cec9ac98ffb3ec4724edb597d7bee20d9b2c82b,R06,semantic,processed-semantic-transcript,1
T-038,,2589.118837082494,4929.070835457348,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R06,empty-structural,reviewed-empty-structural,1
T-039,using close async for gracefull handshake without receiveing and processing messages that are inflight,2589.118837082494,4954.070835457348,20px,47c0ad0f5eb98c2863978be1e4199e6e561f5f0f00c9adf349faaf034f2213a1,R06,semantic,processed-semantic-transcript,1
T-040,closeoutputasync to stop sending but with possiblity to process all messages from peer,2589.118837082494,4979.070835457348,20px,e629067e42c11859acc5c9ba4751bf9819fc47c5d9a08f0363584dc19aa5dbf3,R06,semantic,processed-semantic-transcript,1
T-041,abourt to just kill everything,2589.118837082494,5004.070835457348,20px,1870d98886862428dfa668300523470ad1c27ed73b268f6f08f8d87eb01d4e94,R06,semantic,processed-semantic-transcript,1
T-042,do while because we get result.endofmessage,2297.4991274212102,5688.837891401493,20px,21086caac9a9e4dd696b5192eff1e2154ac601127879d811086daf9bd906748f,R06,semantic,processed-semantic-transcript,1
T-043,with the last message chunk,2297.4991274212102,5713.837891401493,20px,1071d2e9512f32b0236ca2f2709e7e5b27fb3a8d3417add4de513c80fc5a812b,R06,semantic,processed-semantic-transcript,1
T-044,"wrong, need to use encoding.utf8.getdecoder",3691.284479349575,5763.875102262359,20px,81e928bf712623e4c706fba5479bd1b6598e1eed8ba15a0199edc3788979de70,R06,semantic,processed-semantic-transcript,1
T-045,and,3691.284479349575,5788.875102262359,20px,6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0,R06,semantic,processed-semantic-transcript,1
T-046,decoder.getchars if we have char buffer that will always be,3691.284479349575,5813.875102262359,20px,db4d00efcd17dcc2b766426219b5192c2d3355268fd3f28239bd4995be2ed278,R06,semantic,processed-semantic-transcript,1
T-047,not smaller than the space we need for a chunk,3691.284479349575,5838.875102262359,20px,4b5e4fc7a7e18a8f45d860ec545378bb595fa7b8bcdd3acc58d8c2657ff71750,R06,semantic,processed-semantic-transcript,1
T-048,,3691.284479349575,5863.875102262359,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R06,empty-structural,reviewed-empty-structural,1
T-049,or we can use decoder.convert that wont throw if the buffer is small,3691.284479349575,5888.875102262359,20px,aee84f743be779424f85c616b7554beed956501b75cc0fcd6694f8ae9a17f710,R06,semantic,processed-semantic-transcript,1
T-050,and has out args like bytesused charsused completed,3691.284479349575,5913.875102262359,20px,c19001802bbd2481ce67e3e469547031498260c5f83dfffa7b26204033ebdc1f,R06,semantic,processed-semantic-transcript,1
T-051,,3691.284479349575,5938.875102262359,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R06,empty-structural,reviewed-empty-structural,1
T-052,so we can prosecc the byte buffer in loop,3691.284479349575,5963.875102262359,20px,e60648b49bb3753fc04e3b84a6b78a73d756462b13f86320b63419b848421511,R06,semantic,processed-semantic-transcript,1
T-053,,3691.284479349575,5988.875102262359,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R06,empty-structural,reviewed-empty-structural,1
T-054,flush when some chars cant be decoded and we want to say that there is some char should be,3691.284479349575,6013.875102262359,20px,6b1dac67dcf7e129fb2d4ff301f17765414a24baf5f07e4ad5459b474f324eaa,R06,semantic,processed-semantic-transcript,1
T-055,browser websockets,2654.1787768746335,6346.900561362401,92.00000000000004px,ba5d2fbc4759788e8d045f633fdb6203fb1d1eef187c3ba33522eadae76f8b1f,R06,semantic,processed-semantic-transcript,1
T-056,"in client we cant process messages as stream, we are buffering the full message and the we",2646.7722027360733,6561.7819154083745,20px,368bd58641a9c1ba4ba5a5332e1d6a4eab00a406fedee40579c16f3b23396d2e,R06,semantic,processed-semantic-transcript,1
T-057,process it with code,2646.7722027360733,6586.7819154083745,20px,db2e5e3393bb41b3fabb9a3b669f18b275b01c56787a4556b4cccd846bd661c9,R06,semantic,processed-semantic-transcript,1
T-058,processing chunk by chunk with httpclient,2400.0489958776297,8246.86518704864,61.142857142858px,65415609b8514c0e983ac640ed7c5018ef1f2d67e1cce3346cc7993afe881d09,R03,semantic,processed-semantic-transcript,1
T-059,!!! processingn stream,1766.124406259445,10062.957880326298,63.428571428571026px,cf1fa358dc662755f92bafaa62235865fe4e7a2772966ed7a70567f94b910ca4,R03,semantic,processed-semantic-transcript,1
