source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,previously_present,restored,coverage_status,assignment_count,asset_path,evidence
S-012,IU-012,image-97f00e14b95b8b1cb7ae709765da70c61c1c303b,e791abe869831f79afd71a0334405a711c419669ee5162b8ae3602e2e25c6888,edcc8ae6830e27e3965375c3f014aff8ee4d0e6b,4456.532236186396,3155.578045280701,931.0,440.0,931,440,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-012__e791abe869.png,Visually reviewed and assigned to R04: ASP.NET Core response BodyWriter and PipeWriter
S-013,IU-013,image-2aeeb6c842bab6f0d3ed8b49d6a1c92c702a3567,86eb68bdc3670feffbd72f4b58cda9215fe347ebebe22245fdc9f09d36970583,0b8ecf3862108147e0fc3cc4b68656d96846cc39,2446.606385341527,4026.0667063623005,865.0,358.0,865,358,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-013__86eb68bdc3.png,"Visually reviewed and assigned to R05: Browser Fetch ReadableStream, reader loops, and TextDecoder"
S-014,IU-014,image-75e0fa61aab7efe65a51788d76ae9c0a75d9fac1,2d345c48f3aaf9b697f4d6f12f4010c5146087aef2e99d9f93160e66a3a5ade0,65a55deac06a63bb3ef95d6dda47a6227405210c,2606.191732403392,5021.545891914619,780.0,339.0,780,339,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-014__2d345c48f3.png,"Visually reviewed and assigned to R06: WebSocket message framing, server receive loops, and browser message events"
S-015,IU-015,image-412ec5ebcde473a6f87fecbe6b6e6815b293642f,8b602ade1ea2e4ab75c2a88c036784eec9d4ed5598dc2dbe3cbf0c1684abe72e,173aa87080fced188fc783a29d21bcc08b62220e,2648.2283522890457,5431.556321296943,821.0,632.0,754,581,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-015__8b602ade1e.png,"Visually reviewed and assigned to R06: WebSocket message framing, server receive loops, and browser message events"
S-016,IU-016,image-b96532b8586abc294db02b0201df571e11e2fe61,a6b4a88a1649484bd00bdd09fa275dd35924852e0a7a843496ce82c4239e2bf6,843188ffb7ec595f2d7cdb0cf416f6b3b7ca65dc,3669.2027453514784,6123.763186209685,855.0,434.0,855,434,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-016__a6b4a88a16.png,"Visually reviewed and assigned to R05: Browser Fetch ReadableStream, reader loops, and TextDecoder"
S-017,IU-017,image-b5f418661bfc86aefc082c8d747d5ee3164c1650,8706118b38f963e62415fd2df164070085dc7ee7eb4f235118147b1ebd264538,d97344f4d07b8e7e6fb1d1e6919e042e1e3607a3,2747.340344676316,6604.588102448106,689.0,482.0,907,635,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-017__8706118b38.png,"Visually reviewed and assigned to R06: WebSocket message framing, server receive loops, and browser message events"
S-018,IU-018,image-39390414055bb4131b46b4192cf8903f57398d29,211f4c16adb28b899d49a2ebdf9fe692ee4f534c8be07bbd8fef52d759f7d7a1,96aaf9f5720ed79ed40ac1688c869c8c54d5f46f,2734.9114281908687,7107.647466962582,604.0,463.0,804,616,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-018__211f4c16ad.png,"Visually reviewed and assigned to R06: WebSocket message framing, server receive loops, and browser message events"
S-019,IU-019,image-0b08678506794fded472507429a970ab306ffa9e,341ac6c067abce8d4cfe7a73c968e8224ec0dc1db1e7b6afc9ad5625fe6225a5,ab59ca0404c9a06b3641ad065bde72b17e89bd34,2754.8681196453017,7634.254728424668,804.0,482.0,910,546,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-019__341ac6c067.png,"Visually reviewed and assigned to R06: WebSocket message framing, server receive loops, and browser message events"
S-020,IU-020,image-892d26b06f4d76f4b0b124ff7e8ef570dbfc81ab,ddac6e0182a8f6c32c0618ed044973d253ae5167bc76a1a566a792032a89e4d5,9197db0d179060a13c46885c61a8047a06c59b26,2671.6084222082027,8348.74402968026,732.0,482.0,944,622,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-020__ddac6e0182.png,"Visually reviewed and assigned to R03: HttpClient response streaming, ResponseHeadersRead, and CopyToAsync"
S-021,IU-021,image-f3cf70719287f09286e0acee946757d4e1c6a324,3c8e49f8eda305bdadce04b5c9b405af1f96b56d40cff9a5b216c5af096c3962,9423825d90a19c947014294510da2cf1abe13de1,2602.559941173342,8861.328894705373,912.0,200.0,912,200,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-021__3c8e49f8ed.png,"Visually reviewed and assigned to R03: HttpClient response streaming, ResponseHeadersRead, and CopyToAsync"
S-022,IU-022,image-5b00b68335350c8ef1cf6cddfcf96710de57dcda,40e20984c624493ef79432c70d0c2a95de55df806e7d9deb8ddcd6033540e47e,70b21bba1652d103fcd0bfe2a74e511bf3359600,2591.1076183496816,9083.924074671886,893.0,471.0,893,471,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-022__40e20984c6.png,"Visually reviewed and assigned to R03: HttpClient response streaming, ResponseHeadersRead, and CopyToAsync"
S-023,IU-023,image-c56ff46446515da724951ffee9849575bc684f5d,c3676a5ed1331565128ddfa07a902f8d9472a1cf4759468322a4b04d6336d81b,e792d02515bc406aff752e726569cde79caa93d3,2562.3996173094592,9575.410681814748,848.0,482.0,905,515,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-023__c3676a5ed1.png,"Visually reviewed and assigned to R03: HttpClient response streaming, ResponseHeadersRead, and CopyToAsync"
