item_type,item_id,secondary_id,sha256,region_id,status,previously_present,restored,assignment_count,evidence
image_use,S-031,IU-031,71a5ec6ef2a665f9e012bb943d04e8c9c5d8c8cfa6742e5821e6c7d5a9613bd1,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-032,IU-032,6e5891541060eeac7835caa8f2cbe6fbdc03f26747dc20b2bf2e433ac2f8207d,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-033,IU-033,6882c3aca140988e477e5daeace34aa200093d94a631ab8f962c2f1503c875ec,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-034,IU-034,14d7f52c44e93bae663962ec9e115dd7dd6ea93b97c93317c04429ef294c39ab,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-035,IU-035,c7584126eb7a66e7df2bfdfb013f7811d44ee665054af06f406afe50f4d8a9ff,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-036,IU-036,b6cb5a4f4027fa39a70a8e3d20d5a77794c78ea5d1cf96788370a3747ffbf4c7,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-037,IU-037,f07f36e7b5c93b6350942a1c572095098d25345cd26fe1973f7310c8a1b206fd,R02,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Save suppression, alternate results, and side-channel outcome reporting"
image_use,S-038,IU-038,9712e8358ae7fb75a66799c3c02234b990175a68cd94fd247cb9ceec10e9f83f,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-039,IU-039,4a968fe5a4b63559587facee2b558974481037cbfae454faacb85c5c0c94a251,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-040,IU-040,23bc2871924ff558d0b24e39b7f2ec650cc13d8e29e18bbcc1bfec39709e6326,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-041,IU-041,ee2937910753bd7c654c2b56d1ca8d2524ca3b2fb351c5f4624f427ad38c5f16,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-042,IU-042,b25f422dd87b3f1880ea2a3622e81d5c60591d7b080c08e9953b41836499a8c0,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-043,IU-043,41f9d6ed9eb67f3811f46ee9109cc33899a3a3d8b7631760e44087695b881375,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-044,IU-044,1995dae73ce562e86531a26b86d8b00e2b1415b870b9dec0164e391a71e7133d,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-045,IU-045,c3638da77f4cd45cd29e9cb890b0ddaacfd6121fae16400b9a6b2e459d9b0d67,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-046,IU-046,dc3e778d93a75c16be3c6be6a71fd4e12771eed9526cb2a77f80318059d4f553,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-047,IU-047,5ea900275be2f02fe401495ea61fcf8b50cc99c7b89905ecd2bd7347c31df3fe,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-048,IU-048,18f9881eff626fd15206d14969fe88be0995d5a4c1256bcbc81da75b9f48e90b,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-049,IU-049,93b058b15b9845baf950d0a9a3c55bcd738aba5e376c5e76260af05c7c4274fc,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-050,IU-050,ed754f25283abc327b20967d8a380634316a8f81d2357301cc2572a23bd5a82f,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-051,IU-051,0807e1ec3c969a9e4c5f0f472b354bbda585690d8f0d0ab87aff81889f9c2e1d,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-052,IU-052,5ce3f275a1922ef28f32d78a233dd93a2a663969136f6377c1eeab54b8fc7d32,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-053,IU-053,7d6c46610e801a1a9de792e8ffb2c77bdfe1f3aad6e1dd3ef512817c979f1d3c,R03,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R03: Save failure, optimistic-concurrency, and cancellation callbacks"
image_use,S-054,IU-054,30cd2c76114c73009d434373483c93c38b1212c1df6329bdb0f36871d33a981b,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-055,IU-055,0d005c11833bb68ab0b27b973696c078b68eb8e70e2d5a8e58abff21e65c378d,R04,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R04: DbCommand categories, callbacks, and result shapes"
image_use,S-056,IU-056,bbeca502e52a179e1a34cddd4448c29de1de020f2aa02cb6276781aaa50232ae,R02,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Save suppression, alternate results, and side-channel outcome reporting"
image_use,S-057,IU-057,ef2291413309be2f35b5e531b633f100387833d3d0d14fb83ecae96b9f5b631e,R02,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R02: Save suppression, alternate results, and side-channel outcome reporting"
image_use,S-058,IU-058,14af12d97e58e211a27fed3aa8a7ee37178791a0ff73cb4f5eda4a497b6b9810,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
image_use,S-059,IU-059,bbd36f6cb4aeed21d6f8b1c5700c51d607ebbabe8360dabe18bce9676e9abf19,R05,processed-semantic-transcript,False,True,1,"Visually reviewed screenshot assigned to R05: DbCommand event data, logging, SQL mutation, suppression, and registration"
svg_text_node,T-001,,62537e8f912492513665fcd4eb1f23edb0db2e5db65f96b05eabe3f65e2c8f0d,R01,processed-semantic-transcript,True,False,1,event data
svg_text_node,T-002,,17a9343c2973f8f235010fccb7ff542a65be519e311240e6ec2423390e1ddaaf,R04,processed-semantic-transcript,True,False,1,command interseptors
svg_text_node,T-003,,7e806d099058d22414483873d97ead5840edbe9b769cec9958109d5e9832d507,R02,processed-semantic-transcript,True,False,1,how to know that something was suppressed
svg_text_node,T-004,,b88a08b0f1e6afe90d7a3bd77c43e0e44f01474996bcd070d1291962befd4403,R02,processed-semantic-transcript,True,False,1,some negative flags or
svg_text_node,T-005,,54c784b08d3dce22bf89447d6fd2249c892e8ecf1e0ad119462b9bb3a709ee14,R02,processed-semantic-transcript,True,False,1,!!! scoped marker service
svg_text_node,T-006,,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R02,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-007,,a967440bc076b0b41fef6c12b496a75f29228adaf43c187f1ec574d7da0d240e,R05,processed-semantic-transcript,True,False,1,dbcommand
svg_text_node,T-008,,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R05,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-009,,4e282c4d82bcc5f6d2b0b39896574f2fdc4b5838e9be1f66a5debca7a2bdc0e6,R01,processed-semantic-transcript,True,False,1,savechanges
svg_text_node,T-010,,dbf880608a5fe7ae32473f574952db7b0dd6e1237a19535634e5672b46194934,R03,processed-semantic-transcript,True,False,1,fallbacks
svg_text_node,T-011,,f5e079320af8733d17ab8caf8a6b291d6a80c9a117abcbd833a34d710a30c4ea,R02,processed-semantic-transcript,True,False,1,what to return from callback
svg_text_node,T-012,,f0c16c6a46d40f6c1e57b90622be983ead426aa5f11b0bb0126d9d86b5280e43,R03,processed-semantic-transcript,True,False,1,suppressing concurrency exception
svg_text_node,T-013,,b64e29a7f660c598c6a18c01491858243320277c5c0abbaabd1c9f788bec1f8d,R03,processed-semantic-transcript,True,False,1,concur exception and normal failure callback
svg_text_node,T-014,,4219b9ea86740c95625772e24542eef8a2e1be153a5a6729e5a174facf4a5e3e,R04,processed-semantic-transcript,True,False,1,scalar executing returns object
svg_text_node,T-015,,d54060255e3ee0992bddb2918d9dd5ac94b93cf8475ea9bb31d3a67016e2c1a6,R05,processed-semantic-transcript,True,False,1,command event data
svg_text_node,T-016,,699c34f776db0faf6fd864e218f7bb2315f98dcd1092b80c43f9f0b55de2d7d3,R02,processed-semantic-transcript,True,False,1,when we can suppress
svg_text_node,T-017,,16d34b5e7bcb341ee6cb3d16495d90e93fbe57c46d3827432613210a24ebca30,R03,processed-semantic-transcript,True,False,1,failure
svg_text_node,T-018,,d1b92de2d2079261b3abb4d275473f8ffefb9c723f42c8c56f72d385fb3abc7c,R03,processed-semantic-transcript,True,False,1,concurrency
