item_type,item_id,secondary_id,sha256,region_id,status,previously_present,restored,assignment_count,evidence
svg_text_node,T-004,,f679230253e596b02442b1ca20083da5efd7bf5dfe48a9814afb6fe8ebe58bc9,R02,processed-semantic-transcript,True,False,1,increment
svg_text_node,T-005,,ab27b729d9cc4cb1c00960700446924159e9298d0f952aee3d55408b8e0b1b71,R03,processed-semantic-transcript,True,False,1,exchange
svg_text_node,T-006,,230735e5011976aced5d58b79235c365b729dfa8ad18d67a75d7d2c34d5b5be8,R02,processed-semantic-transcript,True,False,1,decrement
svg_text_node,T-007,,a4e74482558120acba6d571205d4f5796d7a568a29630d569a3837341294b348,R01,processed-semantic-transcript,True,False,1,when literally have nothing to do
svg_text_node,T-008,,721163f08d267653953d206bf341162ec20e033db2728ae647ea4b4cb8dd37de,R03,processed-semantic-transcript,True,False,1,comparexchange
svg_text_node,T-009,,7e9e5ac30f2216fd0fd6f5faed316f2d5983361a4203c3330cfa46ef65bb4767,R02,processed-semantic-transcript,True,False,1,add
svg_text_node,T-010,,0568bd03b8eb6cca2799770a3cb2b2d342e9ae7a8032e8aac7b948341807d7c4,R04,processed-semantic-transcript,True,False,1,Or
svg_text_node,T-011,,b9d67725fd6d5472ff197e629c997dffcf2702d01e852f7e48a8fca9bac63a34,R04,processed-semantic-transcript,True,False,1,xor more like toggle or add
svg_text_node,T-012,,f54b7fc39bd31c31f4256815977fb5f84aa7c9c3a5200c7ddc83178771e17178,R04,processed-semantic-transcript,True,False,1,if you have then toggle if you
svg_text_node,T-013,,0bc30fd30a401f7052463653d120866b0dd1ed7fe5b56f218f6c972463927918,R04,processed-semantic-transcript,True,False,1,dont then add
svg_text_node,T-014,,8cd116721eb5a3fff681e716999d90e1e9a4e1996126a6cfd1a53f02a27ab7d4,R04,processed-semantic-transcript,True,False,1,"or is good for adding flags,"
svg_text_node,T-015,,2557bf3977d4d642ce2f37ef49ffb64650be57bbb243c55dd3bd0587171721f6,R04,processed-semantic-transcript,True,False,1,it doesnt toggle shit
svg_text_node,T-016,,6201111b83a0cb5b0922cb37cc442b9a40e24e3b1ce100a4bb204f4c63fd2ac0,R04,processed-semantic-transcript,True,False,1,and
svg_text_node,T-017,,c320b67f45edbaad898afbcf81952d6908e586490d97ad0d36d2c5632000c999,R04,processed-semantic-transcript,True,False,1,so its just  | and &
svg_text_node,T-018,,06e2d23949863eec6f6333ca1c284600172d54f20e051b12228be92bb24c8079,R04,processed-semantic-transcript,True,False,1,but interlocked
svg_text_node,T-019,,1ae22d1661caeb5634297497425ae4462fd68285b3d710dd589b45aa82885d6e,R04,processed-semantic-transcript,True,False,1,remove only
svg_text_node,T-020,,7ace431cb61584cb9b8dc7ec08cf38ac0a2d649660be86d349fb43108b542fa4,R04,processed-semantic-transcript,True,False,1,~
svg_text_node,T-021,,4b9c0361a78342e6c38f7a27e9d087f9a96f692ff222f5e052d022de917c4899,R04,processed-semantic-transcript,True,False,1,some flag logic
