label_id,block_id,region_id,status,text,x,y,translate_x,translate_y,local_x,local_y,font_size,fill
T024,B005,R01,pending_transcript,"            Iterations,",2721.0332805562375,3412.785155044956,2721.0332805562375,2945.165155044956,0.0,467.62,20px,#d3d3d3
T025,B005,R01,pending_transcript,"            HashAlgorithmName.SHA256,",2721.0332805562375,3437.785155044956,2721.0332805562375,2945.165155044956,0.0,492.62,20px,#d3d3d3
T026,B005,R01,pending_transcript,            KeySize);,2721.0332805562375,3462.785155044956,2721.0332805562375,2945.165155044956,0.0,517.62,20px,#d3d3d3
T027,B005,R01,pending_transcript,,2721.0332805562375,3487.785155044956,2721.0332805562375,2945.165155044956,0.0,542.62,20px,#d3d3d3
T028,B005,R01,pending_transcript,        // Store: v:algo:iter:saltB64:hashB64,2721.0332805562375,3512.785155044956,2721.0332805562375,2945.165155044956,0.0,567.62,20px,#d3d3d3
T029,B005,R01,pending_transcript,"        return $""{Version}:{Algo}:{Iterations}:{Convert.ToBase64String(salt)}:{Convert.ToBase64String(key)}"";",2721.0332805562375,3537.785155044956,2721.0332805562375,2945.165155044956,0.0,592.62,20px,#d3d3d3
T030,B005,R01,pending_transcript,    },2721.0332805562375,3562.785155044956,2721.0332805562375,2945.165155044956,0.0,617.62,20px,#d3d3d3
T031,B005,R01,pending_transcript,,2721.0332805562375,3587.785155044956,2721.0332805562375,2945.165155044956,0.0,642.62,20px,#d3d3d3
T032,B005,R01,pending_transcript,"    public static bool Verify(string password, string stored)",2721.0332805562375,3612.785155044956,2721.0332805562375,2945.165155044956,0.0,667.62,20px,#d3d3d3
T033,B005,R01,pending_transcript,    {,2721.0332805562375,3637.785155044956,2721.0332805562375,2945.165155044956,0.0,692.62,20px,#d3d3d3
T034,B005,R01,pending_transcript,        var parts = stored.Split(':');,2721.0332805562375,3662.785155044956,2721.0332805562375,2945.165155044956,0.0,717.62,20px,#d3d3d3
T035,B005,R01,pending_transcript,        if (parts.Length != 5) return false;,2721.0332805562375,3687.785155044956,2721.0332805562375,2945.165155044956,0.0,742.62,20px,#d3d3d3
T036,B005,R01,pending_transcript,,2721.0332805562375,3712.785155044956,2721.0332805562375,2945.165155044956,0.0,767.62,20px,#d3d3d3
T037,B005,R01,pending_transcript,"        if (!int.TryParse(parts[0], out var version) || version != Version) return false;",2721.0332805562375,3737.785155044956,2721.0332805562375,2945.165155044956,0.0,792.62,20px,#d3d3d3
T038,B005,R01,pending_transcript,        var algo = parts[1];,2721.0332805562375,3762.785155044956,2721.0332805562375,2945.165155044956,0.0,817.62,20px,#d3d3d3
T039,B005,R01,pending_transcript,        if (algo != Algo) return false;,2721.0332805562375,3787.785155044956,2721.0332805562375,2945.165155044956,0.0,842.62,20px,#d3d3d3
T040,B005,R01,pending_transcript,,2721.0332805562375,3812.785155044956,2721.0332805562375,2945.165155044956,0.0,867.62,20px,#d3d3d3
T041,B005,R01,pending_transcript,"        if (!int.TryParse(parts[2], out var iterations)) return false;",2721.0332805562375,3837.785155044956,2721.0332805562375,2945.165155044956,0.0,892.62,20px,#d3d3d3
T042,B005,R01,pending_transcript,,2721.0332805562375,3862.785155044956,2721.0332805562375,2945.165155044956,0.0,917.62,20px,#d3d3d3
T043,B005,R01,pending_transcript,        byte[] salt = Convert.FromBase64String(parts[3]);,2721.0332805562375,3887.785155044956,2721.0332805562375,2945.165155044956,0.0,942.62,20px,#d3d3d3
T044,B005,R01,pending_transcript,        byte[] expected = Convert.FromBase64String(parts[4]);,2721.0332805562375,3912.785155044956,2721.0332805562375,2945.165155044956,0.0,967.62,20px,#d3d3d3
T045,B005,R01,pending_transcript,,2721.0332805562375,3937.785155044956,2721.0332805562375,2945.165155044956,0.0,992.62,20px,#d3d3d3
T046,B005,R01,pending_transcript,        byte[] actual = Rfc2898DeriveBytes.Pbkdf2(,2721.0332805562375,3962.785155044956,2721.0332805562375,2945.165155044956,0.0,1017.62,20px,#d3d3d3
T047,B005,R01,pending_transcript,"            password,",2721.0332805562375,3987.785155044956,2721.0332805562375,2945.165155044956,0.0,1042.62,20px,#d3d3d3
T048,B005,R01,pending_transcript,"            salt,",2721.0332805562375,4012.785155044956,2721.0332805562375,2945.165155044956,0.0,1067.62,20px,#d3d3d3
T049,B005,R01,pending_transcript,"            iterations,",2721.0332805562375,4037.785155044956,2721.0332805562375,2945.165155044956,0.0,1092.62,20px,#d3d3d3
T050,B005,R01,pending_transcript,"            HashAlgorithmName.SHA256,",2721.0332805562375,4062.785155044956,2721.0332805562375,2945.165155044956,0.0,1117.62,20px,#d3d3d3
T051,B005,R01,pending_transcript,            expected.Length);,2721.0332805562375,4087.785155044956,2721.0332805562375,2945.165155044956,0.0,1142.62,20px,#d3d3d3
T052,B005,R01,pending_transcript,,2721.0332805562375,4112.785155044956,2721.0332805562375,2945.165155044956,0.0,1167.62,20px,#d3d3d3
T053,B005,R01,pending_transcript,"        return CryptographicOperations.FixedTimeEquals(actual, expected);",2721.0332805562375,4137.785155044956,2721.0332805562375,2945.165155044956,0.0,1192.62,20px,#d3d3d3
T054,B005,R01,pending_transcript,    },2721.0332805562375,4162.785155044956,2721.0332805562375,2945.165155044956,0.0,1217.62,20px,#d3d3d3
T055,B005,R01,pending_transcript,},2721.0332805562375,4187.785155044956,2721.0332805562375,2945.165155044956,0.0,1242.62,20px,#d3d3d3
T056,B006,R03,pending_transcript,how key stretching works,13967.311732851162,1431.1072618336088,13967.311732851162,1302.5987428394683,0.0,128.50851899414062,145.86665039062498px,#d3d3d3
T057,B007,R03,pending_transcript,"basically kdf is a deterministic functions, it produces same hash on each input",14566.823347277068,1875.1158469854272,14566.823347277068,1857.4958469854273,0.0,17.619999999999997,20px,#d3d3d3
T058,B007,R03,pending_transcript,and when you hash with iterations - you always will get same hash for each input,14566.823347277068,1900.1158469854272,14566.823347277068,1857.4958469854273,0.0,42.62,20px,#d3d3d3
T059,B007,R03,pending_transcript,", psw -> hash1 -> hash2 -> hash300000",14566.823347277068,1925.1158469854272,14566.823347277068,1857.4958469854273,0.0,67.62,20px,#d3d3d3
T060,B008,R03,pending_transcript,hasging,16360.445652157718,627.8847038898272,16360.445652157718,286.0565963458821,0.0,341.82810754394507,388.0001220703122px,#d3d3d3
T061,B009,R03,pending_transcript,flow,18280.7629768415,682.8886488361237,18280.7629768415,571.2952438068269,0.0,111.59340502929686,126.66674804687499px,#d3d3d3
T062,B010,R03,pending_transcript,what we are storing in db,18986.23932571845,323.6645813980844,18986.23932571845,240.26323014076024,0.0,83.40135125732418,94.66668701171871px,#d3d3d3
T063,B010,R03,pending_transcript,how it looks,18986.23932571845,441.9979401627328,18986.23932571845,240.26323014076024,0.0,201.73471002197255,94.66668701171871px,#d3d3d3
T064,B010,R03,pending_transcript,why do we store it in one place,18986.23932571845,560.3312989273811,18986.23932571845,240.26323014076024,0.0,320.0680687866209,94.66668701171871px,#d3d3d3
T065,B010,R03,pending_transcript,for what salt,18986.23932571845,678.6646576920296,18986.23932571845,240.26323014076024,0.0,438.4014275512693,94.66668701171871px,#d3d3d3
T066,B011,R03,pending_transcript,different algorythms cost params,13761.725895562045,1655.3913283422582,13761.725895562045,1526.8827878393286,0.0,128.5085405029297,145.8666748046875px,#d3d3d3
T067,B012,R03,pending_transcript,implementations->theo,6645.989142040501,306.4076033528652,6645.989142040501,10.0,0.0,296.4076033528652,336.4444986979173px,#d3d3d3
T068,B013,R01,pending_transcript,version,4539.164205400808,2954.132601213729,4539.164205400808,2842.5394112723225,0.0,111.59318994140627,126.66650390625001px,#d3d3d3
T069,B014,R03,pending_transcript,cost params values,16545.422438365218,4039.8582443227583,16545.422438365218,3928.2648392934616,0.0,111.59340502929686,126.66674804687497px,#d3d3d3
T070,B015,R01,pending_transcript,migrating to automatic versioning with password hasher,3251.4432738123223,7261.697651747484,3251.4432738123223,7152.453651747484,0.0,109.24400000000003,124.00000000000001px,#d3d3d3
T071,B016,R01,pending_transcript,does identityhash adds literal string verion,5925.212431982811,2922.967799187359,5925.212431982811,2867.7583941580624,0.0,55.20940502929686,62.666748046874986px,#d3d3d3
T072,B016,R01,pending_transcript,rehashis needed from identity hasher,5925.212431982811,3001.301234245953,5925.212431982811,2867.7583941580624,0.0,133.5428400878906,62.666748046874986px,#d3d3d3
T073,B017,R01,pending_transcript,fixed time equals,45.20497347935634,5180.774656788696,45.20497347935634,5070.225455671074,0.0,110.5492011176216,125.48149956597231px,#d3d3d3
T074,B018,R01,pending_transcript,pbkdf,105.10154522464109,3030.03468836839,105.10154522464109,2859.969042806324,0.0,170.06564556206598,193.03705512152777px,#d3d3d3
T075,B019,R02,pending_transcript,PASSWORDHASHER,7546.802843697145,883.9290183648693,7546.802843697145,796.5002769446683,0.0,87.42874142020099,99.23807198660725px,#d3d3d3
T076,B020,R01,pending_transcript,rehashneeded,5871.1795869456,4346.740963832654,5871.1795869456,4211.967522491509,0.0,134.77344134114577,152.9777994791666px,#d3d3d3
T077,B021,R02,pending_transcript,about user arg,10719.24357504084,3630.3448875166205,10719.24357504084,3529.4914046762187,0.0,100.85348284040191,114.47614397321443px,#d3d3d3
T078,B022,R02,pending_transcript,"why is user there, what to do?",10401.886882765986,4958.926849754715,10401.886882765986,4860.876719455427,0.0,98.05013029928786,111.29413200827224px,#d3d3d3
T079,B023,R02,pending_transcript,"can pot, create excplicit hasher class that uses the default",10856.788867485655,5126.731941767008,10856.788867485655,5109.111941767008,0.0,17.619999999999997,20px,#d3d3d3
T080,B023,R02,pending_transcript,hasher and doesnt need user,10856.788867485655,5151.731941767008,10856.788867485655,5109.111941767008,0.0,42.62,20px,#d3d3d3
