source_id,order_in_group,group_key,region,candidate_status,decision,meaning,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only
S-011,11,MEDIA-R01-content-type-accept-media-type-basics,MEDIA-R01,media-r01-content-type-accept-candidate-stage0,candidate-not-final-stage0-boundary-only,"HTTP media-type basics for requests: Content-Type vs Accept, request body format vs response format, MIME/media type strings, and negotiation headers.",IU-011,dc39ba02a4,9491.636,1397.081,798.0,482.0,"X-WWW-FORM-URLENCODED | MUL | MULTIPART FORM | PREFFERED | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | !!! | OCTET-STREAM | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | SOME TYPE THAT YOU DONT NEED | !!!!"
S-012,12,MEDIA-R01-content-type-accept-media-type-basics,MEDIA-R01,media-r01-content-type-accept-candidate-stage0,candidate-not-final-stage0-boundary-only,"HTTP media-type basics for requests: Content-Type vs Accept, request body format vs response format, MIME/media type strings, and negotiation headers.",IU-012,cddeeb0072,7174.967,1424.963,658.0,190.0,"MUL | MULTIPART FORM | PREFFERED | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | X-WWW-FORM-URLENCODED | !!! | OCTET-STREAM | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | SOME TYPE THAT YOU DONT NEED | !!!!"
S-013,1,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-013,00cc23f3ae,658.058,1525.117,690.0,392.0,"!!!! | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | SOME TYPE THAT YOU DONT NEED | SO MAY NEED CUSTOM INPUT FORMATTER | ABOUT BINDING , INPUT FORMATTERS SUPPORT | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | !!! | PREFFERED"
S-014,2,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-014,34a2b97cf6,7108.41,1638.364,741.0,408.0,"MUL | MULTIPART FORM | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | PREFFERED | !!! | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!!"
S-015,3,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-015,da4b7ecf6e,3388.249,1646.589,906.0,153.0,"BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | !!! | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!! | SO MAY NEED CUSTOM INPUT FORMATTER"
S-016,4,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-016,3fb15b2ab5,9489.707,1810.414,735.0,482.0,"X-WWW-FORM-URLENCODED | MUL | MULTIPART FORM | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | !!! | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!!"
S-017,5,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-017,9f77cb1992,3414.6,1966.709,740.0,174.0,"THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | !!! | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!! | SO MAY NEED CUSTOM INPUT FORMATTER"
S-018,6,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-018,3c9184aba6,595.789,1975.215,901.0,201.0,"!!!! | SOME TYPE THAT YOU DONT NEED | SO MAY NEED CUSTOM INPUT FORMATTER | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | ABOUT BINDING , INPUT FORMATTERS SUPPORT | PREFFERED"
S-019,7,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-019,f2646f2a1d,7067.535,2057.992,786.0,414.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MUL | MULTIPART FORM | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!!!"
S-020,8,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-020,7e838d1836,3417.933,2166.875,800.0,347.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!!! | OCTET-STREAM | SO MAY NEED CUSTOM INPUT FORMATTER"
S-021,9,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-021,b368b132fd,529.041,2205.243,729.0,463.0,"!!!! | SO MAY NEED CUSTOM INPUT FORMATTER | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | ABOUT BINDING , INPUT FORMATTERS SUPPORT"
S-022,10,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-022,0e7e67310d,7109.273,2494.29,472.0,243.0,"!!! | THIS | MUL | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | PREFFERED | !!!! | X-WWW-FORM-URLENCODED | SO MAY NEED CUSTOM INPUT FORMATTER | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE"
S-023,11,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-023,50963e5bb4,3421.35,2581.994,610.0,125.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | !!!! | PREFFERED | SO MAY NEED CUSTOM INPUT FORMATTER | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM"
S-024,12,MEDIA-R02-json-body-frombody-input-formatters,MEDIA-R02,media-r02-json-body-candidate-stage0,candidate-not-final-stage0-boundary-only,"JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",IU-024,9eb6e383ba,3433.091,2735.339,666.0,299.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | !!!! | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM"
S-025,1,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-025,2cf08118b6,484.596,2801.409,812.0,81.0,"SO MAY NEED CUSTOM INPUT FORMATTER | !!!! | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | ABOUT BINDING , INPUT FORMATTERS SUPPORT"
S-026,2,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-026,dbc51eb7a8,7220.18,2861.344,771.0,269.0,"MUL | !!! | !!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-027,3,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-027,102d4a5966,8213.441,3066.808,562.0,137.0,"!!!! | MUL | X-WWW-FORM-URLENCODED | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-028,4,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-028,46eadebbbe,6590.968,3106.381,397.0,95.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | MUL | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE"
S-029,5,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-029,6400c4d942,3467.38,3127.326,698.0,78.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM"
S-030,6,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-030,4d24af0060,7210.4,3148.271,782.0,459.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-031,7,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-031,b0d8109358,6456.135,3233.143,720.0,291.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | MUL | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE"
S-032,8,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-032,d61c25ef6e,8132.664,3245.808,768.0,359.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | X-WWW-FORM-URLENCODED | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-033,9,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-033,8b77f9fb32,3428.368,3249.734,796.0,227.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM"
S-034,10,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-034,a26752b65b,3408.284,3619.43,789.0,395.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM"
S-035,11,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-035,6dfc2050c8,7245.619,3622.815,703.0,113.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-036,12,MEDIA-R03-form-urlencoded-multipart-fromform-files,MEDIA-R03,media-r03-form-multipart-candidate-stage0,candidate-not-final-stage0-boundary-only,"Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",IU-036,5a7a070e22,4354.291,3682.261,783.0,482.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM"
S-037,1,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-037,3496bdde45,7240.185,3779.163,655.0,435.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-038,2,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-038,5401f93bf5,3378.506,4067.93,877.0,314.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM"
