source_id,image_use_id,fileId,fileId_short,image_file,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes,stage0_group_key
S-012,IU-012,cddeeb007286c26e13be6eb958120e166aab0529,cddeeb0072,S-012__cddeeb0072.png,7174.967,1424.963,658.0,190.0,"MUL | MULTIPART FORM | PREFFERED | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | X-WWW-FORM-URLENCODED | !!! | OCTET-STREAM | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | SOME TYPE THAT YOU DONT NEED | !!!!",media-r01-content-type-accept-candidate-stage0,MEDIA-R01,no-stage0-boundary-review-only,yes-for-media-r01,"Stage0 boundary candidate only: HTTP media-type basics for requests: Content-Type vs Accept, request body format vs response format, MIME/media type strings, and negotiation headers.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R01-content-type-accept-media-type-basics
S-013,IU-013,00cc23f3ae5c838e4be1451ff563d3d7e5dffe31,00cc23f3ae,S-013__00cc23f3ae.png,658.058,1525.117,690.0,392.0,"!!!! | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | SOME TYPE THAT YOU DONT NEED | SO MAY NEED CUSTOM INPUT FORMATTER | ABOUT BINDING , INPUT FORMATTERS SUPPORT | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | !!! | PREFFERED",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-014,IU-014,34a2b97cf60ca68268e70a39c9c16904ed33f543,34a2b97cf6,S-014__34a2b97cf6.png,7108.41,1638.364,741.0,408.0,"MUL | MULTIPART FORM | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | PREFFERED | !!! | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!!",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-015,IU-015,da4b7ecf6ea02cd9d4f789998efe5c0f355219f5,da4b7ecf6e,S-015__da4b7ecf6e.png,3388.249,1646.589,906.0,153.0,"BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | !!! | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!! | SO MAY NEED CUSTOM INPUT FORMATTER",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-016,IU-016,3fb15b2ab5174ed7131dd3452247d51e3b318d81,3fb15b2ab5,S-016__3fb15b2ab5.png,9489.707,1810.414,735.0,482.0,"X-WWW-FORM-URLENCODED | MUL | MULTIPART FORM | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | THIS | !!! | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!!",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-017,IU-017,9f77cb1992f18ba15b5fea1fe9a16451f0b2022f,9f77cb1992,S-017__9f77cb1992.png,3414.6,1966.709,740.0,174.0,"THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | !!! | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM | !!!! | SO MAY NEED CUSTOM INPUT FORMATTER",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-018,IU-018,3c9184aba6dd2968229cf53c7c537fe8f549b712,3c9184aba6,S-018__3c9184aba6.png,595.789,1975.215,901.0,201.0,"!!!! | SOME TYPE THAT YOU DONT NEED | SO MAY NEED CUSTOM INPUT FORMATTER | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | ABOUT BINDING , INPUT FORMATTERS SUPPORT | PREFFERED",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-019,IU-019,f2646f2a1dc9a53fbd521b2ceafb188cb8cb84ab,f2646f2a1d,S-019__f2646f2a1d.png,7067.535,2057.992,786.0,414.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MUL | MULTIPART FORM | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!!!",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-020,IU-020,7e838d1836d9c049bcc05e860379bc1f47f43247,7e838d1836,S-020__7e838d1836.png,3417.933,2166.875,800.0,347.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!!! | OCTET-STREAM | SO MAY NEED CUSTOM INPUT FORMATTER",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-021,IU-021,b368b132fdc5a1f3903ec263fccf3825f314de72,b368b132fd,S-021__b368b132fd.png,529.041,2205.243,729.0,463.0,"!!!! | SO MAY NEED CUSTOM INPUT FORMATTER | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | ABOUT BINDING , INPUT FORMATTERS SUPPORT",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-022,IU-022,0e7e67310da8f0e4b93a2334c1d507643adbf27d,0e7e67310d,S-022__0e7e67310d.png,7109.273,2494.29,472.0,243.0,"!!! | THIS | MUL | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | PREFFERED | !!!! | X-WWW-FORM-URLENCODED | SO MAY NEED CUSTOM INPUT FORMATTER | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-023,IU-023,50963e5bb43e4b99c7a5b4d98f6589f0cfbc982b,50963e5bb4,S-023__50963e5bb4.png,3421.35,2581.994,610.0,125.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | !!!! | PREFFERED | SO MAY NEED CUSTOM INPUT FORMATTER | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-024,IU-024,9eb6e383badb4c92ca8d87177c417f6098d5f6ad,9eb6e383ba,S-024__9eb6e383ba.png,3433.091,2735.339,666.0,299.0,"!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | !!!! | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM",media-r02-json-body-candidate-stage0,MEDIA-R02,no-stage0-boundary-review-only,yes-for-media-r02,"Stage0 boundary candidate only: JSON request bodies: application/json, [FromBody], model binding/input formatters, deserialization, body stream one-read semantics, and 415 Unsupported Media Type.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R02-json-body-frombody-input-formatters
S-025,IU-025,2cf08118b6f6054d5a1176500fd1077ff4814562,2cf08118b6,S-025__2cf08118b6.png,484.596,2801.409,812.0,81.0,"SO MAY NEED CUSTOM INPUT FORMATTER | !!!! | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | ABOUT BINDING , INPUT FORMATTERS SUPPORT",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-026,IU-026,dbc51eb7a8e1fd94fe3baea8cd8ac15d47e6659e,dbc51eb7a8,S-026__dbc51eb7a8.png,7220.18,2861.344,771.0,269.0,"MUL | !!! | !!!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-027,IU-027,102d4a5966d784a45983727fbb819f9cc25b2ca4,102d4a5966,S-027__102d4a5966.png,8213.441,3066.808,562.0,137.0,"!!!! | MUL | X-WWW-FORM-URLENCODED | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-028,IU-028,46eadebbbef6ebd10921bee2a674d60338bc7217,46eadebbbe,S-028__46eadebbbe.png,6590.968,3106.381,397.0,95.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | MUL | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-029,IU-029,6400c4d942c5bcad9715356dc0898a6bb7c39a0e,6400c4d942,S-029__6400c4d942.png,3467.38,3127.326,698.0,78.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-030,IU-030,4d24af0060c8824e64cbb941b9ba9b01ec830991,4d24af0060,S-030__4d24af0060.png,7210.4,3148.271,782.0,459.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
