text_id,text,x,y,region_id,status,transcript_file,authoritative_transcript
T-032,onUploadProgress,433.7150736050735,5367.521764536558,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-033,onDownloadProgress,1750.3816385464797,5314.1883294779645,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-034,xsrfheadername,1793.7150736050735,5777.521764536558,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-035,xsrfcookiename,430.381943722261,5817.521764536558,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-036,fullfiled,3340.067425223815,6044.236256782649,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-037,rejected,3331.1785363349263,6172.014034560416,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-038,!!!,1035.5828732394766,12216.358375900434,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-039,transform request/response vs,770.738353430268,10097.815774446583,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-040,interseptors,770.738353430268,10256.391491332237,R02,closed,02-transcript-R02-transforms-cancellation-progress-and-interceptor-boundaries.md,07-full-combined-final-transcript.md
T-041,validatestatus and,15638.50567098191,1328.3490952389245,R06,closed,06-transcript-R06-requestresponse-interceptors-validatestatus-and-token-refresh.md,07-full-combined-final-transcript.md
T-042,response interseptors,15638.50567098191,1428.0158432857995,R06,closed,06-transcript-R06-requestresponse-interceptors-validatestatus-and-token-refresh.md,07-full-combined-final-transcript.md
T-043,fullfiled,15275.524892717838,2515.7302744967337,R06,closed,06-transcript-R06-requestresponse-interceptors-validatestatus-and-token-refresh.md,07-full-combined-final-transcript.md
T-044,rejected,15266.63600382895,2643.5080522745,R06,closed,06-transcript-R06-requestresponse-interceptors-validatestatus-and-token-refresh.md,07-full-combined-final-transcript.md
