image_id,filename,sha256,sha256_12,mime_type,byte_size,pixel_width,pixel_height,mode,use_count,status
image-d6e637a77643b9e5a31313b80b494ea2bc89ccdc,a91649912ee1.png,a91649912ee1ab050793762a00bbe8486f639ad8c27363eefa4c81286985b75c,a91649912ee1,image/png,28314,804,437,RGBA,1,extracted
image-ad80972c1ab1814b3e0242201eeba4ff421bc170,9b3333d1425d.png,9b3333d1425d65febee792899bb7112dbada4c0c145454c839f0b27bdc49e372,9b3333d1425d,image/png,43510,800,452,RGBA,1,extracted
image-30e96c6febbe0158b0c40608e01e32ea39f674f0,388ab52e87ea.png,388ab52e87eae13b87ff8fc4997e259d62e1fba88fe70789599698ef3aaebb6f,388ab52e87ea,image/png,17725,837,272,RGBA,1,extracted
image-5e093c5e43aa3bc5c86a8b31b308684144f5dedf,80d26991e456.png,80d26991e45644abed89cbce6a5fba139e794e8d4d4c29c48cce8bcf4d7c0284,80d26991e456,image/png,14557,758,244,RGBA,1,extracted
image-1f241fd43f72d9a138e4ba385e73c8b684ee01fe,8b4664893930.png,8b4664893930eadbd9e6662878993faf77b07eb2aa807e5ded9fa5f1adc6f873,8b4664893930,image/png,28806,837,422,RGBA,1,extracted
image-a2225e5b744cfd793d80187f148576ce1cd03c9a,211131439bea.png,211131439bea5fe52be3a01a5b14dc1c02f63901344739d9dadb39612c86b044,211131439bea,image/png,30392,659,553,RGBA,1,extracted
image-b0dfb3272d87f5a7f2be6ebe2a39def091ff7ef7,3f976b55eeb6.png,3f976b55eeb6377002e0b5696f2fe04f90523384d54593434a2ed91f57884f94,3f976b55eeb6,image/png,18160,887,222,RGBA,1,extracted
image-c2e1991221ee975206738ac6a1103b66c71e9bb2,1019d0c4a61d.png,1019d0c4a61d69f728199f367c1ece99aa6f30c1854743c6473bde4bfd9cb39d,1019d0c4a61d,image/png,31237,996,420,RGBA,1,extracted
image-ed80fccefb7b61288aef89a0590cb523fd828436,9fcb29576e29.png,9fcb29576e2940291176de31902875494b997939015524430cfa41ded5d2dfce,9fcb29576e29,image/png,48464,964,672,RGBA,1,extracted
image-6e920d62ac1f11e652bb1cf7fc93a23dea133a13,79aba5f6387e.png,79aba5f6387e04576e6f2c71d117db00c8599d04191113d181ef7c9e3f534c1a,79aba5f6387e,image/png,9207,957,183,RGBA,1,extracted
image-613cdaed3438b58428c2f37c4b1fb8a6b9b4c4c3,bbd1ecd4deb8.png,bbd1ecd4deb88cc1cb26bd19e0c6256c97554060c4e50d59c75229f8562cbc81,bbd1ecd4deb8,image/png,35196,949,522,RGBA,1,extracted
image-8dda6d4381e407d7ad24acff0ef776fd8866211a,5538ba4df623.png,5538ba4df623626776e952a7a36b3c24ff44c80c0fcca9a5ab1edd2527c6b5c4,5538ba4df623,image/png,30533,694,586,RGBA,1,extracted
