label_id,block_id,region_id,status,text,x,y,translate_x,translate_y,local_x,local_y,font_size,fill
T031,B024,R03,pending_transcript,trygetvalue,13987.400898606693,9749.386171830383,13987.400898606693,9648.19704433666,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T032,B025,R03,pending_transcript,helpers,13992.768848399499,10247.866996951936,13992.768848399499,10063.444325164128,0.0,184.42267178780756,209.33333914620607px,#d3d3d3
T033,B026,R03,pending_transcript,append,15417.150991700479,10123.320737257169,15417.150991700479,10022.131609763446,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T034,B027,R03,pending_transcript,appendcommasepvalues,15211.245287153877,10556.96954604125,15211.245287153877,10455.780418547527,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T035,B028,R03,pending_transcript,getcommasepvalues,15241.81121113828,10992.935458059623,15241.81121113828,10891.7463305659,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T036,B029,R03,pending_transcript,appendlist,15217.68025727787,11610.68787688611,15217.68025727787,11509.498749392387,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T037,B030,R03,pending_transcript,setcommasepvalues,15245.833085876233,12192.243864921984,15245.833085876233,12091.054737428261,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T038,B031,R03,pending_transcript,ifnonematch,9746.918235846773,10903.518114457365,9746.918235846773,10802.328986963643,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T039,B032,R03,pending_transcript,ifnonematch,13768.251731940523,12186.18486250424,13768.251731940523,12084.995735010518,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T040,B033,R03,pending_transcript,ifmodifiedsince,13764.69614925823,11710.184831986664,13764.69614925823,11608.995704492942,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T041,B034,R03,pending_transcript,authorizations,9748.58495337607,10471.851396928068,9748.58495337607,10370.662269434346,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T042,B035,R03,pending_transcript,authorizations,13729.045244194056,12647.549753919793,13729.045244194056,12546.36062642607,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T043,B036,R03,pending_transcript,useragent,9768.58495337607,11379.629157751639,9768.58495337607,11278.440030257916,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T044,B037,R03,pending_transcript,host,9720.807141689871,11740.74030277117,9720.807141689871,11639.551175277447,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T045,B038,R03,pending_transcript,host,13836.362968512789,11234.073636104502,13836.362968512789,11132.88450861078,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T046,B039,R03,pending_transcript,etag,9784.140475023203,12341.851473222016,9784.140475023203,12240.662345728293,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T047,B040,R03,pending_transcript,etag,13822.870536872162,14195.184951877149,13822.870536872162,14093.995824383426,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T048,B041,R03,pending_transcript,location,13802.870536872162,14647.306223183967,13802.870536872162,14546.117095690244,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T049,B042,R03,pending_transcript,set cookie,13841.537284919037,15076.639480685742,13841.537284919037,14975.45035319202,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T050,B043,R04,pending_transcript,cookieheadervalue,13764.204032965912,16233.97285470918,13764.204032965912,16132.783727215457,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T051,B044,R04,pending_transcript,setcookieheadervalue,13673.434362894754,16875.664071464198,13673.434362894754,16774.474943970476,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T052,B045,R04,pending_transcript,headernames,13717.202212828983,17527.575272224785,13717.202212828983,17426.386144731063,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T053,B046,R04,pending_transcript,mediatypeheadervaluecomparer,13408.523409192358,18589.522387523095,13408.523409192358,18488.333260029372,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T054,B047,R04,pending_transcript,stringwithqualheadervaluecomparer,13235.262343413617,19235.008880318033,13235.262343413617,19133.81975282431,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T055,B048,R03,pending_transcript,location,9721.918286709402,12741.851473222016,9721.918286709402,12640.662345728293,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T056,B049,R03,pending_transcript,reyty-after,9707.10342668336,13224.814390973752,9707.10342668336,13123.62526348003,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T057,B050,R03,pending_transcript,content type,9724.197412477297,13884.643435152771,9724.197412477297,13783.454307659049,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T058,B051,R03,pending_transcript,cache control,13727.372345047981,13770.99280620002,13727.372345047981,13669.803678706297,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T059,B052,R03,pending_transcript,content type,13658.800916476554,13370.99280620002,13658.800916476554,13269.803678706297,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T060,B053,R03,pending_transcript,content length,9679.069238649172,14410.797281306619,9679.069238649172,14309.608153812896,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T061,B054,R03,pending_transcript,content encoding,9696.505104784988,14920.54083975013,9696.505104784988,14819.351712256408,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T062,B055,R03,pending_transcript,add/tryaddwithout val,9552.182729162565,15390.72400558332,9552.182729162565,15289.534878089598,0.0,101.18912749372232,114.85712541852703px,#d3d3d3
T063,B056,R03,pending_transcript,!!!!,13659.185467032601,9593.939395887519,13659.185467032601,9533.784090094961,0.0,60.15530579255725,68.28071032072333px,#d3d3d3
T064,B057,R03,pending_transcript,stringkey.empty,13013.220565459822,9565.74624850368,13013.220565459822,9492.731426392249,0.0,73.01482211143136,82.87721011513206px,#d3d3d3
T065,B058,R04,pending_transcript,wildcards?,15758.376748774728,18608.305526960783,15758.376748774728,18499.585271563956,0.0,108.72025539682772,123.40551123362967px,#d3d3d3
T066,B059,R04,pending_transcript,get typeheaders,15359.259754988614,16374.74261693364,15359.259754988614,16234.957211904342,0.0,139.7854050292968,158.66674804687491px,#d3d3d3
T067,B059,R04,pending_transcript,req/res,15359.259754988614,16573.076051992233,15359.259754988614,16234.957211904342,0.0,338.1188400878905,158.66674804687491px,#d3d3d3
T068,B060,R04,pending_transcript,inspect cookie values,19423.486396625252,17338.10678673538,19423.486396625252,17251.34927316814,0.0,86.75751356724301,98.47617885044609px,#d3d3d3
T069,B060,R04,pending_transcript,using typed headers,19423.486396625252,17461.20201029844,19423.486396625252,17251.34927316814,0.0,209.85273713030062,98.47617885044609px,#d3d3d3
T070,B061,R04,pending_transcript,inspecting cookies,20960.62898057181,17950.096867231096,20960.62898057181,17716.338272260393,0.0,233.75859497070317,265.33325195312506px,#d3d3d3
T071,B062,R04,pending_transcript,parsing from raw strings ,19497.337060121183,18469.499964977305,19497.337060121183,18418.401964977304,0.0,51.09800000000002,58.00000000000003px,#d3d3d3
T072,B062,R04,pending_transcript,to setcookieheadervalue,19497.337060121183,18541.999964977305,19497.337060121183,18418.401964977304,0.0,123.59800000000004,58.00000000000003px,#d3d3d3
T073,B063,R02,pending_transcript,what is origin,4446.216614911387,6997.784488072236,4446.216614911387,6915.427310853269,0.0,82.3571772189672,93.48147243923633px,#d3d3d3
T074,B063,R02,pending_transcript,is client controlled?,4446.216614911387,7114.636328621282,4446.216614911387,6915.427310853269,0.0,199.2090177680126,93.48147243923633px,#d3d3d3
T075,B064,R02,pending_transcript,origin,5613.327475619244,7036.93665289452,5613.327475619244,6770.287462953114,0.0,266.64918994140623,302.66650390624994px,#d3d3d3
T076,B065,R02,pending_transcript,location,1079.9931250333066,5903.603523011708,1079.9931250333066,5636.954333070302,0.0,266.64918994140623,302.66650390624994px,#d3d3d3
T077,B066,R02,pending_transcript,201 created,526.6599079574116,7042.780753061932,526.6599079574116,6896.954420263382,0.0,145.82633279854934,165.52364676339312px,#d3d3d3
T078,B067,R02,pending_transcript,redirects,1882.8502678904479,7075.161734507245,1882.8502678904479,6929.335401708695,0.0,145.82633279854934,165.52364676339312px,#d3d3d3
T079,B068,R04,pending_transcript,the truth about cookies,19084.084694790912,19337.388233913833,19084.084694790912,19188.205580282796,0.0,149.1826536310374,169.33331853693235px,#d3d3d3
T080,B068,R04,pending_transcript,when working with raw header string without to typedheaders,19084.084694790912,19549.054882084998,19084.084694790912,19188.205580282796,0.0,360.84930180220283,169.33331853693235px,#d3d3d3
T081,B069,R04,pending_transcript,!!!,19144.703360122163,18962.821706111838,19144.703360122163,18820.473450651967,0.0,142.3482554598719,161.5757723721588px,#d3d3d3
