source_id,image_use_id,fileId,fileId_short,image_file,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes,stage0_group_key
S-014,IU-014,fa21470ea6648b2d95c70b67bff866ee607cefa1,fa21470ea6,S-014__fa21470ea6.png,1926.282,2209.677,920.0,118.0,"!!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and | you dont use this content to readasstream | get compression | you can use this content to avoid buffering and | and how, loadinbuffer, overriding methods,custom httpcontent",processed-in-httpcontent-r02-v001,HTTPCONTENT-R02,yes-for-httpcontent-r02-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R02-custom-httpcontent-serialize-stream
S-015,IU-015,aca91894605aee66e328663836756d16791ee26a,aca9189460,S-015__aca9189460.png,4090.458,2293.872,910.0,375.0,"and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and | you dont use this content to readasstream | get compression",processed-in-httpcontent-r02-v001,HTTPCONTENT-R02,yes-for-httpcontent-r02-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R02-custom-httpcontent-serialize-stream
S-016,IU-016,b2d9f216905106630dd28b3f53e377fd93d63865,b2d9f21690,S-016__b2d9f21690.png,4120.46,2810.127,868.0,325.0,"and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r02-v001,HTTPCONTENT-R02,yes-for-httpcontent-r02-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R02-custom-httpcontent-serialize-stream
S-017,IU-017,7179fd29a351feb39da31d7b45e17aef0abde335,7179fd29a3,S-017__7179fd29a3.png,4135.912,3158.137,852.0,482.0,"and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r02-v001,HTTPCONTENT-R02,yes-for-httpcontent-r02-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R02-custom-httpcontent-serialize-stream
S-018,IU-018,0372d76843a3c3c20ff9644f6f2900bc82b9ab98,0372d76843,S-018__0372d76843.png,4118.612,3662.596,862.0,334.0,"some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r02-v001,HTTPCONTENT-R02,yes-for-httpcontent-r02-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R02-custom-httpcontent-serialize-stream
S-019,IU-019,0f10794dbb9d38fbca972bdbb7a5f6ed97fa5045,0f10794dbb,S-019__0f10794dbb.png,4102.051,4018.975,723.0,397.0,"some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
S-020,IU-020,120ae69158446126e16a36365318ec02993df8a2,120ae69158,S-020__120ae69158.png,4087.199,4428.44,842.0,482.0,"some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
S-021,IU-021,5fbcfde09086ebd7e8a6e62d502d831160f7b879,5fbcfde090,S-021__5fbcfde090.png,4087.417,4919.349,689.0,482.0,"some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
S-022,IU-022,0077df2c6d8cbf7d1123f61de1e700fbb47d7876,0077df2c6d,S-022__0077df2c6d.png,4073.581,5399.349,850.0,482.0,"some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
S-023,IU-023,f0bb30deade697eb29d6bca197a90841dc8d9a29,f0bb30dead,S-023__f0bb30dead.png,4068.505,5886.96,841.0,278.0,"some example impl wheerewe are creating bytes array | and returning it with stream api instead of buffering it the second time | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
S-024,IU-024,b3a46a1ad00e8a7c2d87aaae74426bd9bdc416ce,b3a46a1ad0,S-024__b3a46a1ad0.png,4059.952,6164.198,671.0,482.0,"and returning it with stream api instead of buffering it the second time | some example impl wheerewe are creating bytes array | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
S-025,IU-025,2fbe7faec8b1cf18a828993a1f45a1b9be4b0144,2fbe7faec8,S-025__2fbe7faec8.png,4058.096,6652.733,920.0,441.0,"and returning it with stream api instead of buffering it the second time | some example impl wheerewe are creating bytes array | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
S-026,IU-026,ffd8268d299d0bc03d13facb83b6beb8b2e3d690,ffd8268d29,S-026__ffd8268d29.png,4059.809,7104.126,919.0,457.0,"and returning it with stream api instead of buffering it the second time | some example impl wheerewe are creating bytes array | and how, loadinbuffer, overriding methods,custom httpcontent | when httpcontent.Readasstreamasync buffers | !!! | setstream(respoinsebodystream) | special httpcontent type | there is optoin set | we dont buffer when | how exactly | read normally | there is normal content and you apply headersread and",processed-in-httpcontent-r03-v001,HTTPCONTENT-R03,yes-for-httpcontent-r03-stage1,no-for-stage1-semantic-transcript,Included in HttpContent Custom ReadAsStream Buffering Compression Stage1 HTTPCONTENT-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,HTTPCONTENT-R03-compression-direct-to-network-disposal
