region_source_id,source_id,image_use_id,fileId_short,region,x,y,width,height,status,readability,confidence,topic,summary,nearest_labels,notes
R02R03-S011,S-104,IU-104,5c7432db27,R02,2045.3302237963696,11729.867042890017,616.0,376.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Resource filters and cached result before model binding,"Shows resource filters that can short-circuit before model binding/action execution, often for caching or cross-cutting work around model binding and action invocation.",more intuitivee | returning cached result before model binding | using Microsoft.AspNetCore.Mvc.Filters; | | public class SimpleCacheResourceFilter : IReso | resource filter after | action can cache | validated models | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | using System.T | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S012,S-105,IU-105,eaee9e7642,R02,7634.580282979363,11731.269062046407,940.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Always-run result filters and short-circuit behavior,"Explains result filters that still run around result execution, including cases where previous stages short-circuit or where an always-run result filter is needed.",alwats run result filter | filter will run even if previous stages short circuited | always run result filter | using Microsoft.AspNetCore.Mvc.Filters; | | public class SimpleCacheResourceFilter : IReso | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | using System.T,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S013,S-106,IU-106,6d7e88d385,R02,2151.543140220881,12158.831972484411,374.0,376.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Resource filters and cached result before model binding,"Shows resource filters that can short-circuit before model binding/action execution, often for caching or cross-cutting work around model binding and action invocation.",resource filter after | action can cache | validated models | more intuitivee | using Microsoft.AspNetCore.Mvc.Filters; | | public class SimpleCacheResourceFilter : IReso | returning cached result before model binding | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | using System.T,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S014,S-107,IU-107,311fe02859,R02,7647.090994649285,12227.480884556166,964.0,241.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Always-run result filters and short-circuit behavior,"Explains result filters that still run around result execution, including cases where previous stages short-circuit or where an always-run result filter is needed.",alwats run result filter | filter will run even if previous stages short circuited | always run result filter | using Microsoft.AspNetCore.Mvc.Filters; | | public class SimpleCacheResourceFilter : IReso | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | using System.T,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S015,S-108,IU-108,3bcb09ef68,R02,2019.093241317409,12624.526088617273,855.0,548.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Resource filters and cached result before model binding,"Shows resource filters that can short-circuit before model binding/action execution, often for caching or cross-cutting work around model binding and action invocation.",resource filter after | action can cache | validated models | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | more intuitivee | using Microsoft.AspNetCore.Mvc.Filters; | | public class SimpleCacheResourceFilter : IReso | returning cached result before model binding | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S016,S-109,IU-109,be9ea757cd,R02,1934.7674769435696,13247.648628972276,1013.0,449.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Resource filters and cached result before model binding,"Shows resource filters that can short-circuit before model binding/action execution, often for caching or cross-cutting work around model binding and action invocation.",resource filter after | action can cache | validated models | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | more intuitivee | !!! | using Microsoft.AspNetCore.Mvc.Filters; | | public class SimpleCacheResourceFilter : IReso,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S017,S-110,IU-110,9d9fef53f8,R02,2049.7798956717925,13779.325508855089,862.0,624.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Action filter timing / stopwatch example,"Concrete action-filter example around action execution, typically logging timing and action execution details before/after the action delegate.",using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | resource filter after | action can cache | validated models | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | more intuitivee,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S018,S-111,IU-111,f9529ae052,R02,2022.4341944728667,14545.64870526622,1001.0,423.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Exception filter and result filter examples,"Concrete exception/result filter examples: handling exceptions by setting a result, wrapping results, and showing the limits of what exception filters catch.",using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | resource filter after | action can cache | validated models | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S019,S-112,IU-112,58f90fb329,R02,2071.268268605449,15032.659020207628,912.0,566.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Exception filter and result filter examples,"Concrete exception/result filter examples: handling exceptions by setting a result, wrapping results, and showing the limits of what exception filters catch.",!!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | resource filter after | action can cache | validated models | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S020,S-113,IU-113,768ad6d876,R02,2074.2676295314604,15691.14855267833,994.0,142.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Exception filter and result filter examples,"Concrete exception/result filter examples: handling exceptions by setting a result, wrapping results, and showing the limits of what exception filters catch.",!!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | resource filter after | action can cache | validated models,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S021,S-114,IU-114,d3c9d9a2f6,R02,2074.4341944728667,15905.815270207628,1017.0,346.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Exception filter and result filter examples,"Concrete exception/result filter examples: handling exceptions by setting a result, wrapping results, and showing the limits of what exception filters catch.",!!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst | resource filter after | action can cache | validated models,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S022,S-115,IU-115,3643ec66ac,R02,2140.2373992051644,16337.659020207628,822.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Exception filter and result filter examples,"Concrete exception/result filter examples: handling exceptions by setting a result, wrapping results, and showing the limits of what exception filters catch.",using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S023,S-116,IU-116,01b55d8a9f,R02,2119.4343470607573,16930.648628972274,977.0,393.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Exception filter and result filter examples,"Concrete exception/result filter examples: handling exceptions by setting a result, wrapping results, and showing the limits of what exception filters catch.",using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | !!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S024,S-117,IU-117,a3a0cc5df0,R02,2181.118142578255,17400.992378972274,894.0,481.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Endpoint filters and endpoint-level short-circuiting,"Shows endpoint-filter examples for minimal APIs/endpoint routing: invoking next, inspecting/modifying arguments/results, short-circuiting, ordering and levels.",using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | !!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | using Microsoft.AspNetCore.Mvc.Filters; | using Microsoft.Extensions.Logging; | using Syst,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S025,S-118,IU-118,4a42c12b36,R02,2207.9908744579934,17985.992378972274,863.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Endpoint filters and endpoint-level short-circuiting,"Shows endpoint-filter examples for minimal APIs/endpoint routing: invoking next, inspecting/modifying arguments/results, short-circuiting, ordering and levels.",using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | !!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | filters,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S026,S-119,IU-119,dc6792e831,R02,2179.7159022365386,18567.65909650157,973.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Endpoint filters and endpoint-level short-circuiting,"Shows endpoint-filter examples for minimal APIs/endpoint routing: invoking next, inspecting/modifying arguments/results, short-circuiting, ordering and levels.",!!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | !!! | filters | can add this under main sheet which is lower,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S027,S-120,IU-120,7a6ed84d16,R02,2097.4343470607573,19115.31534650157,1131.0,257.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Endpoint filters and endpoint-level short-circuiting,"Shows endpoint-filter examples for minimal APIs/endpoint routing: invoking next, inspecting/modifying arguments/results, short-circuiting, ordering and levels.",!!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | filters | can add this under main sheet which is lower | !!!,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S028,S-121,IU-121,3e4254d81c,R03,2580.8131946486733,22573.38213210502,756.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Choosing middleware vs filters quick guide,"Decision-guide addendum comparing middleware, global filters, controller/action filters, and endpoint filters by scope, available context, and typical use cases.",can add this under main sheet which is lower | filters | !!!! | !!! | middleware simply runs | before filters | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S029,S-122,IU-122,2fbf5f4a21,R03,2510.766192981872,23147.927531163965,870.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Choosing middleware vs filters quick guide,"Decision-guide addendum comparing middleware, global filters, controller/action filters, and endpoint filters by scope, available context, and typical use cases.",can add this under main sheet which is lower | filters | !!!! | !!! | middleware simply runs | before filters | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S030,S-123,IU-123,28193b1684,R03,2555.38038367631,23669.13968936709,781.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Choosing middleware vs filters quick guide,"Decision-guide addendum comparing middleware, global filters, controller/action filters, and endpoint filters by scope, available context, and typical use cases.",can add this under main sheet which is lower | filters | !!!! | middleware simply runs | before filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S031,S-124,IU-124,661e1574e0,R03,2502.9745080162734,24181.932303003472,980.0,424.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Choosing middleware vs filters quick guide,"Decision-guide addendum comparing middleware, global filters, controller/action filters, and endpoint filters by scope, available context, and typical use cases.",!!!! | can add this under main sheet which is lower | filters | middleware simply runs | before filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S032,S-125,IU-125,7a24558b07,R03,2551.974397043262,24823.90196298216,962.0,374.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Choosing middleware vs filters quick guide,"Decision-guide addendum comparing middleware, global filters, controller/action filters, and endpoint filters by scope, available context, and typical use cases.",!!!! | can add this under main sheet which is lower | middleware simply runs | before filters | filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S033,S-126,IU-126,49e0cc15ef,R03,2641.908293793273,25299.44281214764,646.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,DI in middleware and scoped services,Shows middleware constructor/invoke dependency injection patterns and warns about scoped services in singleton middleware instances.,!!!! | middleware simply runs | before filters | can add this under main sheet which is lower | filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S034,S-127,IU-127,19644c36da,R03,2619.157743898563,25824.291223014123,772.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,DI in middleware and scoped services,Shows middleware constructor/invoke dependency injection patterns and warns about scoped services in singleton middleware instances.,!!!! | middleware simply runs | before filters | can add this under main sheet which is lower | filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S035,S-128,IU-128,d209d928ae,R03,2618.2320097918414,26352.098951174645,861.0,137.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,DI in middleware and scoped services,Shows middleware constructor/invoke dependency injection patterns and warns about scoped services in singleton middleware instances.,!!!! | middleware simply runs | before filters | can add this under main sheet which is lower | filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S036,S-129,IU-129,d9a263c3c4,R03,2617.884365660579,26535.80633753829,750.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Middleware-before-filters pipeline reminder,"Reinforces that middleware runs before MVC filters; non-MVC requests may never enter filters, while MVC requests pass through routing/middleware before MVC/action/filter execution.",!!!! | middleware simply runs | before filters | can add this under main sheet which is lower | filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S037,S-130,IU-130,7a89f8c8da,R03,2570.5048480375804,27042.220200286854,971.0,461.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Middleware-before-filters pipeline reminder,"Reinforces that middleware runs before MVC filters; non-MVC requests may never enter filters, while MVC requests pass through routing/middleware before MVC/action/filter execution.",middleware simply runs | before filters | !!!! | can add this under main sheet which is lower | filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
R02R03-S038,S-131,IU-131,b8b1cf2e57,R03,2636.33364263384,27556.41236115336,767.0,482.0,processed-in-r02r03-final-v001,medium-high,high for boundary; medium-high for exact code punctuation,Middleware-before-filters pipeline reminder,"Reinforces that middleware runs before MVC filters; non-MVC requests may never enter filters, while MVC requests pass through routing/middleware before MVC/action/filter execution.",middleware simply runs | before filters | !!!! | can add this under main sheet which is lower | filters | !!! | using Microsoft.AspNetCore.Http; | using Microsoft.AspNetCore.Routing; | using Microsoft.A,Verified from contact sheet/source image. Preserved PNG remains source of truth for exact code punctuation.
