image_use_id,region,semantic_topic,recovery_status,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-036,R01,"React Query singleton token cache, refresh single-flight, authenticated fetch, login/logout and UI updates",recovered_missing,processed,4d53abae173a,image-c3bfad0cb56b75d5c8200e57a063888edcdec660,558.1441130755084,3003.9698818716834,923.0,475.0,923,475,source/images/4d53abae173a.png
S-037,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,d511559b906d,image-7155890aa654944fa676748128f523448343f977,4119.433529069705,3084.499939363126,928.0,397.0,928,397,source/images/d511559b906d.png
S-038,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,bf9113a697e5,image-3a013451fb8de0ba82f29d55f11540eaaf117d1e,20038.509518877778,3105.5870457409255,720.0,482.0,852,571,source/images/bf9113a697e5.png
S-039,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,7d46e8c7972e,image-5bc5998c7f9cfce45028fde0413f2da5bc37fe58,13791.525941610278,3173.068684495769,786.0,482.0,818,502,source/images/7d46e8c7972e.png
S-040,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,d3331786c14f,image-3f2348e6c2a6f5238bdbcd3fbb6062e5cdaee3a1,10551.755282336846,3214.0138043286443,651.0,209.0,651,209,source/images/d3331786c14f.png
S-041,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,d5758c87fb50,image-8c8660790f9d60a512e22562152c392c3523570e,5356.2813629572265,3285.0155477495537,723.0,482.0,884,590,source/images/d5758c87fb50.png
S-042,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,c776fc5aa985,image-cfa7cecb56443eedb0eb75934e1910023f7cb589,12206.470624302832,3344.050637307535,960.0,199.0,960,199,source/images/c776fc5aa985.png
S-043,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,914ec22026b4,image-83c18924a75452e7d1b36095a77daea61bc42af2,18101.5445709497,3391.961441880241,821.0,482.0,926,544,source/images/914ec22026b4.png
S-044,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,7d14b1f6c93c,image-18298b7f5066be4b60caf75e7a3942ab0834683e,22566.14651989477,3422.694762885348,731.0,482.0,799,527,source/images/7d14b1f6c93c.png
S-045,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,be12b9aedf9f,image-bf3904ce98e8a58afbc43d70405774e73e398c4a,14816.971079450424,3438.1840811660386,712.0,482.0,847,574,source/images/be12b9aedf9f.png
S-046,R01,"React Query singleton token cache, refresh single-flight, authenticated fetch, login/logout and UI updates",recovered_missing,processed,d12172375f88,image-c69757f66e92add817802491e828510fd4fa5270,606.2487581058522,3506.2025549111904,838.0,482.0,957,551,source/images/d12172375f88.png
S-047,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,5f5a45fab491,image-45adf024ac9fa5cd5d301c09af8fa621d8a13875,4142.866173967883,3539.3015053508498,574.0,430.0,779,584,source/images/5f5a45fab491.png
S-048,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,e91b3c061078,image-ae207f746b53c3b5e0887a77b6c0185e66a99167,12201.431927914315,3574.466081315457,922.0,482.0,984,515,source/images/e91b3c061078.png
S-049,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,d36b283402e0,image-8ac2da01d61b5bd778b8f66aacbae3fb4bda6349,16897.386092034663,3583.566547667713,858.0,441.0,858,441,source/images/d36b283402e0.png
S-050,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,72c275f14f1e,image-486868097fa2cad6738f5583e3e1b0a283150910,20064.614492511624,3605.1755532166353,652.0,482.0,834,617,source/images/72c275f14f1e.png
S-051,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,6d236f438742,image-3816a12479a3be92bd9edf64088ea6fd93d639cf,13892.394510310078,3695.3605950388755,504.0,430.0,720,614,source/images/6d236f438742.png
S-052,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,c84d326fdeee,image-3542977d1eceb48ecac6c990046a1392d4282085,10508.564682089662,3756.5978271695876,883.0,482.0,1036,566,source/images/c84d326fdeee.png
S-053,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,0c6251a0fcb4,image-9691f8c4d753a28aa4519f7ad32c7b6efbce7f75,5347.8038202834,3783.5960031827926,679.0,210.0,679,210,source/images/0c6251a0fcb4.png
S-054,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,8cffb81c1fd3,image-c711b7c8b87ff7a809dc9812e2f498a40e1a26af,18113.69281800785,3909.178170381547,845.0,406.0,845,406,source/images/8cffb81c1fd3.png
S-055,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,25fb52157c4b,image-46ed5e4db8d7dee79f797bae6698524665f7a89e,22473.77051183025,3931.2954912382115,956.0,354.0,956,354,source/images/25fb52157c4b.png
S-056,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,a3303aa7e22c,image-5bf0e01626674aec37441f6a9263c3cd65baf55e,14844.615314732731,3936.0490587265394,787.0,339.0,787,339,source/images/a3303aa7e22c.png
S-057,R01,"React Query singleton token cache, refresh single-flight, authenticated fetch, login/logout and UI updates",recovered_missing,processed,42de23fd0d71,image-b43e725d8a85363e959d2d6d3d1e2288834fea47,622.9323390063437,4006.6921178994717,951.0,348.0,951,348,source/images/42de23fd0d71.png
S-058,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,0af502ae4091,image-39ca7fe3fe6b8abe5e50729a30d6cfa125a0b031,16934.738391953753,4045.543341944747,874.0,200.0,874,200,source/images/0af502ae4091.png
S-059,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,ba17bf5a97f8,image-f8bf747cb5fc6da1da28dffd57264c667301d040,13882.922941482168,4130.727263831521,617.0,482.0,776,607,source/images/ba17bf5a97f8.png
S-060,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,b79d852874a4,image-51433278a5dfaa8a37598cc5dcf2c5fa9a932728,10527.860433559814,4257.662655294678,850.0,374.0,850,374,source/images/b79d852874a4.png
S-061,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,380e80c0eb92,image-a7532330a376cd1f2778174ba527d028f3192e8a,20048.37513209679,4266.387595691085,843.0,377.0,843,377,source/images/380e80c0eb92.png
S-062,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,122285557dbd,image-ef8472e1fd7e26f03400eed45270e3044600f431,16947.063922700105,4298.174498065473,812.0,319.0,812,319,source/images/122285557dbd.png
S-063,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,fdbb11d7b6fd,image-63fb881924a2be84e61b4a8c61d217a5ac040451,22553.89371528278,4298.250386257743,791.0,482.0,799,487,source/images/fdbb11d7b6fd.png
S-064,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,db7032cb9f1c,image-872eaea41cbdc363cdb5447246423f59f19c6f80,18134.905624575837,4331.498527021144,761.0,278.0,761,278,source/images/db7032cb9f1c.png
S-065,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,7ed3312c1dc9,image-4605d2a6ff40d8a7381876c8df3d3afb730aac89,4896.7090223398955,4361.321874885249,1004.0,625.0,930,579,source/images/7ed3312c1dc9.png
S-066,R01,"React Query singleton token cache, refresh single-flight, authenticated fetch, login/logout and UI updates",recovered_missing,processed,a09f1389fdca,image-81b3ad76eb2ed35082759cc36a64545cc61ba1a4,678.8680070162518,4375.535867899472,796.0,482.0,862,522,source/images/a09f1389fdca.png
S-067,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,89ea600e924f,image-22eb4c208013aa45f879e2bcf413baa47e8d5b46,13908.302702118855,4622.012947599653,622.0,482.0,754,585,source/images/89ea600e924f.png
S-068,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,3c0ab01b6fee,image-2fbf5b8d6d512bd350b9f2328ce91305490c2a19,17074.788259190944,4626.023492221142,642.0,482.0,736,553,source/images/3c0ab01b6fee.png
S-069,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,089b9dd02b7c,image-1a72865b88ecf884325f017edc10048389a02a9a,18135.020845707844,4659.228024043336,864.0,418.0,864,418,source/images/089b9dd02b7c.png
S-070,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,b52374e5815f,image-9b8f5d4c5da7f94f0f7daf7f94162fed67424391,10600.899799518356,4669.9035976138,727.0,482.0,939,623,source/images/b52374e5815f.png
S-071,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,b1d96cbdd722,image-a7252cfd27f24838e683d37a4d9b9d169fbb92aa,20119.335432988424,4676.714252634098,596.0,482.0,809,655,source/images/b1d96cbdd722.png
S-072,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,dc0be92155a5,image-f342f9e5a88e8211aa88f38116f577777f70358e,9906.08402573043,4838.582110656116,654.0,224.0,654,224,source/images/dc0be92155a5.png
S-073,R01,"React Query singleton token cache, refresh single-flight, authenticated fetch, login/logout and UI updates",recovered_missing,processed,e37ab327cff2,image-d79db17f8ca1518fc08309aa4799fd9af0c9592c,673.7657130297812,4855.692117899472,908.0,314.0,908,314,source/images/e37ab327cff2.png
S-074,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,e2f116682d96,image-fb03b93a29494722835b9f04d7460cea3ded43c8,22446.501521967886,4872.049831888611,948.0,482.0,989,503,source/images/e2f116682d96.png
S-075,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,ce0df82c0fbd,image-ee7bac980a763f7d1173912f7921ed722d5ba5b8,18118.683841802784,5084.236120784419,877.0,447.0,877,447,source/images/ce0df82c0fbd.png
S-076,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,3629e12173d5,image-26f8679d155a7f48e8e648c64f064bf207ceb48e,13862.269170372823,5123.312054742493,828.0,394.0,828,394,source/images/3629e12173d5.png
S-077,R01,"React Query singleton token cache, refresh single-flight, authenticated fetch, login/logout and UI updates",recovered_missing,processed,d60806bcb55a,image-55ecad1cfad1a756d4615d75a98f254b44afd7f9,701.9324610766562,5159.025491922909,921.0,270.0,921,270,source/images/d60806bcb55a.png
S-078,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,b8ab6c4edf06,image-9dfdab2f3db9192957be4a36aa5c98add2d34885,4978.702153085207,5168.824906171121,835.0,434.0,835,434,source/images/b8ab6c4edf06.png
S-079,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,be2a4f1383f7,image-4587157836b92c307c989ff6237a10c00e9f3a98,20179.59130049512,5190.784990864464,644.0,482.0,799,598,source/images/be2a4f1383f7.png
S-080,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,33843a3b6816,image-fd159539b4268ff040c4640dcbd8f47112088c2c,3794.368870614504,5197.991547406473,1027.0,459.0,1027,459,source/images/33843a3b6816.png
S-081,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,0ed01bcae33f,image-bc6fa61c6231b6713e036522895aa903177d94cb,10593.945339916692,5249.407200241014,752.0,142.0,752,142,source/images/0ed01bcae33f.png
S-082,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,b1e5f00561e2,image-05d1a38bd6982f08e6280d6aa299d4ff8602424c,22451.8542334404,5414.3964745190515,970.0,360.0,970,360,source/images/b1e5f00561e2.png
S-083,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,022876ca3706,image-b437a4cc96c0e74d87288d3a07ff66d182fff3f2,10579.562316183816,5437.403942747693,920.0,167.0,920,167,source/images/022876ca3706.png
S-084,R01,"React Query singleton token cache, refresh single-flight, authenticated fetch, login/logout and UI updates",recovered_missing,processed,13f858b3fcef,image-b0b97e5cd785a62ae336ba08e802ac73df31c123,699.9325831469687,5445.191995829159,1029.0,183.0,1029,183,source/images/13f858b3fcef.png
S-085,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,243d1249dc70,image-f65ddb4562f23c0c72294f82718e602251d8378f,18096.724036723706,5558.240993807569,951.0,251.0,951,251,source/images/243d1249dc70.png
S-086,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,620d19cd390b,image-f9c87483e2e33007f1b24f401066932ebb20a25f,5002.368870614504,5647.991547406473,791.0,289.0,791,289,source/images/620d19cd390b.png
S-087,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,f4ba6ad631ac,image-aeb857718d461fe6ef820e052d20ce5132ebf2b8,10531.7687281824,5668.827323062349,877.0,482.0,947,521,source/images/f4ba6ad631ac.png
S-088,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,1d0f6524a046,image-e73e48c24bce7a338b5ccf36c916c04b49761820,20103.13849841803,5698.05558484549,858.0,183.0,858,183,source/images/1d0f6524a046.png
S-089,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,18ee8af21ffa,image-3ba33a3545db8738a458b308ca9571e5c400e6a5,9853.70017029847,5771.665582158308,627.0,265.0,627,265,source/images/18ee8af21ffa.png
S-090,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,c814d3cd23d4,image-bd048de95ebb43a2d8ce1e231484b7346f907a7f,4976.344966631521,5962.578901067423,924.0,363.0,924,363,source/images/c814d3cd23d4.png
S-091,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,22b49706647a,image-4bd6f6ac1852d14cc8062a0279136334eab41fda,10545.254395041331,6187.90263751848,884.0,98.0,884,98,source/images/22b49706647a.png
S-092,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,a4dc8af9e3fe,image-62be9abbd875d0e54fa3860c42c0eb7dd1484f1a,10580.461761405386,6375.511765171937,726.0,391.0,914,493,source/images/a4dc8af9e3fe.png
S-093,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,b79d852874a4,image-51433278a5dfaa8a37598cc5dcf2c5fa9a932728,9674.529927160049,6387.764369151137,850.0,374.0,850,374,source/images/b79d852874a4.png
S-094,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,44ce25487bde,image-da896e9e0dac856f42ae2d8a91483a65c980d5e8,3914.420488525273,6596.221132115519,937.0,482.0,969,499,source/images/44ce25487bde.png
S-095,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,2f04498a8c3b,image-ce5903924a77980e03f2936485ea099fbb8f94e3,4885.871078052653,6605.1315189427805,911.0,402.0,911,402,source/images/2f04498a8c3b.png
S-096,R03,"end-to-end ASP.NET Core + React access/refresh flow, boot auth and reactive external token store",recovered_missing,processed,9d5d251e37f3,image-dd6d2ea21ad2601d9ad89516e37fe2d7ccd79bbd,10450.926311354353,7035.82181641876,998.0,468.0,998,468,source/images/9d5d251e37f3.png
S-097,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,3f39a6d9a6cd,image-34119236184014ad741073e182cc188ae14be168,4894.111909215848,7038.0389489558,856.0,351.0,856,351,source/images/3f39a6d9a6cd.png
S-098,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,d8ffedb5a1df,image-70c871def63fee97d2027aa8b967a8c873b81a71,20180.558506584133,7187.692789757573,857.0,437.0,857,437,source/images/d8ffedb5a1df.png
S-099,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,5ae2421ce1a1,image-576af3e0a551f61f738cd58574a0ea46793484ca,21259.41466815021,7193.424207414908,664.0,482.0,875,636,source/images/5ae2421ce1a1.png
S-100,R04,"JWT signing keys, KID/JWKS rotation, token descriptors, handlers, headers/claims/signature and validation",recovered_missing,processed,44c2c5cc10ea,image-25a6863bc54f963a03c327b816acf029c215904c,18352.636806016286,7236.539396982191,817.0,382.0,817,382,source/images/44c2c5cc10ea.png
S-101,R02,"refresh-token rotation, token families, replay detection, database state and Redis acceleration/locking",recovered_missing,processed,2ce4a3b40594,image-ece1dc6a1b5f32170f906c7e0170304580e1236b,4908.416838769801,7435.175854462945,818.0,245.0,818,245,source/images/2ce4a3b40594.png
