item_type,item_id,secondary_id,sha256,region_id,status,previously_present,restored,assignment_count,evidence
image_use,S-017,IU-017,128bb3c46408b24bc1a84d7f8d0fc5c39089ea348b67dd7a533b99e9dea789fb,R03,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R03: SQL migration scripts and idempotent deployment
image_use,S-018,IU-018,496d463b69ff62e5fb1b3df72aebc36d1bb56dfbfaec77609b9032ab485b8fef,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-019,IU-019,7677b5c2ebc61f800596e17b9dfc016b7aa1a6722be8c875e44e45ff4ac6ea41,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-020,IU-020,5fe8bba487c749581ddeabe83165128148c572d009cab91a1b8345e1a7161788,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-021,IU-021,c875dbc1a69bf91605f6c0dde7aa3c136395847664d89aa300d0dee7ec9de037,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-022,IU-022,0ad505ec56a75494f218989ae1b1b3fd4bb3f365b40a213e1b2b444b58e29cec,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-023,IU-023,748c58c1dec43106fe8408ec7f53cfb678377a547bb981f7594565dbd09ebe78,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-024,IU-024,f468e2b703540e3f07b736dc11479fb45fab504b20dd761ed25ea10766b83dbd,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-025,IU-025,cdae40f2ed510ce9f241624478f65efff8e75f276374675c51576958c223fbbe,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-026,IU-026,e2b7935448db6837aebe529e37362639b73f9caf24328ba66987432ac17afe66,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-027,IU-027,f669965fbf9c12ae0cb1283032d9155574f1a25cb190468f1c06a64e9c455032,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-028,IU-028,e03635c80575a3263e931720159427f3f1dc83ff01d15c9fec86ba9c9bb1af0f,R04,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R04: Migration bundles and deployment flow
image_use,S-029,IU-029,48e01e775270658cee3ec8827cf2dc766068a9447ea85fad11ba074ca1c43c1a,R05,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
image_use,S-030,IU-030,ea36a27cb467518dbdeec9bbe7accddee91d70e4be54811c83a591b803209c7d,R05,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
image_use,S-031,IU-031,1525fb7127b8c3b00d5f7289d7870b6173f5ba20b45ccd9951d9af1305a95ac3,R05,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
image_use,S-032,IU-032,408a036dc5b7476329f21cb1cb225e5905736b4ac8c43f3707a9b2a1518b5102,R05,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
image_use,S-033,IU-033,384363f0a4f936c63aaacd57d939e73530e7419df5d13c30e939bb2b359aeba1,R06,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
image_use,S-034,IU-034,cae2a0cf1e45370edaebf7d891906d363e1dfd5f35b41b014acfcf3f03bbba67,R06,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
image_use,S-035,IU-035,8cdedcb5f0bf637ff442a837663db366e2c183ecc74df7df6c9e6d4bb1cfab8b,R06,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
image_use,S-036,IU-036,35c0e2e1d9b059fcd1a2709d0fa90c883e015f21250e5f9bc9541f360e4d8973,R06,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
image_use,S-037,IU-037,45bc4933a4b72f93619d1d3ef7560433f7909d72cf5ef31823653c43c4bc32e3,R06,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
svg_text_node,T-001,,b0961aaf861ec01fb16f3051671ee0a3c0cbe3c6742c2b6b37f58a4ef4eb9d86,R01,processed-semantic-transcript,True,False,1,applying migrations
svg_text_node,T-002,,714daa3adccdade714d12832d3d984d1c2386a1ebc471224e314549bff273c79,R01,processed-semantic-transcript,True,False,1,Maybe you dont need
svg_text_node,T-003,,7f1420b15636c0d9775e68be36dbf3baf746eec0d86d94e41001641eb75c5d68,R01,processed-semantic-transcript,True,False,1,from code
svg_text_node,T-004,,92cbf72750dc98c29d4d76a5d0ad247b8c1a7cc756d2028f5b4bfb53fef91518,R01,processed-semantic-transcript,True,False,1,to run migrations in your
svg_text_node,T-005,,5694d08a2e53ffcae0c3103e5ad6f6076abd960eb1f8a56577040bc1028f702b,R01,processed-semantic-transcript,True,False,1,code
svg_text_node,T-006,,f6202f00f09b81687db7e756952400c3be00638c50ea55134bf7a5489b2e493c,R02,processed-semantic-transcript,True,False,1,Add migration
svg_text_node,T-007,,dab5c2b6a604d7a0c9ab0fccd49ec58647a0d878936670feba725edb1b0a110a,R02,processed-semantic-transcript,True,False,1,so when i have multiple migrations that wasnt
svg_text_node,T-008,,0f2be870a635801e70763cc112787c24b21d853d2dcf603db80c27ec8a62d518,R02,processed-semantic-transcript,True,False,1,applied or i have some strange changes that wasnt applied
svg_text_node,T-009,,0ff63ab11aac90cc1e829125a1b66774dac59b2e2bcce0d5ce029f60c77d6add,R02,processed-semantic-transcript,True,False,1,"there and here, everything will be ok unless i delete some interm migration"
svg_text_node,T-010,,1f85f93bce9829e6c376b5c39dec0583f63516934e0b0c402ba5c4a239b18530,R02,processed-semantic-transcript,True,False,1,Apply migrations
svg_text_node,T-011,,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R02,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-012,,ab7f7238cf3da8b1d889c162eb569f343e59014d461938e4515ef6a25d23ec8f,R02,processed-semantic-transcript,True,False,1,Remove last migration
svg_text_node,T-013,,196ac2d0f041a6c6b8617850127b9b92f7ee361cfad851622b18a45fae7b24ad,R02,processed-semantic-transcript,True,False,1,list migrations
svg_text_node,T-014,,38061ea6fd237252f89319982e851fba3b6560afbcee7bbb58658ed30b22b6dc,R03,processed-semantic-transcript,True,False,1,migration scripts(sql)
svg_text_node,T-015,,7f93f96dfe11136031fbb96f08a42402a9b03d93ca5b3679e23a676887bde181,R03,processed-semantic-transcript,True,False,1,"it creates sql, not migration"
svg_text_node,T-016,,14826ea286fc453ed560ade6f16c8eeac2c068d789af022fb7d1a6b6b80ac65a,R03,processed-semantic-transcript,True,False,1,script doesnt create migration
svg_text_node,T-017,,1229b73711fa2cdb761ae62eb464feb6070fd65ce82784c274813b68edcdc0d6,R03,processed-semantic-transcript,True,False,1,it creates sql
svg_text_node,T-018,,a501c96b29f867a2ea4f82255e47d36b3131cadd3a8aaba6c56ad57174ebbe9f,R03,processed-semantic-transcript,True,False,1,Idempotent migr scripts
svg_text_node,T-019,,716eb1ce4ca8f290cc7aade3c8ff175b38f952ca2121417c17db19a2f905b90e,R03,processed-semantic-transcript,True,False,1,checking history
svg_text_node,T-020,,d83c0afc915fd09d440391c50d98a84942daf201e14a84125ae06aad70c0ab33,R04,processed-semantic-transcript,True,False,1,principle of work
svg_text_node,T-021,,0e0a40a6044fe044572602745741906efb3ba416a23ea4bbaf67432c4161177b,R04,processed-semantic-transcript,True,False,1,bundlee flow
svg_text_node,T-022,,48aa95ee33531a2afdf800de6037b9152e23bc087624e41763e621feca99f2c0,R04,processed-semantic-transcript,True,False,1,Migration bundles
svg_text_node,T-023,,c458d6012dcb652e6fec6e97e260d897016a51c465817cbd22911cfc4d23beb6,R05,processed-semantic-transcript,True,False,1,dotnet-counters
svg_text_node,T-024,,ce71df4dc560de1e3e3d08a85db646710b493e3106c7af94ae10372d61f9eda8,R05,processed-semantic-transcript,True,False,1,pid
svg_text_node,T-025,,b2dcc7067ffbc92ef919b88ba19f0c51417aff618f852afd947dcbcc12260a69,R06,processed-semantic-transcript,True,False,1,queries count
svg_text_node,T-026,,bd5d2bd7aa697b4884b76d60e4625f59d4e0500b81244c667c0be2de055ae072,R06,processed-semantic-transcript,True,False,1,query cache hit rate
svg_text_node,T-027,,247d412d437ea79a4ec5b580535a8df4d0703789c6827033ef75d4d759c60751,R06,processed-semantic-transcript,True,False,1,optim concur failures
