source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,previously_present,restored,coverage_status,assignment_count,asset_path,evidence
S-013,IU-013,image-90095bd8eb54f6e17301c9a2b6e84ac0e9f286ea,47fb9e73e730d5df44771e7a4d583632c918eb4da8b94bc146d7aea96eda1f92,0ed473e50c37fecf30ca8edb58121ec245daf501,3453.6895616161305,3587.0069273561576,909.0,477.0,909,477,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-013__47fb9e73e7.png,Visually reviewed and assigned to R03: SQL migration scripts and idempotent deployment
S-014,IU-014,image-a9489917797d84a73306a32d458a97ddea0a061d,cce73b9f1845e56f1fb49ade6044e949841e5ea36f5fcc8c7ff6007997b9ba11,18bfc59764e94a960f8a86cc25ecdbf287cec19a,2376.411140983765,4147.588989168359,904.0,269.0,904,269,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-014__cce73b9f18.png,Visually reviewed and assigned to R03: SQL migration scripts and idempotent deployment
S-015,IU-015,image-34d096832b1d6f07ae649034fb0d593f016ee001,7b517b440b95ee7fc52133a8bb31674a1bc800174b23b7dc226cee4cf796f85f,f65905db13904a3080946a10ac9751c79aa01aca,3323.5916360363935,4628.157760243842,900.0,344.0,900,344,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-015__7b517b440b.png,Visually reviewed and assigned to R03: SQL migration scripts and idempotent deployment
S-016,IU-016,image-b4db56abe67707c2e95ef3bf1ccc158373da5132,f6b499eecf2b53d96b470cebec260e74109ecea4e8e32fc3602e526415e2038a,686964a2db5993bee5518180b0799453c2c00603,2306.913009540466,4640.099342256738,898.0,482.0,903,485,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-016__f6b499eecf.png,Visually reviewed and assigned to R03: SQL migration scripts and idempotent deployment
S-017,IU-017,image-4832c22edaeb6ea5a73597166d25f71e260ae1f5,128bb3c46408b24bc1a84d7f8d0fc5c39089ea348b67dd7a533b99e9dea789fb,2c0d9298ef17840057bca13a71e54f99352a69b6,3309.9248879895185,5002.491073232123,658.0,166.0,658,166,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-017__128bb3c464.png,Visually reviewed and assigned to R03: SQL migration scripts and idempotent deployment
S-018,IU-018,image-4fde5bd98339bd6c543fcc26713da4667b9f4ae9,496d463b69ff62e5fb1b3df72aebc36d1bb56dfbfaec77609b9032ab485b8fef,c06e05e3b4e6a9b9662f8388c2d19493d05d1f5e,2301.503926827685,5248.432624727441,809.0,482.0,924,551,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-018__496d463b69.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-019,IU-019,image-ec0b023c1bb331f8988b99095bb448def4c5193e,7677b5c2ebc61f800596e17b9dfc016b7aa1a6722be8c875e44e45ff4ac6ea41,b4adf35f5b8e4119452d6e9a78f7d77f79f8b565,43.50507824830402,5257.572374782406,939.0,244.0,939,244,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-019__7677b5c2eb.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-020,IU-020,image-5574da03eb9e0ec2a03d1afb4f7f6ab5f4bdb32c,5fe8bba487c749581ddeabe83165128148c572d009cab91a1b8345e1a7161788,d00396824c3fbcf18eba6f6bd2cea49dcc028676,1107.8316323636764,5262.122815098654,1049.0,205.0,1049,205,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-020__5fe8bba487.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-021,IU-021,image-0c1622d58de26ef7f16e3746edb9a86f0f0a0c53,c875dbc1a69bf91605f6c0dde7aa3c136395847664d89aa300d0dee7ec9de037,25aecf4f6385a77efa6ca4d3c2a90547916b3223,1160.5642585338728,5572.220834477009,953.0,482.0,1004,508,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-021__c875dbc1a6.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-022,IU-022,image-ce2644b1c4332d4c597bf4abd9f17d4082514d0f,0ad505ec56a75494f218989ae1b1b3fd4bb3f365b40a213e1b2b444b58e29cec,73a1bea2ed6a2dfad42cddf8dce715d04e284bcd,49.80306729403401,5599.185197652217,926.0,210.0,926,210,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-022__0ad505ec56.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-023,IU-023,image-27d968bc092a88c37a7b9daea8124820aee0cb77,748c58c1dec43106fe8408ec7f53cfb678377a547bb981f7594565dbd09ebe78,259a93c15c2dafac556cf87e2cc67650bdefe658,2306.077858513062,5727.92223349209,903.0,360.0,903,360,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-023__748c58c1de.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-024,IU-024,image-2893885e06ed0502f434c2f243d06ac16a5dd18d,f468e2b703540e3f07b736dc11479fb45fab504b20dd761ed25ea10766b83dbd,a9a770385179b521bda90b311ce1d62e6d54f043,10.0,5949.624573096106,1025.0,217.0,1025,217,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-024__f468e2b703.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-025,IU-025,image-71e0384ac63dbdcf9fc732028986f737276c3436,cdae40f2ed510ce9f241624478f65efff8e75f276374675c51576958c223fbbe,104613c8c468bffb3a70ff9cf8e71066d72fe8f6,2294.077858513062,6094.42223349209,607.0,237.0,607,237,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-025__cdae40f2ed.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-026,IU-026,image-d1eea244b4992a703fbcb9135b4a54a29505b27e,e2b7935448db6837aebe529e37362639b73f9caf24328ba66987432ac17afe66,4c562025309d19f92994c519480df908586f5d7c,20.439319957386033,6319.488209459739,752.0,110.0,752,110,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-026__e2b7935448.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-027,IU-027,image-f921b58a4b684bed72945287ada83b18387477c6,f669965fbf9c12ae0cb1283032d9155574f1a25cb190468f1c06a64e9c455032,168b75d5b1d899eb6afd983ead2594c3009dd0ea,21.83329634232905,6566.139743106757,948.0,167.0,948,167,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-027__f669965fbf.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-028,IU-028,image-a9fea7d65393aaecef27b49ec108d414903fe7d9,e03635c80575a3263e931720159427f3f1dc83ff01d15c9fec86ba9c9bb1af0f,e2e4fbb03cbdcd558fe078066d3aa2e5329609e2,27.66659268465901,6863.866960347515,963.0,357.0,963,357,R04,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-028__e03635c805.png,Visually reviewed and assigned to R04: Migration bundles and deployment flow
S-029,IU-029,image-af0c3f67167dcffe07e6f88d1ca9b32376f53036,48e01e775270658cee3ec8827cf2dc766068a9447ea85fad11ba074ca1c43c1a,be37fc82cc1a7764b0fab3edc6cd378566ad4cba,2419.5781636888432,7956.088798433496,926.0,397.0,926,397,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-029__48e01e7752.png,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
S-030,IU-030,image-c22a1802f54f4ec2ee0d1daf89bdf1caa32202f1,ea36a27cb467518dbdeec9bbe7accddee91d70e4be54811c83a591b803209c7d,77cc1ea5f5a7428b848120a24c2e9c9aa81059d4,1772.0722984496233,8097.872352466021,419.0,369.0,576,508,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-030__ea36a27cb4.png,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
S-031,IU-031,image-7583890535f5342baa54849b8380998cba25a830,1525fb7127b8c3b00d5f7289d7870b6173f5ba20b45ccd9951d9af1305a95ac3,bb4431f11f4beda998698ffc9f99dedcd6150483,2401.2687413200747,8385.440627380234,825.0,322.0,825,322,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-031__1525fb7127.png,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
S-032,IU-032,image-9a2a927733ecf38b7f2176923bf20fa6157bce62,408a036dc5b7476329f21cb1cb225e5905736b4ac8c43f3707a9b2a1518b5102,2011d6df64c7480634f508027906a77b5bc6e124,1610.1370137374406,8632.43225847188,690.0,42.0,690,42,R05,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-032__408a036dc5.png,"Visually reviewed and assigned to R05: dotnet-counters installation, process selection, and monitoring"
S-033,IU-033,image-0c34ef79bc114c1fc2fcb23e0e49896460a6c902,384363f0a4f936c63aaacd57d939e73530e7419df5d13c30e939bb2b359aeba1,7bc8234418b7eb6710b28a40f93b139dc234b80a,2397.943042953992,8839.101564116369,644.0,251.0,644,251,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-033__384363f0a4.png,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
S-034,IU-034,image-f9c70c6fb816fd95faabf908b41e7d7e35197331,cae2a0cf1e45370edaebf7d891906d363e1dfd5f35b41b014acfcf3f03bbba67,9d407278368cba8d60c603ebfa19128ee40385bc,2379.6097466116626,9235.01071051196,654.0,281.0,654,281,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-034__cae2a0cf1e.png,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
S-035,IU-035,image-96284d44b2e5c0beecdda98a16b613b24c1f0676,8cdedcb5f0bf637ff442a837663db366e2c183ecc74df7df6c9e6d4bb1cfab8b,ceb18b168306ac11b82bd296ca97f02badcd4e2c,2365.0188375207536,9638.056109570905,625.0,304.0,625,304,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-035__8cdedcb5f0.png,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
S-036,IU-036,image-a45ab870ef9e9aef679616368052fa913986a655,35c0e2e1d9b059fcd1a2709d0fa90c883e015f21250e5f9bc9541f360e4d8973,c2a46f1bf6caf20c14209a2c6cb87b809c744169,2365.5946320875146,10061.586394105703,699.0,303.0,699,303,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-036__35c0e2e1d9.png,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
S-037,IU-037,image-18bb4f2445f8de7b8fafec7e0bd7c893e709cfe2,45bc4933a4b72f93619d1d3ef7560433f7909d72cf5ef31823653c43c4bc32e3,37cdac32e49db8dfd813a75b14b383e3c761b6f1,2401.0189484937646,10507.540939560244,633.0,262.0,633,262,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-037__45bc4933a4.png,Visually reviewed and assigned to R06: EF Core runtime counters and diagnostic interpretation
