source_id,order_in_group,group_key,region,candidate_status,decision,meaning,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only
S-024,11,MFA-R01-totp-mfa-theory,MFA-R01,mfa-r01-theory-candidate-stage0,candidate-not-final-stage0-boundary-only,"MFA/TOTP theory cards: authenticator app idea, TOTP/HOTP concepts, secret/code lifecycle, and conceptual setup.",IU-024,af22e1dfcd,3447.563,4935.545,886.0,321.0,helpers secret generation | some theo | using System.Security.Cryptography; | using OtpNet;
S-001,1,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-001,85d11c0ea2,9635.21,10.0,804.0,482.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-002,2,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-002,a95d6719c0,4883.084,424.833,848.0,368.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-004,3,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-004,ca9f8fd4bc,9638.896,525.611,822.0,257.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-006,4,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-006,e6d3a7cced,4916.407,830.482,657.0,482.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-008,5,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-008,29ad9707bc,4910.993,1343.082,844.0,206.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-009,6,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-009,708db6e44f,4951.768,1631.983,935.0,428.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-011,7,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-011,bf2ac35bcf,4996.236,2086.657,807.0,322.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-013,8,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-013,0fe6755d8e,5037.363,2434.842,662.0,425.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-015,9,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-015,0dd1f86013,5055.996,2889.519,672.0,482.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-017,10,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-017,2d4e253db5,5021.839,3390.815,779.0,482.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-019,11,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-019,eccec5902a,5040.141,3884.416,582.0,224.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-020,12,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-020,67fcfdd331,5048.067,4130.583,738.0,345.0,flow | some theo | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | {
S-023,13,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-023,21e8f8ff95,5054.154,4510.815,652.0,482.0,flow | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20)
S-025,14,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-025,e145f76eac,5041.975,5026.897,845.0,422.0,using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20) | => RandomNumberGenerator.GetBytes(byteLength);
S-026,15,MFA-R02-enrollment-authentication-flow,MFA-R02,mfa-r02-flow-candidate-stage0,candidate-not-final-stage0-boundary-only,"High-level MFA enrollment/login flow cards and flow diagrams around secret, QR, verification, and challenge.",IU-026,8fa8b125a9,5074.475,5477.083,700.0,452.0,using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20) | => RandomNumberGenerator.GetBytes(byteLength);
S-027,1,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-027,7c889d55b7,4913.576,6541.116,794.0,482.0,using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20) | => RandomNumberGenerator.GetBytes(byteLength);
S-028,2,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-028,b13f3b8c33,5975.094,6553.241,983.0,422.0,using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20) | => RandomNumberGenerator.GetBytes(byteLength);
S-029,3,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-029,1db6e01e3e,3413.524,6566.755,933.0,314.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecret
S-030,4,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-030,9d63f2a2a9,3447.832,6898.628,610.0,190.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecret
S-031,5,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-031,e57dcd60a0,4913.307,7005.644,948.0,255.0,using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20) | => RandomNumberGenerator.GetBytes(byteLength);
S-032,6,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-032,1ca4326572,3488.79,7135.073,759.0,482.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes
S-033,7,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-033,dc530357ea,3478.123,7627.79,923.0,469.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes
S-034,8,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-034,0d51dc1dc2,3507.83,8107.694,896.0,482.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes
S-035,9,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-035,e372e25659,3717.9,8884.323,542.0,53.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20)
S-036,10,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-036,af235edcff,2596.446,8958.014,976.0,482.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecret | { | // 20 bytes = 160 bits (common standard; plenty for TOTP)
S-037,11,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-037,6a38860e29,4514.949,8961.447,703.0,482.0,using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20) | => RandomNumberGenerator.GetBytes(byteLength);
S-038,12,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-038,63646802a6,3670.28,8962.452,708.0,401.0,helpers secret generation | using System.Security.Cryptography; | using OtpNet; | public static class TotpSecretBytes | { | public static byte[] CreateSecretBytes(int byteLength = 20)
S-039,13,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-039,d143beb145,2559.97,9373.815,1017.0,413.0,} | return Base32Encoding.ToString(secretBytes); // Base32 text for QR/manual entry | byte[] secretBytes = RandomNumberGenerator.GetBytes(byteLength); | { | public static string CreateBase32Secret(int byteLength = 20)
S-040,14,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-040,2deb847856,3639.337,9391.907,752.0,287.0,} | => Base32Encoding.ToString(secretBytes); | public static string ToBase32(byte[] secretBytes) | helpers secret generation | => RandomNumberGenerator.GetBytes(byteLength); | public static byte[] CreateSecretBytes(int byteLength = 20)
S-041,15,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-041,bb7d428777,3636.671,9730.882,786.0,479.0,"using System.Security.Cryptography; | using System.Text; | public static class TotpSecretCourseStyle | { | // Base32 alphabet (classic): A-Z and 2-7 | private static readonly char[] Alphabet = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ234567"".ToCharArray();"
S-042,16,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-042,c0f0d81876,1679.524,10245.15,930.0,481.0,"entropy, bitconverter unsigned int | using System.Security.Cryptography; | using System.Text; | public static class TotpSecretCourseStyle | { | // Base32 alphabet (classic): A-Z and 2-7"
S-043,17,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-043,fca73d7345,1657.925,10726.695,821.0,342.0,"entropy, bitconverter unsigned int | uint val = BitConverter.ToUInt32(random, i * 4); | // Read 4 bytes as an unsigned int (0..2^32-1) | // Convert to an index inside Alphabet | { | sb.Append(Alphabet[val % (uint)Alphabet.Length]);"
S-044,18,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-044,d5a1cc3f1a,3671.863,11048.154,871.0,482.0,} | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | // Convert to an index inside Alphabet
S-045,19,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-045,0930efc45e,1652.651,11095.762,839.0,482.0,"} | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | entropy, bitconverter unsigned int"
S-046,20,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-046,8abb3ea9b6,3651.239,11577.989,824.0,482.0,} | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | // Convert to an index inside Alphabet
S-047,21,MFA-R03-secret-generation-helpers,MFA-R03,mfa-r03-secret-generation-candidate-stage0,candidate-not-final-stage0-boundary-only,"C# secret generation helpers: random bytes, Base32, OtpNet, entropy, BitConverter/indexing, and course-style helper variants.",IU-047,445c351263,1588.959,11696.585,924.0,436.0,"} | return sb.ToString(); | using System.Net; | entropy, bitconverter unsigned int"
S-048,1,MFA-R04-otpauth-uri-qr-manual-key,MFA-R04,mfa-r04-otpauth-qr-candidate-stage0,candidate-not-final-stage0-boundary-only,"otpauth URI, issuer/account encoding, QR/manual entry data, and QR/bootstrap transition.",IU-048,1f864166f4,3613.334,12076.051,912.0,323.0,"using System.Net; | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | { | var i = WebUtility.UrlEncode(issuer); | var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}"";"
S-049,2,MFA-R04-otpauth-uri-qr-manual-key,MFA-R04,mfa-r04-otpauth-qr-candidate-stage0,candidate-not-final-stage0-boundary-only,"otpauth URI, issuer/account encoding, QR/manual entry data, and QR/bootstrap transition.",IU-049,67413bcad1,1598.478,12123.974,662.0,159.0,"using System.Net; | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | { | var i = WebUtility.UrlEncode(issuer); | var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}"";"
S-050,3,MFA-R04-otpauth-uri-qr-manual-key,MFA-R04,mfa-r04-otpauth-qr-candidate-stage0,candidate-not-final-stage0-boundary-only,"otpauth URI, issuer/account encoding, QR/manual entry data, and QR/bootstrap transition.",IU-050,ef3ce43858,1592.621,12288.243,884.0,482.0,"var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var i = WebUtility.UrlEncode(issuer); | } | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret)"
S-051,4,MFA-R04-otpauth-uri-qr-manual-key,MFA-R04,mfa-r04-otpauth-qr-candidate-stage0,candidate-not-final-stage0-boundary-only,"otpauth URI, issuer/account encoding, QR/manual entry data, and QR/bootstrap transition.",IU-051,ae61d75d45,3619.909,12419.647,856.0,482.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret)"
S-052,5,MFA-R04-otpauth-uri-qr-manual-key,MFA-R04,mfa-r04-otpauth-qr-candidate-stage0,candidate-not-final-stage0-boundary-only,"otpauth URI, issuer/account encoding, QR/manual entry data, and QR/bootstrap transition.",IU-052,a23deb8e93,1576.163,12842.585,997.0,384.0,"razzor | react | } | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer);"
S-053,6,MFA-R04-otpauth-uri-qr-manual-key,MFA-R04,mfa-r04-otpauth-qr-candidate-stage0,candidate-not-final-stage0-boundary-only,"otpauth URI, issuer/account encoding, QR/manual entry data, and QR/bootstrap transition.",IU-053,6a7d386cbf,3619.313,12902.682,891.0,452.0,"react | razzor | } | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer);"
S-054,1,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-054,a9d8d5295d,1614.858,13259.254,854.0,482.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;
S-055,2,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-055,34226d57c3,2738.16,13616.424,632.0,449.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc;
S-056,3,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-056,a5119b2fdc,3915.672,13633.395,996.0,147.0,react | razzor | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;
S-057,4,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-057,208d2e042d,1643.485,13739.28,758.0,482.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;
S-058,5,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-058,b8668b0b1e,3984.034,13833.912,809.0,482.0,react | razzor | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore; | using OtpNet;
S-059,6,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-059,62c1c29259,2723.383,14080.13,994.0,399.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;
S-060,7,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-060,0658797da8,1647.499,14239.436,932.0,202.0,controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore; | using OtpNet; | [Authorize]
S-061,8,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-061,008af801e9,3987.226,14352.431,832.0,482.0,"react | _protector = dp.CreateProtector(""mfa-secret-v1""); | _userContext = userContext; | } | _db = db; | {"
S-062,9,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-062,573d9aa313,2718.402,14537.377,819.0,463.0,using OtpNet; | using Microsoft.EntityFrameworkCore; | using Microsoft.AspNetCore.Mvc; | razzor | [Authorize] | using Microsoft.AspNetCore.Authorization;
S-063,10,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-063,3d84fbb1d7,3986.876,14854.902,821.0,467.0,"ExpiresUtc = now.AddMinutes(10) | }; | CreatedUtc = now, | _db.PendingMfaEnrollments.Add(pending); | ProtectedSecret = _protector.Protect(secret), | }"
S-064,11,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-064,6131621df4,2744.999,14955.784,657.0,463.0,"[HttpGet] | public async Task<IActionResult> Enroll() | { | } | var user = _userContext.GetCurrentUser(); // needs Id, Email/Username | _protector = dp.CreateProtector(""mfa-secret-v1"");"
S-065,12,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-065,148627d551,4036.561,15325.568,692.0,139.0,"qrCodeUri = BuildOtpAuthUri(issuer, user.Email, secret), | accountName = user.Email, | manualKey = secret | issuer, | }); | {"
