source_id,image_use_id,fileId,fileId_short,image_file,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes,stage0_group_key
S-011,IU-011,c0f0d81876c07115476cc2de155fb7877bf233b7,c0f0d81876,S-011__c0f0d81876.png,299.707,1580.94,930.0,481.0,"entropy, bitconverter unsigned int | } | using System.Security.Cryptography; | using System.Text; | return Base32Encoding.ToString(secretBytes); // Base32 text for QR/manual entry | byte[] secretBytes = RandomNumberGenerator.GetBytes(byteLength); | public static class TotpSecretCourseStyle | { | public static string CreateBase32Secret(int byteLength = 20) | // Base32 alphabet (classic): A-Z and 2-7",b32sec-r01-secret-generation-candidate-stage0,B32SEC-R01,no-stage0-boundary-review-only,yes-for-b32sec-r01,"Stage0 boundary candidate only: Creating a Base32 secret: cryptographically random bytes, Base32 encoding alphabet, no padding/normalization, storage, and display/copy rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R01-random-secret-bytes-base32-encoding
S-012,IU-012,fca73d7345c083fde72bf81668fe4d9f08198775,fca73d7345,S-012__fca73d7345.png,278.108,2062.485,821.0,342.0,"entropy, bitconverter unsigned int | uint val = BitConverter.ToUInt32(random, i * 4); | // Read 4 bytes as an unsigned int (0..2^32-1) | // Convert to an index inside Alphabet | { | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | for (int i = 0; i < length; i++) | } | var sb = new StringBuilder(length); | return sb.ToString(); | byte[] random = RandomNumberGenerator.GetBytes(length * 4);",b32sec-r01-secret-generation-candidate-stage0,B32SEC-R01,no-stage0-boundary-review-only,yes-for-b32sec-r01,"Stage0 boundary candidate only: Creating a Base32 secret: cryptographically random bytes, Base32 encoding alphabet, no padding/normalization, storage, and display/copy rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R01-random-secret-bytes-base32-encoding
S-013,IU-013,d5a1cc3f1aaf10d55be8e74f40ca763884932883,d5a1cc3f1a,S-013__d5a1cc3f1a.png,2292.045,2383.944,871.0,482.0,"} | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | // Convert to an index inside Alphabet | uint val = BitConverter.ToUInt32(random, i * 4); | // Read 4 bytes as an unsigned int (0..2^32-1) | { | for (int i = 0; i < length; i++) | var sb = new StringBuilder(length); | byte[] random = RandomNumberGenerator.GetBytes(length * 4);",b32sec-r01-secret-generation-candidate-stage0,B32SEC-R01,no-stage0-boundary-review-only,yes-for-b32sec-r01,"Stage0 boundary candidate only: Creating a Base32 secret: cryptographically random bytes, Base32 encoding alphabet, no padding/normalization, storage, and display/copy rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R01-random-secret-bytes-base32-encoding
S-014,IU-014,0930efc45eef41b7df913ebedec46c090b132be8,0930efc45e,S-014__0930efc45e.png,272.834,2431.552,839.0,482.0,"entropy, bitconverter unsigned int | } | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | // Convert to an index inside Alphabet | uint val = BitConverter.ToUInt32(random, i * 4); | // Read 4 bytes as an unsigned int (0..2^32-1) | { | for (int i = 0; i < length; i++) | var sb = new StringBuilder(length);",b32sec-r01-secret-generation-candidate-stage0,B32SEC-R01,no-stage0-boundary-review-only,yes-for-b32sec-r01,"Stage0 boundary candidate only: Creating a Base32 secret: cryptographically random bytes, Base32 encoding alphabet, no padding/normalization, storage, and display/copy rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R01-random-secret-bytes-base32-encoding
S-015,IU-015,28ea1c0d036c2ce042a876d7688d9d8948ace52b,28ea1c0d03,S-015__28ea1c0d03.png,5421.681,2449.415,1108.0,466.0,"why 5 bits for one base 32 | } | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | // Convert to an index inside Alphabet | uint val = BitConverter.ToUInt32(random, i * 4); | // Read 4 bytes as an unsigned int (0..2^32-1) | { | for (int i = 0; i < length; i++) | using System.Net;",b32sec-r01-secret-generation-candidate-stage0,B32SEC-R01,no-stage0-boundary-review-only,yes-for-b32sec-r01,"Stage0 boundary candidate only: Creating a Base32 secret: cryptographically random bytes, Base32 encoding alphabet, no padding/normalization, storage, and display/copy rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R01-random-secret-bytes-base32-encoding
S-016,IU-016,8abb3ea9b6d36283817ad8950749c2183e1301ef,8abb3ea9b6,S-016__8abb3ea9b6.png,2271.421,2913.78,824.0,482.0,"} | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | // Convert to an index inside Alphabet | uint val = BitConverter.ToUInt32(random, i * 4); | // Read 4 bytes as an unsigned int (0..2^32-1) | { | for (int i = 0; i < length; i++) | var sb = new StringBuilder(length); | using System.Net;",b32sec-r01-secret-generation-candidate-stage0,B32SEC-R01,no-stage0-boundary-review-only,yes-for-b32sec-r01,"Stage0 boundary candidate only: Creating a Base32 secret: cryptographically random bytes, Base32 encoding alphabet, no padding/normalization, storage, and display/copy rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R01-random-secret-bytes-base32-encoding
S-017,IU-017,81e89319e553bfd636caf069303d67068cfdf614,81e89319e5,S-017__81e89319e5.png,5429.181,2944.415,989.0,284.0,"why 5 bits for one base 32 | using System.Net; | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | { | var i = WebUtility.UrlEncode(issuer); | var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | } | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-018,IU-018,445c351263085d9fa14d6dc956bdb3a926ff77d4,445c351263,S-018__445c351263.png,209.142,3032.375,924.0,436.0,"entropy, bitconverter unsigned int | } | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]); | // Convert to an index inside Alphabet | using System.Net; | uint val = BitConverter.ToUInt32(random, i * 4); | // Read 4 bytes as an unsigned int (0..2^32-1) | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | {",b32sec-r01-secret-generation-candidate-stage0,B32SEC-R01,no-stage0-boundary-review-only,yes-for-b32sec-r01,"Stage0 boundary candidate only: Creating a Base32 secret: cryptographically random bytes, Base32 encoding alphabet, no padding/normalization, storage, and display/copy rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R01-random-secret-bytes-base32-encoding
S-019,IU-019,1f864166f4988aa410f2c7eb802fbf3bb175e080,1f864166f4,S-019__1f864166f4.png,2232.406,3411.841,912.0,323.0,"using System.Net; | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | { | var i = WebUtility.UrlEncode(issuer); | var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | } | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]);",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-020,IU-020,67413bcad1d2638716d7d1527f0e135249544ac3,67413bcad1,S-020__67413bcad1.png,218.66,3459.764,662.0,159.0,"using System.Net; | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | { | var i = WebUtility.UrlEncode(issuer); | var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | } | entropy, bitconverter unsigned int | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-021,IU-021,d44dac484d4fb8945cf0eac93ec72611e60afe2d,d44dac484d,S-021__d44dac484d.png,5371.014,3526.248,1076.0,371.0,"public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | { | var i = WebUtility.UrlEncode(issuer); | using System.Net; | var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | } | why 5 bits for one base 32 | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-022,IU-022,ef3ce438584b150b491c5bb7fb792c5759e0ffdf,ef3ce43858,S-022__ef3ce43858.png,212.804,3624.034,884.0,482.0,"var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var i = WebUtility.UrlEncode(issuer); | } | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | entropy, bitconverter unsigned int | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-023,IU-023,ae61d75d450456f66b01b7af8041155ccaf8fa9f,ae61d75d45,S-023__ae61d75d45.png,2240.091,3755.437,856.0,482.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]);",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-024,IU-024,41095b1f9b7095b27341559cfc544bf514205163,41095b1f9b,S-024__41095b1f9b.png,5378.847,3890.748,1023.0,362.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | why 5 bits for one base 32 | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-025,IU-025,a23deb8e93b2e37a9571c04edbeee2cd2452c6ff,a23deb8e93,S-025__a23deb8e93.png,196.346,4178.375,997.0,384.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | entropy, bitconverter unsigned int | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-026,IU-026,6a7d386cbff31bafea1a6ef9a0d5556536635457,6a7d386cbf,S-026__6a7d386cbf.png,2239.495,4238.472,891.0,452.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | return sb.ToString(); | sb.Append(Alphabet[val % (uint)Alphabet.Length]);",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-027,IU-027,b8ad2b3658f362a60b31e55c5fea8c24cf2f72d4,b8ad2b3658,S-027__b8ad2b3658.png,5387.014,4298.081,852.0,238.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | why 5 bits for one base 32 | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-028,IU-028,c67ff2a6467611dc04bba89fbdf3749c0da9e9e6,c67ff2a646,S-028__c67ff2a646.png,5377.847,4532.915,977.0,371.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | why 5 bits for one base 32 | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-029,IU-029,a9d8d5295da6c4d702cfca9a5fa7b4c0289bd0e5,a9d8d5295d,S-029__a9d8d5295d.png,235.041,4595.044,854.0,482.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | entropy, bitconverter unsigned int | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-030,IU-030,478de6c89204ba3b7626b8c88ac0f584a77916b2,478de6c892,S-030__478de6c892.png,5374.681,4945.415,698.0,354.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | why 5 bits for one base 32 | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-031,IU-031,208d2e042d14a272adb340f8f0e4084bf67b3003,208d2e042d,S-031__208d2e042d.png,263.668,5075.07,758.0,482.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | entropy, bitconverter unsigned int | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-032,IU-032,ace90252b690915a124a330d2a58cb50a37b5d5b,ace90252b6,S-032__ace90252b6.png,5375.014,5298.081,1116.0,246.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | why 5 bits for one base 32 | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
S-033,IU-033,0658797da8ef57f8b0e727ce226150b89f3a87ee,0658797da8,S-033__0658797da8.png,267.681,5575.227,932.0,202.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret) | using System.Net; | entropy, bitconverter unsigned int | return sb.ToString();",b32sec-r02-totp-provisioning-candidate-stage0,B32SEC-R02,no-stage0-boundary-review-only,yes-for-b32sec-r02,"Stage0 boundary candidate only: TOTP/authenticator provisioning: otpauth URI, issuer/account label, QR code, authenticator app setup, and verifying generated codes.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,B32SEC-R02-totp-authenticator-qr-provisioning
