label_id,block_id,region_id,status,text,x,y,translate_x,translate_y,local_x,local_y,font_size,fill
T056,B038,R04,pending_transcript,Yes fulltext index is just an index,14256.738707459534,9176.984220554245,14256.738707459534,9131.172220554245,0.0,45.81200000000001,52.000000000000014px,#d3d3d3
T057,B038,R04,pending_transcript,"but not on full column values, but",14256.738707459534,9241.984220554245,14256.738707459534,9131.172220554245,0.0,110.81200000000003,52.000000000000014px,#d3d3d3
T058,B038,R04,pending_transcript,on each token of those values,14256.738707459534,9306.984220554245,14256.738707459534,9131.172220554245,0.0,175.81200000000004,52.000000000000014px,#d3d3d3
T059,B039,R03,pending_transcript,Yes fulltext index is just an index,14180.664630633717,4578.196723954227,14180.664630633717,4532.384723954227,0.0,45.81200000000001,52.000000000000014px,#d3d3d3
T060,B039,R03,pending_transcript,"but not on full column values, but",14180.664630633717,4643.196723954227,14180.664630633717,4532.384723954227,0.0,110.81200000000003,52.000000000000014px,#d3d3d3
T061,B039,R03,pending_transcript,on each token of those values,14180.664630633717,4708.196723954227,14180.664630633717,4532.384723954227,0.0,175.81200000000004,52.000000000000014px,#d3d3d3
T062,B040,R03,pending_transcript,what else fulltext idex can store,15236.42218789579,4678.80280305579,15236.42218789579,4632.99080305579,0.0,45.81200000000001,52.000000000000014px,#d3d3d3
T063,B041,R03,pending_transcript,KEY INDEX (indexname),12905.881402905634,2535.7028763779217,12905.881402905634,2489.890876377922,0.0,45.81200000000001,52.000000000000014px,#d3d3d3
T064,B041,R03,pending_transcript,defining the way to id,12905.881402905634,2600.7028763779217,12905.881402905634,2489.890876377922,0.0,110.81200000000003,52.000000000000014px,#d3d3d3
T065,B041,R03,pending_transcript,the row of the token that ,12905.881402905634,2665.7028763779217,12905.881402905634,2489.890876377922,0.0,175.81200000000004,52.000000000000014px,#d3d3d3
T066,B041,R03,pending_transcript,we ve found as matched,12905.881402905634,2730.7028763779217,12905.881402905634,2489.890876377922,0.0,240.81200000000007,52.000000000000014px,#d3d3d3
T067,B042,R03,pending_transcript,EF CORE FUll text search,14391.595514233759,2009.988590663636,14391.595514233759,1964.176590663636,0.0,45.81200000000001,52.000000000000014px,#d3d3d3
T068,B042,R03,pending_transcript,SQL server,14391.595514233759,2074.988590663636,14391.595514233759,1964.176590663636,0.0,110.81200000000003,52.000000000000014px,#d3d3d3
T069,B043,R03,pending_transcript,Freetext,18214.071693084203,2181.059856532777,18214.071693084203,2089.827388189678,0.0,91.23246834309884,103.55558268229153px,#d3d3d3
T070,B044,R03,pending_transcript,Contains,16782.96073117014,2091.5576732238574,16782.96073117014,1992.4941057189744,0.0,99.06356750488283,112.44445800781251px,#d3d3d3
T071,B045,R03,pending_transcript,ROW Locator MUST be unique,14088.738632955858,3528.0838578232347,14088.738632955858,3482.2718578232348,0.0,45.81200000000001,52.000000000000014px,#d3d3d3
T072,B045,R03,pending_transcript,"its not about unique index,index quality etc",14088.738632955858,3593.0838578232347,14088.738632955858,3482.2718578232348,0.0,110.81200000000003,52.000000000000014px,#d3d3d3
T073,B045,R03,pending_transcript,its about the ability to find the exact row,14088.738632955858,3658.0838578232347,14088.738632955858,3482.2718578232348,0.0,175.81200000000004,52.000000000000014px,#d3d3d3
