image_use_id,region,semantic_topic,recovery_status,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-011,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,8d6d08ef0c4e,image-26ae5a8f941ddb7c47f8cda95392684040809f5f,5130.904222842387,1125.926165905461,915.0,462.0,915,462,source/images/8d6d08ef0c4e.png
S-012,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,e2da4be607fd,image-c2d5249e7be597294ce067ab19f75b8abffc34fa,6873.109328935077,1142.7044343004764,821.0,402.0,821,402,source/images/e2da4be607fd.png
S-013,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,d77d57ea04d5,image-a5ae2e22536eccac5d1629a49d4544bd9beaaf4a,9560.817655920124,1302.7144885198313,656.0,482.0,898,660,source/images/d77d57ea04d5.png
S-014,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,417a724af454,image-0b093c8a834272eed01fe015ba2e7d9a8dcf3767,8573.338289193833,1313.358202491897,877.0,221.0,877,221,source/images/417a724af454.png
S-015,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,5abb3d5dd90f,image-ce5a0291361a463f7a03e5b31dede46ccb858edf,6834.743644326716,1545.6676958923981,736.0,323.0,736,323,source/images/5abb3d5dd90f.png
S-016,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,1d03aef8af46,image-51813d42cbcff8096ab8f764dfd737dc386f6acf,8657.080577441404,1551.4842676498765,690.0,482.0,913,638,source/images/1d03aef8af46.png
S-017,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,2146f786ca75,image-f8f595a66226b6575528a95a1350b27e43ae50be,5156.841097464866,1619.2269194931505,869.0,421.0,869,421,source/images/2146f786ca75.png
S-018,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,beb2806c13e3,image-745031cd9c40a01de3dccef680a4ce6f50bd6017,203.63171057073487,1739.4402389399147,834.0,474.0,834,474,source/images/beb2806c13e3.png
S-019,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,2d929f46d19f,image-d6c42742b9f242314a856f84de51d3afc81ee97f,1474.444802426795,1753.344147409376,659.0,415.0,659,415,source/images/2d929f46d19f.png
S-020,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,4ed7d6bc0d19,image-314ceb44ec4aa69ccf74c94938ddb741862236b4,9517.224230701137,1817.3555685091733,893.0,94.0,893,94,source/images/4ed7d6bc0d19.png
S-021,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,84157b66e897,image-2aa3cc990a3c04233fa229df561913fb5005daed,9690.312430642494,1970.8788548084513,630.0,482.0,780,597,source/images/84157b66e897.png
S-022,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,78905daaadf1,image-22f3a1f7bab701aba5ff992a1bfde38224345b90,8649.421524033538,2020.7595362045568,816.0,279.0,816,279,source/images/78905daaadf1.png
S-023,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,ff37e3f093fe,image-fb4951ad6169703ee9904d4a7f43c501b034cc3c,5150.435852745744,2058.161212152372,873.0,430.0,873,430,source/images/ff37e3f093fe.png
S-024,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,ebee2395e115,image-30d95e58ec573e6b5dcb7c707148f4bf06f5e926,1428.9601388969659,2183.3896574413375,813.0,464.0,813,464,source/images/ebee2395e115.png
S-025,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,25e7c74ddd4b,image-f0436fd9e069671a575acf5bb43e12707b56f23a,3452.222919860995,2235.315700231542,874.0,482.0,922,509,source/images/25e7c74ddd4b.png
S-026,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,28edc8d9f2c0,image-685b711f23b5e2159fd7dc74e2850c027159b2c3,219.4653886466058,2239.728365567519,833.0,482.0,845,489,source/images/28edc8d9f2c0.png
S-027,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,5e99f54a693e,image-fb7e0a996eadd3c140604112eeff4badc4a79f0b,8678.954235164354,2303.8651619021066,719.0,482.0,854,573,source/images/5e99f54a693e.png
S-028,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,b782e396edbe,image-f7c78e09f56b491b2702c3d2b49958ddf23fc794,9674.390795642543,2525.201746043803,852.0,397.0,852,397,source/images/b782e396edbe.png
S-029,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,ba7627bc5742,image-4c0deb430553a3ae7ea2c387cfea0f431cbe6346,5172.967751507492,2551.0953367750917,825.0,331.0,825,331,source/images/ba7627bc5742.png
S-030,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,933a19de73ca,image-554f11cc59d6f787b8881b2fe190ca58015a9927,1419.2478697208298,2675.525965591194,830.0,287.0,830,287,source/images/933a19de73ca.png
S-031,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,904b3afd3003,image-4913ed4f8978b376d4440715ca9bca321d7cdbeb,3457.0521192716033,2743.1385914668936,904.0,480.0,904,480,source/images/904b3afd3003.png
S-032,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,e28ef7078c90,image-498ff992efc25c93e3e4dac962444d89444c0efa,159.02066727646343,2769.1069056065826,901.0,388.0,901,388,source/images/e28ef7078c90.png
S-033,R01,"IDistributedCache basics, methods, setup, expiration and invalidation",recovered_missing,processed,8966d8cd6f88,image-4cdbcdb837a2db13602130c13c5be5e2b847f5cc,8657.87390498592,2812.3705911245734,881.0,386.0,881,386,source/images/8966d8cd6f88.png
S-034,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,9734d305d19f,image-fe91ea3c13ca62b93ba15c28c8713bb502cf7f9d,5214.7933137597265,2940.00369197331,831.0,396.0,831,396,source/images/9734d305d19f.png
S-035,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,e20181c34e5d,image-d7e60c7b244b1805a1826effb582498aa9a13d06,1420.0813880091828,2970.192669248865,855.0,231.0,855,231,source/images/e20181c34e5d.png
S-036,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,f397aa814c64,image-f212e82048dc9f8837228b18272a2f38b741af10,114.68753739365093,3190.051282234186,883.0,195.0,883,195,source/images/f397aa814c64.png
S-037,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,d93914f285d9,image-63f503a3f1f1928efd8bc1f639b94df07b2325a2,1432.7816765812877,3244.536419248865,716.0,482.0,779,525,source/images/d93914f285d9.png
S-038,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,f1aceeea3233,image-5f9247b53f53c584117e2291630e956f4f8dca2c,3510.85147140575,3248.649211584081,826.0,482.0,843,492,source/images/f1aceeea3233.png
S-039,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,23388deacae5,image-ac98972caa47063f82d4dd3020ffe124e9b64f1a,130.95587864231675,3417.5060755284576,886.0,482.0,913,497,source/images/23388deacae5.png
S-040,R02,SemaphoreSlim single-flight implementation and cleanup races,recovered_missing,processed,e110f0c8edc7,image-b38be4adae269daf7d5e64e25391d110a79a48bf,5267.986936776825,3433.4572433875437,937.0,356.0,937,356,source/images/e110f0c8edc7.png
S-041,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,9fb004f2f614,image-dd77347420750819939878a450337938661353ed,3492.2186842130095,3766.8053089961904,917.0,306.0,917,306,source/images/9fb004f2f614.png
S-042,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,c1e2fbe296b8,image-9dc907146a3e6415b6ca7a361b222bb155cd47ae,5375.4318821585475,3885.3011023789004,717.0,482.0,879,591,source/images/c1e2fbe296b8.png
S-043,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,6033dc438085,image-f673b7a704ad9b94d86b979d8a38663df35c18db,109.17014080911576,3920.3332709160777,866.0,397.0,866,397,source/images/6033dc438085.png
S-044,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,ebd798de45ac,image-bbcc375bc367e5832a4f8efd5ed4059355992d80,1426.9536224303065,4066.986149959469,817.0,119.0,817,119,source/images/ebd798de45ac.png
S-045,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,77482355867a,image-670cb9534963b41d015d35f7fc3de2121bedeb46,1462.0036315018388,4258.5492123175745,670.0,482.0,845,608,source/images/77482355867a.png
S-046,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,9ed0b8c05db2,image-0b824dc246441bda8760d8aed8f5726a58bec39a,87.84965928868223,4316.423077105981,843.0,452.0,843,452,source/images/9ed0b8c05db2.png
S-047,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,8ffdef3e8f22,image-5892bca70b6755a74c02795dbde0d0f72ce8c964,5369.6057460681195,4361.6002095217555,849.0,424.0,849,424,source/images/8ffdef3e8f22.png
S-048,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,6b52840f2454,image-62cdcebdd3c20d82606ce469013d03ca73997464,2344.8160124699534,4699.687780317372,707.0,389.0,907,499,source/images/6b52840f2454.png
S-049,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,192985c671c5,image-14e395fe5910c4925b3e665df428758ee51cd3f0,1473.5652670873988,4747.552122181691,638.0,482.0,894,676,source/images/192985c671c5.png
S-050,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,1ad5d761d309,image-035e5ddc14442cf51b64204fefe81ec73f396993,64.1518570908811,4766.269184002015,804.0,463.0,851,490,source/images/1ad5d761d309.png
S-051,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,ba73098fae2d,image-9317dbbdd4e7ada7feb23cbb0a736bf8f25a3a8f,5437.177349025708,4768.90976239564,911.0,207.0,911,207,source/images/ba73098fae2d.png
S-052,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,0dbb97e658b5,image-10ff5ab9be178c13a4ad8c7b9d795eab3754af71,2383.0996067011256,5126.206380405777,538.0,389.0,887,642,source/images/0dbb97e658b5.png
S-053,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,fdd5a186df27,image-9b2de9b802abdafb8c8d98503b11ea791b0ae3b1,5516.505352924209,5150.465173355995,875.0,261.0,875,261,source/images/fdd5a186df27.png
S-054,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,07efa9338ef4,image-22316e05cbdad40070d1f4b862ab06e8bd21c7dd,50.772736211760275,5234.807739440716,831.0,326.0,831,326,source/images/07efa9338ef4.png
S-055,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,22a04deeb017,image-3a6e96159fd19ba92a6f7b29c6a9faaf5d4e0015,1457.067582308484,5286.811358835337,778.0,482.0,856,531,source/images/22a04deeb017.png
S-056,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,62c719e99b9c,image-badfd2570d17774281e9d44435696a84f5bba824,168.57364758066433,5598.591868641595,581.0,517.0,720,640,source/images/62c719e99b9c.png
S-057,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,30fb074cc353,image-1839cffbdb790f0106271dfa6a68a4b22f24b5ac,1470.1483139938846,5808.485421558253,728.0,430.0,875,517,source/images/30fb074cc353.png
S-058,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,592964ad42f1,image-f190129dc73d0c13da0042efc943e4297bff96c4,163.05060120391136,6124.30615435588,575.0,430.0,655,490,source/images/592964ad42f1.png
S-059,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,dc74e93acab0,image-b5b2a38b40aa57b45d4483af15c738f04108468e,1450.6211111661596,6238.009216549883,826.0,430.0,895,466,source/images/dc74e93acab0.png
S-060,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,cb62b22a9b5a,image-50077475f2a9d1c7ef878a47af13a300cf11b846,30.92372786742453,6588.004896178754,837.0,244.0,837,244,source/images/cb62b22a9b5a.png
S-061,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,c3eb0ef86458,image-a558d70563de563d80d1d288629c7b7c9b5b78e6,1466.579179400138,6668.4853779617115,743.0,430.0,948,549,source/images/c3eb0ef86458.png
S-062,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,e8f85d826913,image-b269abecfaeeaac70fcb8da1e3516547378fdbdc,1459.0977985056943,7093.771179440506,727.0,328.0,727,328,source/images/e8f85d826913.png
S-063,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,812ea667b8a4,image-c4d37937a9c6053d5ac96f28f8b910e12f91d8d2,30.923393864695754,7204.827028163034,764.0,482.0,924,583,source/images/812ea667b8a4.png
S-064,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,930fb4bfd841,image-7d2833787287ca2d70604d90d116e79b6e68b3b6,1482.97955892163,7466.580645121309,700.0,430.0,1034,635,source/images/930fb4bfd841.png
S-065,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,1af2f9f526d8,image-93b5cc1f0884bfa9a0f7b04cccfb3512b2c249c6,10.0,7705.0192486522365,858.0,330.0,858,330,source/images/1af2f9f526d8.png
S-066,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,18fa795d099f,image-61c1069b81292490c90144dca4d7dfa55a0a14e6,2404.259897703998,7886.719422688448,797.0,482.0,945,572,source/images/18fa795d099f.png
S-067,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,6c70619917be,image-318d0f012e8deeb5f14bca78552d61b57bb311b8,1431.2624819991925,7912.00816691856,897.0,401.0,912,408,source/images/6c70619917be.png
S-068,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,ff0074d47727,image-72c92e0062136e41136d9bd704cdf5e045159592,38.24592210288574,8038.079842375947,863.0,300.0,863,300,source/images/ff0074d47727.png
S-069,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,7998a348cd30,image-2892eaa112dcc14d3cf2bfa63b8b87540b7cb9c3,1446.4579120000271,8328.897001553978,746.0,401.0,879,473,source/images/7998a348cd30.png
S-070,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,2b692b3e26d2,image-1d7d0963a53a5a45b831dc002a95036ab0143092,91.83921373265366,8455.485938378704,812.0,482.0,976,580,source/images/2b692b3e26d2.png
S-071,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,226a010026d0,image-c6fbb963d15e140589cb3881787c00e819468a63,1450.5324612029945,8742.23033488731,688.0,401.0,905,528,source/images/226a010026d0.png
S-072,R03,"Lazy<Task<T>> single-flight, failure handling and multi-instance limits",recovered_missing,processed,3f93ebb69382,image-5bd7ad1df904b85c9fa9bd4ee8039fec02e7e05e,151.58308004896207,9002.96291663423,829.0,239.0,829,239,source/images/3f93ebb69382.png
