text_id,text,x,y,font_size,sha256,region_id,node_kind,coverage_status,assignment_count
T-112,function loadScript(src) {,738.9688465655663,5993.54873521295,20px,e43b607bb4680295a303844c070c642cdd6a2e318a7cd6478e68d4b1ddd26c44,R02,semantic,processed-semantic-transcript,1
T-113,},6110.045347856848,5998.112076422615,20px,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,R02,semantic,processed-semantic-transcript,1
T-114,"return new Promise((resolve, reject) => {",738.9688465655663,6018.54873521295,20px,23c1643fd7629907a734653bfbaa51f1a544ba70cfb84d827f4feadb2b700129,R02,semantic,processed-semantic-transcript,1
T-115,,6110.045347856848,6023.112076422615,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R02,empty-structural,reviewed-empty-structural,1
T-116,"const existing = document.querySelector(`script[src=""${src}""]`);",738.9688465655663,6043.54873521295,20px,42b0d363fe2b305cf28a858f2b808f511c205b6854b57700af401a649d7135a0,R02,semantic,processed-semantic-transcript,1
T-117,"public async Task<bool> VerifyV2Async(string token, string? remoteIp = null)",6110.045347856848,6048.112076422615,20px,c71c6be0e816dfccb5b614cf6c447d2989e6a162a385c87c2baa061ae06ef2d9,R02,semantic,processed-semantic-transcript,1
T-118,if (existing) return resolve();,738.9688465655663,6068.54873521295,20px,5994960c3cc8236567f4288e1ce2b407e87f3c8e95c5bbc9c5d38aaf20762751,R02,semantic,processed-semantic-transcript,1
T-119,using System.Text.Json.Serialization;,3579.290261899535,6070.646591875157,20px,d20d5b43d8217dabb59f68b8bff257ddbd2d9bf0bb5ca337704fdc170781f7da,R02,semantic,processed-semantic-transcript,1
T-120,{,6110.045347856848,6073.112076422615,20px,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R02,semantic,processed-semantic-transcript,1
T-121,,738.9688465655663,6093.54873521295,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R02,empty-structural,reviewed-empty-structural,1
T-122,,3579.290261899535,6095.646591875157,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R02,empty-structural,reviewed-empty-structural,1
T-123,if (string.IsNullOrWhiteSpace(token)) return false;,6110.045347856848,6098.112076422615,20px,05a2220a96b1163f503aad0073009029989a6cca0b5e5b37ee775826f534f1d9,R02,semantic,processed-semantic-transcript,1
T-124,"const s = document.createElement(""script"");",738.9688465655663,6118.54873521295,20px,68450a46e72a884ce0954f59f14a86b3045e581a4eda83bd680f67d22dfae4e8,R02,semantic,processed-semantic-transcript,1
T-125,public sealed class RecaptchaVerifyResponse,3579.290261899535,6120.646591875157,20px,a77e09550e0f8690a9d1d9763b3dba33bc7f80c04d23a23051c3a17c47899b2b,R02,semantic,processed-semantic-transcript,1
T-126,,6110.045347856848,6123.112076422615,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R02,empty-structural,reviewed-empty-structural,1
T-127,s.src = src;,738.9688465655663,6143.54873521295,20px,1d4c9cbec5e8b9ae7c49521ae5fb5dd315a2f6da6fc48f22f5e13e9af8d4b8c3,R02,semantic,processed-semantic-transcript,1
T-128,{,3579.290261899535,6145.646591875157,20px,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R02,semantic,processed-semantic-transcript,1
T-129,"var secret = _config[""Recaptcha:SecretKey""];",6110.045347856848,6148.112076422615,20px,50898e0f22c78be7234e9bbcc2d3f85fbe7d72c8bdd2f8b542a3c4a5c149c82a,R02,semantic,processed-semantic-transcript,1
T-130,s.async = true;,738.9688465655663,6168.54873521295,20px,c6c59d2d4ba50b7aaf341eaf41c45ad253d8a7bb7d8e1d9347f575077bf1052e,R02,semantic,processed-semantic-transcript,1
T-131,"[JsonPropertyName(""success"")]",3579.290261899535,6170.646591875157,20px,b161ec5f14279f64776bb5f51541202281ac7907416904408df3cd1fc751282c,R02,semantic,processed-semantic-transcript,1
T-132,if (string.IsNullOrWhiteSpace(secret)),6110.045347856848,6173.112076422615,20px,4dda69d90deab36911aa7bca89244028f1b57f62027489ddb2d70959c57ae468,R02,semantic,processed-semantic-transcript,1
T-133,s.defer = true;,738.9688465655663,6193.54873521295,20px,d480978ef656de3a104058c3fd8ac914f033af9f71822067dc8e47269540f7f6,R02,semantic,processed-semantic-transcript,1
T-134,public bool Success { get; set; },3579.290261899535,6195.646591875157,20px,c16cfaa17fc0e4bf8706fe361f90329e71c3ec4876ed1cb0b56b81b27f27c44d,R02,semantic,processed-semantic-transcript,1
T-135,"throw new InvalidOperationException(""Recaptcha:SecretKey is not configured."");",6110.045347856848,6198.112076422615,20px,eb77b554e28e8dbeb23910d4e741943db79b494dd5119280bc5138761ddd223a,R02,semantic,processed-semantic-transcript,1
T-136,s.onload = resolve;,738.9688465655663,6218.54873521295,20px,6e7eaaf1d5229ba9916b482e57a7d8856923a8f83c52f60d43b9ecb08701c699,R02,semantic,processed-semantic-transcript,1
T-137,,3579.290261899535,6220.646591875157,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R02,empty-structural,reviewed-empty-structural,1
T-138,,6110.045347856848,6223.112076422615,20px,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R02,empty-structural,reviewed-empty-structural,1
T-139,s.onerror = reject;,738.9688465655663,6243.54873521295,20px,0b3aaa44a72b1c4ec8ede9c240fa47a2b6f30dc85215806a981aa1c0e77e6232,R02,semantic,processed-semantic-transcript,1
T-140,"[JsonPropertyName(""challenge_ts"")]",3579.290261899535,6245.646591875157,20px,d9651c9c69c14f57495e0320d98f32abe9ea40eed240b7ccbe11ecf48aa1cb47,R02,semantic,processed-semantic-transcript,1
