source_id,source_num,fileId,fileId_short,x,y,width,height,rotation,opacity,initial_subregion,combined_pass,initial_meaning,nearest_labels_for_search_only,coverage_status,decision_is_final,review_notes,r01_boundary_decision,r01_boundary_note
S-047,47,2b57f9a2a9df60eb67fca00f3a156bb4c9cad4c2,2b57f9a2a9,5281.606,5635.398,722.0,482.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-024: cahnges | L-023: autodetect | L-021: querytacking | L-022: behavior | L-096: full entity entry list,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-048,48,973bf0656b1b3c7d704ad5e4cd3395f989f0bcf7,973bf0656b,5292.577,6123.61,538.0,217.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-021: querytacking | L-024: cahnges | L-023: autodetect | L-022: behavior | L-096: full entity entry list,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-049,49,1940c079fa5e9865a2aa6b30bb3949a66be9d029,1940c079fa,5296.466,6352.221,808.0,442.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-021: querytacking | L-022: behavior | L-024: cahnges | L-096: full entity entry list | L-023: autodetect,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-050,50,32b676f3b6627fd418394bb97783f2fbba98e7c0,32b676f3b6,5285.966,6817.888,809.0,464.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-022: behavior | L-021: querytacking | L-080: state | L-088: ---properties--- | L-096: full entity entry list,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-051,51,099c2f8cf8fcd4b9c803a01e57693728fcf03a9b,099c2f8cf8,5276.688,7290.721,852.0,445.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-022: behavior | L-080: state | L-021: querytacking | L-088: ---properties--- | L-019: debugview,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-052,52,924a9c2e43539044eff47adfdc51361269f7f841,924a9c2e43,5263.287,7742.065,883.0,482.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-089: internal logic of attach | L-090: can be useful inside | L-091: trackgraph | L-080: state | L-019: debugview,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-053,53,08685884000082ac74e663ad3892aca3133da256,0868588400,5254.3,8288.221,679.0,390.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-089: internal logic of attach | L-090: can be useful inside | L-091: trackgraph | L-020: examples | L-019: debugview,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-054,54,616ade06adab39dca939b902d4b252a99bf79271,616ade06ad,5250.8,8664.888,826.0,330.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-089: internal logic of attach | L-090: can be useful inside | L-091: trackgraph | L-078: iskeyset | L-020: examples,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-055,55,4c616407a8cd55e5bf4d8000d8a64960d1ad34ff,4c616407a8,5246.633,8997.832,881.0,353.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-091: trackgraph | L-090: can be useful inside | L-089: internal logic of attach | L-077: members | L-078: iskeyset,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-056,56,dc56474e6249e125cdfac6431964d24578b1ffcd,dc56474e62,3825.935,3634.609,820.0,359.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-018: entities are still tracked | L-017: after savechanges | L-016: clear | L-023: autodetect | L-024: cahnges,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-057,57,9352417be4c760bddc271fc0c188f3a687094209,9352417be4,3829.092,4004.468,663.0,482.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-018: entities are still tracked | L-017: after savechanges | L-016: clear | L-023: autodetect | L-024: cahnges,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-058,58,f43fe671c392ae76cf4aa103b5e981bbb7204414,f43fe671c3,3798.92,4521.852,811.0,233.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-023: autodetect | L-024: cahnges | L-018: entities are still tracked | L-017: after savechanges | L-016: clear,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-059,59,8dc316a38b67a25325086b5284a084b99b635aa7,8dc316a38b,4118.381,8378.864,719.0,200.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-020: examples | L-019: debugview | L-022: behavior | L-021: querytacking | L-065: disable ll for some queries,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-060,60,8735a81874997e9dd53c7cb9047c6eb943d51761,8735a81874,4106.329,8591.313,819.0,411.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-020: examples | L-019: debugview | L-022: behavior | L-021: querytacking | L-065: disable ll for some queries,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-061,61,234ca7f99d61bdf1200ef7fb4c51b641ac1cba7c,234ca7f99d,4117.073,9014.185,857.0,355.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-020: examples | L-019: debugview | L-022: behavior | L-021: querytacking | L-061: transactions retry,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-062,62,4012909cc923f908f2c3fcb19a1a2b2163071a0c,4012909cc9,4122.488,9383.736,625.0,463.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.","L-020: examples | L-019: debugview | L-061: transactions retry | L-060: somelogic with still modified entities after savechanges | L-059: acceptallchanges,",candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-063,63,1029ebd370e5f9b735f72f2d17a52896df3c5955,1029ebd370,1877.348,1302.684,939.0,112.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-027: them then? | L-026: we stop tracking? how we can manually detect | L-025: what if we disable autodetectchanges | L-037: local detection only for | L-038: one entry,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-064,64,c16db4c848d6c2b9f2f5dd931adb52b4a560c8ee,c16db4c848,1847.681,1447.35,1025.0,196.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-027: them then? | L-026: we stop tracking? how we can manually detect | L-025: what if we disable autodetectchanges | L-037: local detection only for | L-038: one entry,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-065,65,444be9d1505a1224d37f1ac1c986bf8a91edd54e,444be9d150,1846.348,2189.702,1081.0,415.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-044: how disabling auto detect changes | L-045: can help | L-037: local detection only for | L-038: one entry | L-039: ,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-066,66,ea0e99f958a9d80df16f457e3a4167d0df8b796a,ea0e99f958,1848.975,1673.083,981.0,482.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.","L-037: local detection only for | L-038: one entry | L-039:  | L-040: entries ,entries<entity>,haschanges,cascadechanges | L-044: how disabling auto detect changes",candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-067,67,2eb581a2035bd1afd5960df80f02cfabc164ae74,2eb581a203,1880.348,2643.147,1013.0,317.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.","L-044: how disabling auto detect changes | L-045: can help | L-041: run full detection | L-040: entries ,entries<entity>,haschanges,cascadechanges | L-039: ",candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-068,68,a88fe9d310ed44f2d8821bf925f94c3c441889c6,a88fe9d310,1866.242,3529.548,990.0,329.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-045: can help | L-044: how disabling auto detect changes | L-042: full detectchanges | L-043: avoid second full detect changes | L-018: entities are still tracked,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-069,69,2d220a466b407609286233947387004c128e9e54,2d220a466b,1876.269,3914.213,1007.0,426.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-043: avoid second full detect changes | L-045: can help | L-042: full detectchanges | L-044: how disabling auto detect changes | L-028: here it make sense to do,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-070,70,1e00e0407b8e15c1af0a84b83990992352b73efc,1e00e0407b,1890.14,4321.065,1000.0,276.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-043: avoid second full detect changes | L-028: here it make sense to do | L-029: like | L-042: full detectchanges | L-030: save,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-071,71,dc71863d6fc39698ce1df493322d1a0a74925ad2,dc71863d6f,1876.01,4607.38,1049.0,133.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-043: avoid second full detect changes | L-028: here it make sense to do | L-029: like | L-030: save | L-031: then restore,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-072,72,7b1e45ab1990b2219ef94d88cc580531c99866fc,7b1e45ab19,1916.248,4781.279,880.0,482.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-057: deleteorphanstiming | L-028: here it make sense to do | L-029: like | L-030: save | L-031: then restore,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-073,73,b2ba9e9e4a5b27622058f7ae8538e22ef52aa7b6,b2ba9e9e4a,2090.006,5948.841,1002.0,247.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-058: and cascadechanges() | L-057: deleteorphanstiming | L-062: cascadedeletetiming | L-034: because we alreadyt have state | L-033: so we can avoid second detection,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-074,74,6f86832511d5119989e69161b69e1955021defb2,6f86832511,2098.34,6224.229,992.0,394.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-058: and cascadechanges() | L-062: cascadedeletetiming | L-057: deleteorphanstiming | L-034: because we alreadyt have state | L-033: so we can avoid second detection,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-075,75,27b95d9587cc540f98e484f45c08b8d05d9939b0,27b95d9587,2109.34,6632.952,1010.0,301.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-062: cascadedeletetiming | L-058: and cascadechanges() | L-057: deleteorphanstiming | L-064: lazyloadingenabled | L-021: querytacking,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-076,76,a5819b9a48a9c766a1dd860ffcb6f116e3258d57,a5819b9a48,2159.893,7111.574,857.0,482.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.",L-062: cascadedeletetiming | L-064: lazyloadingenabled | L-065: disable ll for some queries | L-058: and cascadechanges() | L-022: behavior,candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
S-077,77,04af235121abf7e7913e6e98ea46e5cf3465a963,04af235121,2159.262,7604.73,1005.0,436.0,0.0,1,R01-changetracker-core-methods-detection-cascade-debugview,P01-R01-changetracker-core-methods-detection-cascade-debugview,"ChangeTracker itself: HasChanges, DetectChanges, Clear, AutoDetectChangesEnabled, QueryTrackingBehavior, cascade/delete timings, AcceptAllChanges, DebugView.","L-064: lazyloadingenabled | L-065: disable ll for some queries | L-062: cascadedeletetiming | L-059: acceptallchanges, | L-060: somelogic with still modified entities after savechanges",candidate-needs-boundary-review,no,Coordinate/source-order candidate only; must be visually/semantically checked before transcript.,include-r01,Belongs to ChangeTracker core methods/properties/detection/cascade/debug behavior.
