text_id,text,x,y,font_size,sha256,region_id,node_kind,coverage_status,assignment_count
T-014,whats the goal,211.50516846885148,731.985330114317,127.73334960937498px,d95f670932045a316cf41092d2e5e4c7c378cd7d946851f4b4d30e868b723787,R01,semantic,processed-semantic-transcript,1
T-015,theory,8446.616252453226,773.2697248571554,164.00000000000003px,f4397b4805e00143d361f46d3819ac488c025de6a9ac52ea6b14d8a33d12700d,R01,semantic,processed-semantic-transcript,1
T-016,"When have hateoas, better to include prev and next page to links,not to metadata",14117.734722719475,780.3649237565137,20px,5d7b361b5ac941a8ec607e97348d33edfa5fd86a570b6055dd6209db799f743c,R05,semantic,processed-semantic-transcript,1
T-017,!!!,13868.29014264135,785.6881435671424,51.24292057627678px,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R05,semantic,processed-semantic-transcript,1
T-018,!!!,9724.997758202167,797.6729266185221,189.2626212153701px,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R05,semantic,processed-semantic-transcript,1
T-019,like,14117.734722719475,805.3649237565137,20px,cab2644828bcc1f220612fde559864da2c5bf0c6eebdcadbb4a4c88c9fcf3927,R05,semantic,processed-semantic-transcript,1
T-020,"rel, method",6873.72313762564,852.4333080113672,104.00003051757811px,62b45a79bfcef84b34c9db7cf8b89d84549f7112979e90825035e54304c62621,R02,semantic,processed-semantic-transcript,1
T-021,!!!,12692.80062887479,870.6287716293598,189.2626212153701px,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R05,semantic,processed-semantic-transcript,1
T-022,basic implementation,11079.409414167543,879.4502159229742,178.66662597656253px,c9af806c007c603dec968004151faffba02608b82e29efbc9a79654361575e8e,R03,semantic,processed-semantic-transcript,1
T-023,url chagnes break clients,2371.9477522218695,1229.0180032332717,98.78095703124995px,a0993710a9366227629655c7012ff5c18c1e164468f0d1ec41cf0f02276e1443,R01,semantic,processed-semantic-transcript,1
T-024,workflow changes require,2362.4239136337,1754.7322889475574,98.78095703124995px,62461e86f16d5e6581ec523ae5a095bd0789b08234dd13a1361818545d838458,R06,semantic,processed-semantic-transcript,1
T-025,client changes,2362.4239136337,1878.20848523662,98.78095703124995px,f54675b05b01ced1fb5437d09a05f34831a0a1c011abdd6a49a106539a8a7734,R06,semantic,processed-semantic-transcript,1
T-026,!!!,14024.475960150257,2242.2241398518154,91.38457782451876px,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R05,semantic,processed-semantic-transcript,1
T-027,clients duplicate buisness rules,2295.757348692294,2391.398930182909,98.78095703124995px,3cb59acbbbc5da60f29cc43b752da9564777be59124eb784a6e85a97a527aa58,R06,semantic,processed-semantic-transcript,1
T-028,"if logic changes, server may not show some link to consumer",8836.002759875875,2500.4014593329375,20px,5665130795eb84b5314721bc94b6832a25885a140c87f7ae1f0fcc79ad1fe91c,R06,semantic,processed-semantic-transcript,1
T-029,apis less discoverable,2310.757348692294,2679.732365241503,98.78095703124995px,529cc6f485501c9a2cc7e03dc2614f33d6f8d0994c9019f70c68b4e14e1534bd,R01,semantic,processed-semantic-transcript,1
T-030,Creating link to the resource itself,10610.328725179925,3552.719973494568,20px,9f5ee69c006a45dc3dd70c0f4fad48caffd43d0acb9f271218b33a8916ca24da,R03,semantic,processed-semantic-transcript,1
T-031,We are now fully driving the app state,10215.884291773376,3674.9421901978567,20px,f13d06aa5af5cb1acc63188e443d633c19da1a033404226ca80d39d409f6b634,R01,semantic,processed-semantic-transcript,1
T-032,deciding on fucntionality of the,10215.884291773376,3699.9421901978567,20px,909ec6d1a6d2b4af5ea68e65cd79491949c802e823bbe541059b742f96da98ac,R01,semantic,processed-semantic-transcript,1
T-033,consumer,10215.884291773376,3724.9421901978567,20px,6bfbd709d5fdc0618ab5ea71913d552464b1fad43b2fc34cf25e96f3d2a904dc,R01,semantic,processed-semantic-transcript,1
T-034,CONTROLLER,14345.282476357437,4768.8604689811855,20px,b0eea89d283ca74cfd9db0fcd353cd96c5b4da124c687700b585fbb63d84307d,R03,semantic,processed-semantic-transcript,1
T-035,shaping,10457.165876296891,5253.95063451715,20px,ef35596f0e7d1e6ec70fd4853ca6af5de3f77cb82a8f046748a080d1ff20b1ae,R04,semantic,processed-semantic-transcript,1
T-036,dto the same,10457.165876296891,5278.95063451715,20px,d9ea0358977d2028bd13e72c5f918bc0ed31f030e440bfe1f4e5c74e34e18c90,R04,semantic,processed-semantic-transcript,1
T-037,"way, but with",10457.165876296891,5303.95063451715,20px,ec9adf16306ed9ad8c085591e29a660d4803fd6c525f8a71a81c7d5d7a17808b,R04,semantic,processed-semantic-transcript,1
T-038,convertation to,10457.165876296891,5328.95063451715,20px,427fdba65cf885ff67236699f1cf7c6a8afa425ac0e45a64754163a469fde199,R04,semantic,processed-semantic-transcript,1
T-039,IDict,10457.165876296891,5353.95063451715,20px,59e9477d8da50e0713002cbf9aa2fc02b4913875b3724af023b187170666b557,R04,semantic,processed-semantic-transcript,1
T-040,need to cast to expando object with,11254.419817218852,6385.134893322873,20px,c700d453a5404571067d8a541b11e97b6bd54b3da087d9ce7411cb18ca0f1fd5,R04,semantic,processed-semantic-transcript,1
T-041,this,11254.419817218852,6410.134893322873,20px,1eb79602411ef02cf6fe117897015fff89f80face4eccd50425c45149b148408,R04,semantic,processed-semantic-transcript,1
T-042,Creating new uri link type,10610.573028258445,7332.491570088416,20px,126fb7e8cc819fe60785ed2e4138760341573a841cc04e1b5bda3a4166bef96d,R05,semantic,processed-semantic-transcript,1
T-043,previous default link,10503.685215279322,7695.922685303478,20px,a899d6602b06d566024bbdc6f2d4ca1326cf5f35cb30ce495e3d52fb7009a172,R05,semantic,processed-semantic-transcript,1
T-044,ADDING HATEOAS TO EVERY AUTHOR,15029.831203703241,8004.871389638111,20px,d969dd39ebbf8f78ff6f3f26d4c62715499f3edae482c769aea3b026dac33464,R04,semantic,processed-semantic-transcript,1
T-045,IN THE COLLECTION WITH CASTING EXPANDO,15029.831203703241,8029.871389638111,20px,3039918ad86c3f226d1ef30fec294299198803d90ef5d1bbf78791f0e8c90f7e,R04,semantic,processed-semantic-transcript,1
T-046,TO IDICT INTERFACE,15029.831203703241,8054.871389638111,20px,00785d539558b54eb0298397e9dd237c31759adef83a21ac19a10dc91051f4dc,R04,semantic,processed-semantic-transcript,1
T-047,USING ANON OBJ HERE,14985.732795655773,8350.036723562462,20px,8724db423067796528a2f03eb3bdc8fd18e476c2359070dbd98515573ec1cdb2,R04,semantic,processed-semantic-transcript,1
T-048,at this point of course only have one,11389.437452943988,8439.092145997614,20px,88ca6fa8166af9d2ba799affa37f560a453e8104ad06598c58f039b0a67c6116,R05,semantic,processed-semantic-transcript,1
T-049,link for getauthors collection,11389.437452943988,8464.092145997614,20px,b7f55a0ec10c8384d5f245190ff140eee5f801f50efcf5569a07ed05f9f3c5c2,R05,semantic,processed-semantic-transcript,1
T-050,selft ---> pagination hateoas links with all sorting,11389.437452943988,8489.092145997614,20px,96f843542ae3847a879f1d1af2f5bec08c14c9602fecb85bc501b367a4c8efb8,R05,semantic,processed-semantic-transcript,1
T-051,filtering and shaping shit,11389.437452943988,8514.092145997614,20px,81aa7968f1090015b89aec67080324d50425ff330676c0ba853606d6532067ca,R05,semantic,processed-semantic-transcript,1
T-052,"And thats it , author resource collection cannot be deleted or updated in",10543.648227974634,8867.293056812998,20px,6eadcf3b8f01bdae25ed4d74861a430ec41e09ca40e2cdd3b1e9e6ddab364df2,R05,semantic,processed-semantic-transcript,1
T-053,current impl,10543.648227974634,8892.293056812998,20px,f7c4448eed0dc51fd0a3036375eddddff309f750b9ec26e5bc5b727043d04049,R05,semantic,processed-semantic-transcript,1
T-054,!!!,13754.749182368349,9059.654877963892,189.2626212153701px,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R05,semantic,processed-semantic-transcript,1
T-055,end,10551.307244768446,9268.41734369709,20px,361e48d0308f20e32dba5fb56328baf18d72ef0ccb43b84f5c262d2a6a1fc6c8,R05,semantic,processed-semantic-transcript,1
