item_type,item_id,secondary_id,sha256,region_id,status,previously_present,restored,assignment_count,evidence
image_use,S-011,IU-011,99a68a75a25f45072a90e9ec6dad57fe9db17809139e170f0eb30d803dd13227,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-012,IU-012,8a8e959600f18c83f1550e6c74eed5c4dfb5d297369fc795741ba5f541abcf6e,R01,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R01: HttpContext.User, ClaimsPrincipal, ClaimsIdentity, claims, and multiple identities"
image_use,S-013,IU-013,06fa205ef305cd652f256e31566aa1f526d721492b8cc40f82c2ed029ecb4b02,R02,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R02: AuthenticationTicket structure, scheme, principal, and authentication flow"
image_use,S-014,IU-014,f72ee139c0b8f286306c32d26301d4bcd6e8d2acda8e88cce965822a608582be,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-015,IU-015,abd951f7ca5c0de32b3435537294d939f357e91f6764162fbb430a457d4f7376,R01,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R01: HttpContext.User, ClaimsPrincipal, ClaimsIdentity, claims, and multiple identities"
image_use,S-016,IU-016,0c1ea82429aa680e0d95da0e6b880bf977a13e5fbf723b235650c8a9ba586522,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-017,IU-017,640b65ef77a751a2cf3d8ab0c7d2ea427bea48bce3d9d7104fd358d543c0c990,R02,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R02: AuthenticationTicket structure, scheme, principal, and authentication flow"
image_use,S-018,IU-018,6feb3e48edd8f333e1e84f6f402b5e8391754db18088bf7e5934df3a9e23717d,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-019,IU-019,0e130f73d8fc41101b29c2b24f43f563a60f67c125474c76f0951ab583cf529e,R02,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R02: AuthenticationTicket structure, scheme, principal, and authentication flow"
image_use,S-020,IU-020,86166ce4a301f7d7ef4dca0e448f9e910dc4dc59f411ec7a9e624b33cd470a23,R02,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R02: AuthenticationTicket structure, scheme, principal, and authentication flow"
image_use,S-021,IU-021,996bc9bd421958d5b058cb11a1be6fd438e0e4b4db1a9f8653715f4ed1604246,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-022,IU-022,40e4dba3e592f53f742c6f3d9ba9fd76f2079ba5f4ae36fb3db5ccb5b8a68d41,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-023,IU-023,d746b63022f2212ea4a07850ce995ce4d682d958faedab637c30691cbbcf673f,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-024,IU-024,e27849bc1977906af627cebf76ad033e5aa9b2a1f99330ddc638b7ecf5a67e2e,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-025,IU-025,a9e40c6110bd4020b2359dcfecde1b5ab9404f1a776e5c714bf32b524ee0a2fb,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-026,IU-026,c72ff344665810adb9d427b9c10dd7b01fc32051dbd5f9e08884e7e3a5338208,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-027,IU-027,2845fb313d7df9663f4c2689a652e326c1c261483d0427e3a533b696e7faa2f6,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-028,IU-028,43115521c1509ee1dadaf97daf8a6d042b7a10a610e527aeeaf45c2185779c6c,R03,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R03: AuthenticationProperties lifetime, persistence, and refresh semantics"
image_use,S-029,IU-029,32f13a27140543f33a1451e6fa53bf5952f5f18a520f79778a58b30387a664b0,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-030,IU-030,87f11bfd3940840283c48475f7c33e645dddfb8702f0d74e85fc9de0c705363e,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-031,IU-031,08cbaef570a1cd0608a3303c6b59d3f224eb0076f086c705339301ad3b881861,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-032,IU-032,96cc6b19f7b1fa90fca6acdca1ba4ae329efe1764aff2c82800d0a1c71f3abef,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-033,IU-033,a0eb87508fcffe85561367aae7ef11ed79aad48efa8be3d24435c630253148d1,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-034,IU-034,cfb425ee56d51a861e7f32ce984bfc6e50a956ae76039a2d35e0b6e4e6e8092a,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-035,IU-035,6844f0524c137e9be3860baf5639f8b597b7ef4d0fcb99d537776506427fc7ed,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-036,IU-036,b1864578cbae4fc02903bf287afec9665274efddaa14af8b228086c02744fa96,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-037,IU-037,23a9cdbfdea7089001bcfd12ede567734829e44bfde4abc28cdd395e8d64c567,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-038,IU-038,1383eec379900825d53b3be45d1ff230691f9efa78b789d86cbf04f0d5bd589e,R04,processed-semantic-transcript,False,True,1,"Visually reviewed and assigned to R04: RedirectUri, Items, Parameters, and handler-specific behavior"
image_use,S-039,IU-039,6a90ef7c8a888e00c88b56fab0fc24455cb7c7448feb73dedd7947274784994e,R05,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R05: Token storage helpers and JWT SaveToken behavior
image_use,S-040,IU-040,4b9ca744682fdd0cdf8e607dffd73a4f964d45a158b2efcab25a18b6267eaf67,R05,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R05: Token storage helpers and JWT SaveToken behavior
image_use,S-041,IU-041,5b29b191b1eaeecbb04bac6fa0c63bc80c3b8e4c53dde4fbae79bc9f193df8e6,R05,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R05: Token storage helpers and JWT SaveToken behavior
image_use,S-042,IU-042,b8ae45e3b24ff7de1aba4ea2f13a57afc9d1e22627a330b954f5026c71119dc4,R05,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R05: Token storage helpers and JWT SaveToken behavior
image_use,S-043,IU-043,ea52712a9812046e2180504a789637d002fd81367d651e4da6ea931c7c9c0b20,R05,processed-semantic-transcript,False,True,1,Visually reviewed and assigned to R05: Token storage helpers and JWT SaveToken behavior
svg_text_node,T-001,,78477eb3dafedbaa9ab5b36320c07d833b6ac144872011488910a136996ce78d,R01,processed-semantic-transcript,True,False,1,context.user
svg_text_node,T-002,,1b2a520051ecff4d18ecd048f44a187265c185e790e54406887c97b14c66106e,R02,processed-semantic-transcript,True,False,1,Auth ticket
svg_text_node,T-003,,c92b4b93730ae7ca4eddcc6c43d45b66cb535de4dd75289d1083bf842631939a,R01,processed-semantic-transcript,True,False,1,claimsprincipal
svg_text_node,T-004,,e857df996a6f69fbbb38ddc49fd5e96195db6d557c665667335ae0faeec14171,R02,processed-semantic-transcript,True,False,1,in case of jwt
svg_text_node,T-005,,1b2a520051ecff4d18ecd048f44a187265c185e790e54406887c97b14c66106e,R02,processed-semantic-transcript,True,False,1,Auth ticket
svg_text_node,T-006,,30e8c94c3ec105c4e1b15534cd95d880089c18745d7acc27d6e4d4983f45b399,R01,processed-semantic-transcript,True,False,1,important members
svg_text_node,T-007,,716ecd44a618d8d8f8d4cc2094bbe0e1c1bf1b88113348dabbde8f745592dec2,R01,processed-semantic-transcript,True,False,1,ClaimsIdentity
svg_text_node,T-008,,69e03750027e6b1e9f95bd21d227613c0024ec799ebfb7fe281371e1153f9bda,R02,processed-semantic-transcript,True,False,1,principal
svg_text_node,T-009,,96840586bc1b2c5a059cedec6374a0cf2a8e3011b78286d332171b7ea8e54758,R01,processed-semantic-transcript,True,False,1,IsAuthenticated
svg_text_node,T-010,,c8cdc98215e93cfacc46e54c5f5401fe250acf484e3f21deef1c687f152448c7,R03,processed-semantic-transcript,True,False,1,Auth properties
svg_text_node,T-011,,96adb92452863058fa1616efcc89c6e7c92a0c49148dfbd3e127ce829a45406e,R03,processed-semantic-transcript,True,False,1,properties
svg_text_node,T-012,,a61808fe40feb8b3433778bbc2ececcaa47c8c47fc1657f054c239efd3f0e984,R01,processed-semantic-transcript,True,False,1,claims
svg_text_node,T-013,,97f7c99bd3f66caa2708aaf466e2ca748b2937a41ac4fa3be3611bea92d4edc6,R02,processed-semantic-transcript,True,False,1,authenticationScheme
svg_text_node,T-014,,939ac8c0ca47acfcae12902cd051a703057145cd057585984a797f7117b5e1f8,R03,processed-semantic-transcript,True,False,1,IssuedUtc
svg_text_node,T-015,,043bf81e5410026729ca890fdbd32ee976f1874a91e08d5abae518784ef17b46,R01,processed-semantic-transcript,True,False,1,multiple identities
svg_text_node,T-016,,3f5ddbc08bc728ebdceb9168c3317fbc76813a593b1795094587c0afb945463b,R02,processed-semantic-transcript,True,False,1,where do they appear in auth
svg_text_node,T-017,,8902ca4dceb2adce5e8d6d4d8c0254c0cb6a3fea12fb71bc5416766491ad1162,R03,processed-semantic-transcript,True,False,1,ExpiresUtc
svg_text_node,T-018,,4e0d650de1387a60125c7c8a8694ea4dfe65441d52741d2e103b54c902cd5b20,R03,processed-semantic-transcript,True,False,1,IsPersistent
svg_text_node,T-019,,81041165249fae6432b43db512c2dd17d1751532918e50b433a4e4e03110e246,R03,processed-semantic-transcript,True,False,1,Is meaningful
svg_text_node,T-020,,f34b5c0b22a657a2f6533bc854e2414be59b7486ccf3d17b6a7d335947bd447c,R03,processed-semantic-transcript,True,False,1,AllowRefresh
svg_text_node,T-021,,7ecc0aa35b7ce7ef81e904420332db3760da24b7d46d20aaea5acdf956d59125,R03,processed-semantic-transcript,True,False,1,for jwt?
svg_text_node,T-022,,770643c210b1a9dce7deacac12d515c2f869b46f6a220598724ec37911063d72,R04,processed-semantic-transcript,True,False,1,redirecUri
svg_text_node,T-023,,81041165249fae6432b43db512c2dd17d1751532918e50b433a4e4e03110e246,R04,processed-semantic-transcript,True,False,1,Is meaningful
svg_text_node,T-024,,7ecc0aa35b7ce7ef81e904420332db3760da24b7d46d20aaea5acdf956d59125,R04,processed-semantic-transcript,True,False,1,for jwt?
svg_text_node,T-025,,5f3c4f8580d392e422e7c2f6802674ac27966c98d95c39696e4b2490168e5488,R04,processed-semantic-transcript,True,False,1,items
svg_text_node,T-026,,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R04,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-027,,81041165249fae6432b43db512c2dd17d1751532918e50b433a4e4e03110e246,R04,processed-semantic-transcript,True,False,1,Is meaningful
svg_text_node,T-028,,f528212a496dc7a0e9a57c129b561aa4609364d70f886c09d668e00797521eb5,R04,processed-semantic-transcript,True,False,1,parameters
svg_text_node,T-029,,7ecc0aa35b7ce7ef81e904420332db3760da24b7d46d20aaea5acdf956d59125,R04,processed-semantic-transcript,True,False,1,for jwt?
svg_text_node,T-030,,88f9c906c9064efe55d1e2f4d6083d0479f548492b0101d4cf24e1d42f293a63,R05,processed-semantic-transcript,True,False,1,token storage helpers
svg_text_node,T-031,,0f72bce574dfd229acad80c91fa4958b2d679723b6b36422d24c9820045c3cb5,R05,processed-semantic-transcript,True,False,1,savetoken
