text_id,text,x,y,font_size,sha256,region_id,node_kind,coverage_status,assignment_count
T-011,properties,4852.539614722842,2568.2261588541664,87.3400015782791px,96adb92452863058fa1616efcc89c6e7c92a0c49148dfbd3e127ce829a45406e,R03,semantic,processed-semantic-transcript,1
T-012,claims,68.88879685174788,2968.1510726298934,138.30300071022359px,a61808fe40feb8b3433778bbc2ececcaa47c8c47fc1657f054c239efd3f0e984,R01,semantic,processed-semantic-transcript,1
T-013,authenticationScheme,4784.391421363467,3148.9669222005214,87.3400015782791px,97f7c99bd3f66caa2708aaf466e2ca748b2937a41ac4fa3be3611bea92d4edc6,R02,semantic,processed-semantic-transcript,1
T-014,IssuedUtc,3260.539614722842,3160.2261588541664,87.3400015782791px,939ac8c0ca47acfcae12902cd051a703057145cd057585984a797f7117b5e1f8,R03,semantic,processed-semantic-transcript,1
T-015,multiple identities,11.904645647321104,3418.3098366970435,138.30300071022359px,043bf81e5410026729ca890fdbd32ee976f1874a91e08d5abae518784ef17b46,R01,semantic,processed-semantic-transcript,1
T-016,where do they appear in auth,4664.285539899553,3751.6429665798564,138.30300071022359px,3f5ddbc08bc728ebdceb9168c3317fbc76813a593b1795094587c0afb945463b,R02,semantic,processed-semantic-transcript,1
T-017,ExpiresUtc,3236.836001441592,4148.374352213541,87.3400015782791px,8902ca4dceb2adce5e8d6d4d8c0254c0cb6a3fea12fb71bc5416766491ad1162,R03,semantic,processed-semantic-transcript,1
T-018,IsPersistent,3238.3175281343006,5317.26324110243,87.3400015782791px,4e0d650de1387a60125c7c8a8694ea4dfe65441d52741d2e103b54c902cd5b20,R03,semantic,processed-semantic-transcript,1
T-019,Is meaningful,2149.005433097718,6286.575357937281,87.3400015782791px,81041165249fae6432b43db512c2dd17d1751532918e50b433a4e4e03110e246,R03,semantic,processed-semantic-transcript,1
T-020,AllowRefresh,3309.4286392454114,6343.929907769096,87.3400015782791px,f34b5c0b22a657a2f6533bc854e2414be59b7486ccf3d17b6a7d335947bd447c,R03,semantic,processed-semantic-transcript,1
T-021,for jwt?,2149.005433097718,6395.75035991013,87.3400015782791px,7ecc0aa35b7ce7ef81e904420332db3760da24b7d46d20aaea5acdf956d59125,R03,semantic,processed-semantic-transcript,1
T-022,redirecUri,3337.5766969711062,7179.485463324651,87.3400015782791px,770643c210b1a9dce7deacac12d515c2f869b46f6a220598724ec37911063d72,R04,semantic,processed-semantic-transcript,1
T-023,Is meaningful,2191.8625759548613,7304.67058150034,87.3400015782791px,81041165249fae6432b43db512c2dd17d1751532918e50b433a4e4e03110e246,R04,semantic,processed-semantic-transcript,1
T-024,for jwt?,2191.8625759548613,7413.8455834731885,87.3400015782791px,7ecc0aa35b7ce7ef81e904420332db3760da24b7d46d20aaea5acdf956d59125,R04,semantic,processed-semantic-transcript,1
T-025,items,3428.081784467161,8168.1723597547725,87.3400015782791px,5f3c4f8580d392e422e7c2f6802674ac27966c98d95c39696e4b2490168e5488,R04,semantic,processed-semantic-transcript,1
T-026,!!!,3094.170713574566,9032.250174850786,196.28071674547982px,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,R04,semantic,processed-semantic-transcript,1
T-027,Is meaningful,2035.4989395912253,9094.973648794372,87.3400015782791px,81041165249fae6432b43db512c2dd17d1751532918e50b433a4e4e03110e246,R04,semantic,processed-semantic-transcript,1
T-028,parameters,3367.2064170231897,9172.078033311629,87.3400015782791px,f528212a496dc7a0e9a57c129b561aa4609364d70f886c09d668e00797521eb5,R04,semantic,processed-semantic-transcript,1
T-029,for jwt?,2035.4989395912253,9204.148650767222,87.3400015782791px,7ecc0aa35b7ce7ef81e904420332db3760da24b7d46d20aaea5acdf956d59125,R04,semantic,processed-semantic-transcript,1
T-030,token storage helpers,3375.8838142516124,10121.072668030753,87.3400015782791px,88f9c906c9064efe55d1e2f4d6083d0479f548492b0101d4cf24e1d42f293a63,R05,semantic,processed-semantic-transcript,1
T-031,savetoken,3515.827915830475,11404.967909802874,76.88891601562503px,0f72bce574dfd229acad80c91fa4958b2d679723b6b36422d24c9820045c3cb5,R05,semantic,processed-semantic-transcript,1
