image_use_id,region,semantic_topic,recovery_status,semantic_review_status,sha256_12,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-057,R01,"LIKE, escaping, collation and EF Core filtering",recovered_missing,processed,69537ec1329f,image-34435488bf6821d3fd317718ae795634cc27ef1d,5808.911674910589,4111.641231835394,886.0,308.0,886,308,source/images/69537ec1329f.png
S-058,R03,"CONTAINS, FREETEXT, phrase, prefix and proximity",recovered_missing,processed,c817c9a6fdce,image-10ecfc1e3ab39788ed8a0b3e07bec70189f24700,16718.162389898916,4160.396583675634,964.0,215.0,964,215,source/images/c817c9a6fdce.png
S-059,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,40e1ce53cd0b,image-64c211b930247fa425522ad06e867e3237b6f627,11611.412869303042,4344.02948542688,999.0,307.0,999,307,source/images/40e1ce53cd0b.png
S-060,R01,"LIKE, escaping, collation and EF Core filtering",recovered_missing,processed,0d790159f680,image-91bfb4fc03226b720d0fe598a6b6674440e2cb16,4613.855959169099,4355.782232128031,918.0,159.0,918,159,source/images/0d790159f680.png
S-061,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,2efc0f25c8a6,image-dd68940305ee1e5f5a176d7c2785be98f2f53f67,12927.617980178253,4408.288490065863,932.0,252.0,932,252,source/images/2efc0f25c8a6.png
S-062,R03,"CONTAINS, FREETEXT, phrase, prefix and proximity",recovered_missing,processed,a260659acb1c,image-806bf58c18dd918a05b57a6bbff1452dc6982613,16717.713734550358,4473.79398827299,969.0,220.0,969,220,source/images/a260659acb1c.png
S-063,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,14f86ba31170,image-7de1b747af78d04b17d1393caf2d0d084e4f83eb,11613.182081292225,4744.285936373395,985.0,287.0,985,287,source/images/14f86ba31170.png
S-064,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,80d37694a3fa,image-3b3ea6aea1f3568c0cf35d63989aa124482f83db,15220.437357188655,4753.162476432954,846.0,482.0,979,558,source/images/80d37694a3fa.png
S-065,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,534ce8a69f2e,image-6831935c276abeb11bbb1e50ac19d3d23f5c851b,14131.274251368672,4760.188434320698,991.0,430.0,991,430,source/images/534ce8a69f2e.png
S-066,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,e24bc3118ec8,image-817bc83f6aca433a31568399254cc7cdde223c74,12932.943106497112,4836.047193574994,917.0,482.0,964,507,source/images/e24bc3118ec8.png
S-067,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,d2482496cd91,image-7e66850d5af8028fbf0769ef503a2495c71894af,14139.891402846482,5228.36397770533,980.0,335.0,980,335,source/images/d2482496cd91.png
S-068,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,314817fdfe82,image-9d7b93517ad247c709800e605c5e6f6e90d09013,15240.931762796525,5270.919768592836,1022.0,427.0,1022,427,source/images/314817fdfe82.png
S-069,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,2b91c7e36021,image-eb3ca8407542ed1fa40514043f9b5b0cb268d5b9,12938.972938775627,5384.674506477912,1000.0,349.0,1000,349,source/images/2b91c7e36021.png
S-070,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,f4a61b1320c7,image-ad028dcd70cd592337cb8ee95918945a52894984,14134.904719167476,5624.877237108622,1015.0,247.0,1015,247,source/images/f4a61b1320c7.png
S-071,R02,"full-text catalog/index, row locator, ranking and EF integration",recovered_missing,processed,a601d7c01067,image-12c1bfa9854d6a1022897737b76eb7756b70e2a8,12941.033067625334,5775.39811914613,897.0,401.0,1004,449,source/images/a601d7c01067.png
S-072,R04,search-service abstraction and external engines,recovered_missing,processed,6f9d68e0fab8,image-2b587c5acc26880a03a110160efb1427fc7e9d1d,6503.373448253147,6465.913444514814,897.0,309.0,897,309,source/images/6f9d68e0fab8.png
S-073,R04,search-service abstraction and external engines,recovered_missing,processed,ca5c030d6ecb,image-0fd7d6c29ba519b57529ac186ca5f289bbdeba13,5393.70673072385,6467.656786354315,893.0,388.0,893,388,source/images/ca5c030d6ecb.png
S-074,R04,search-service abstraction and external engines,recovered_missing,processed,933b58e1f9df,image-023088c184f7a6b5fd92a48b8890a91a898fc0fb,6485.00303267155,6801.54302893322,913.0,337.0,913,337,source/images/933b58e1f9df.png
S-075,R04,search-service abstraction and external engines,recovered_missing,processed,e93850ab16f0,image-b0a1b83e4f286c4b4c586b9090c4c71b0d8aeb88,5384.7994193903,6918.746506580783,886.0,470.0,886,470,source/images/e93850ab16f0.png
S-076,R04,search-service abstraction and external engines,recovered_missing,processed,08d4d43a72b7,image-180d2f56a3f6f11ff16fee1737b311df0346efb0,6487.299283756618,7198.061637874189,941.0,341.0,941,341,source/images/08d4d43a72b7.png
S-077,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,e3be1efd7119,image-6dd26c30e43b37f58587d642dee03a67214bb3f9,12958.345101757237,7280.636027800041,775.0,482.0,970,604,source/images/e3be1efd7119.png
S-078,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,db5ae33566f2,image-e79e7a7346d2591d5ebf16034dd3010aa648e757,13990.819288783718,7378.21561395571,599.0,246.0,599,246,source/images/db5ae33566f2.png
S-079,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,f57558953eba,image-61b72a6c15b2c36f29cf3ea9f61de548dd591553,13997.708177672608,7618.993391733484,443.0,120.0,443,120,source/images/f57558953eba.png
S-080,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,f8518ddb9e11,image-e9ab77bdf33730804cbac72dfa916e1e608a85b7,13967.319153150038,7803.252628387136,566.0,350.0,566,350,source/images/f8518ddb9e11.png
S-081,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,14ec474f7f64,image-de327e3657fd326073bf53f2b5f1d8b88b0ea2a8,12974.923301187933,7862.858317839104,808.0,482.0,955,570,source/images/14ec474f7f64.png
S-082,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,aa5998e2fef3,image-c2d752e3d7dfcfc20fffecdb74c4aac37f206fb4,12965.444038433292,8487.30279619197,951.0,482.0,1014,514,source/images/aa5998e2fef3.png
S-083,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,554312521e3d,image-01b8a339f5a050b883ed5464f41b3e8f33bcafe8,14222.798256954018,9389.526233524632,953.0,321.0,953,321,source/images/554312521e3d.png
S-084,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,424977491bb1,image-02351c0428141e7ac9ee6f5fcf798da140f385e4,13064.964974483315,9480.692798466038,972.0,482.0,972,482,source/images/424977491bb1.png
S-085,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,69768487e3cb,image-471c432629ea3c0b4b617c8ee81b0ce8d9b20fb1,14232.757539138485,9735.536701053928,906.0,482.0,981,522,source/images/69768487e3cb.png
S-086,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,a3c1d46dabf6,image-f595b81ae686e4fd7e03c05d3a40f475d5e16ef9,13072.798256954018,10042.192798466038,1003.0,339.0,1003,339,source/images/a3c1d46dabf6.png
S-087,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,ded9a3ffd3c9,image-72abee1cc785ea565afda6eacf62628f7000445a,14213.631692012612,10321.85959228928,1048.0,273.0,1048,273,source/images/ded9a3ffd3c9.png
S-088,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,2bb56172366c,image-c885a34afd0cfc7a5c2755f07257dc585dbe4edb,13069.464974483315,10387.859515995335,1013.0,421.0,1013,421,source/images/2bb56172366c.png
S-089,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,54619544d4c8,image-e399b8a561225c9e8a4773543029bd47ebfd734d,14162.964974483315,10664.192951053928,936.0,145.0,936,145,source/images/54619544d4c8.png
S-090,R05,B-tree versus inverted full-text index and decision guide,recovered_missing,processed,3730fd86c41a,image-643d92bedcc15fd1cdb0451606d6b6afce1ae392,14156.964974483315,10900.026233524632,988.0,240.0,988,240,source/images/3730fd86c41a.png
