region_source_id,source_id,image_use_id,fileId_short,region,x,y,width,height,status,readability,confidence,topic,summary,nearest_labels,notes
R01R02R03-S015,S-015,IU-015,59a39b6364,R02,5652.415698483477,2475.297846461919,1203.0,108.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Request/response cookie exchange lifecycle,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","have some requeast cookies and response cookies | store som cooies in browser for all sites | actually just a normal cookie flow | cookie flow, | general theo",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S016,S-016,IU-016,6dd91ef8f6,R02,6862.80166823539,2547.3085581565865,97.0,52.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Request/response cookie exchange lifecycle,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.",have some requeast cookies and response cookies | store som cooies in browser for all sites | general theo | samesite option | actually just a normal cookie flow,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S017,S-017,IU-017,3207383fdd,R01,438.33009972127184,2574.1311125252296,509.0,403.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Authentication cookie defaults and handler options,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.",just cookie optons | all cookies | does addcookie affect | usecookiepolicy | authcookie options,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S018,S-018,IU-018,89aa0ac1c2,R01,1748.480599374885,2799.1786606073483,693.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.",all cookies | does addcookie affect | usecookiepolicy | just cookie optons | actually just a normal cookie flow,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S019,S-019,IU-019,7e401faef8,R02,5760.960491238871,2950.8416084112214,936.0,396.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Request/response cookie exchange lifecycle,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","have some requeast cookies and response cookies | actually just a normal cookie flow | cookie flow, | store som cooies in browser for all sites | samesite option",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S020,S-020,IU-020,29698fd1da,R01,405.80149199769585,3018.9193408780966,721.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.",all cookies | does addcookie affect | just cookie optons | usecookiepolicy | cookie.name,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S021,S-021,IU-021,909655d280,R01,1731.943194562169,3341.4008997837855,655.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.","all cookies | does addcookie affect | usecookiepolicy | actually just a normal cookie flow | cookie flow,",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S022,S-022,IU-022,1db7e93ccd,R02,5764.404867866476,3344.2860867640884,858.0,378.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Request/response cookie exchange lifecycle,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","have some requeast cookies and response cookies | actually just a normal cookie flow | cookie flow, | samesite option | store som cooies in browser for all sites",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S023,S-023,IU-023,5e030d43de,R01,3411.00048130216,3622.5320970836565,873.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Auth/plain cookie options and normal cookie flow,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.","actually just a normal cookie flow | cookie flow, | partitioned | third party cookies | all cookies",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S024,S-024,IU-024,7f33435b84,R02,5751.460491238871,3728.95275343076,835.0,342.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Partitioned / third-party cookie storage model,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","have some requeast cookies and response cookies | samesite option | actually just a normal cookie flow | cookie flow, | partitioned",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S025,S-025,IU-025,fb96e9de23,R02,5738.405071316996,4070.2305651169554,590.0,295.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Partitioned / third-party cookie storage model,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","samesite option | actually just a normal cookie flow | cookie flow, | partitioned | third party cookies",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S026,S-026,IU-026,8703bbb042,R01,3376.73739056166,4141.410501489039,1016.0,449.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.","actually just a normal cookie flow | cookie flow, | partitioned | third party cookies | usecookiepolicy",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S027,S-027,IU-027,d59f0bdc42,R01,1129.4967663879406,4157.464445858576,960.0,263.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.",usecookiepolicy | all cookies | does addcookie affect | cookie.name | actually just a normal cookie flow,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S028,S-028,IU-028,a66ec5c72b,R02,5734.682781277934,4360.897130058362,793.0,407.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Partitioned / third-party cookie storage model,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","samesite option | partitioned | third party cookies | actually just a normal cookie flow | cookie flow,",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S029,S-029,IU-029,8247afc343,R01,1184.9785304395882,4678.334808882104,824.0,364.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.",usecookiepolicy | all cookies | does addcookie affect | cookie.name | actually just a normal cookie flow,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S030,S-030,IU-030,076b99aa70,R02,5721.182781277934,4782.619420097431,860.0,448.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Partitioned / third-party cookie storage model,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","samesite option | partitioned | third party cookies | actually just a normal cookie flow | cookie flow,",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S031,S-031,IU-031,78fd18628f,R01,1183.1230838841911,5072.511993940705,765.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.",usecookiepolicy | cookie.name | all cookies | does addcookie affect | partitioned,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S032,S-032,IU-032,81fe57e56b,R03,9686.178347151752,5166.949892044631,697.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","secure option when samesite is none | examples and comparison | how that works, why we need cookies option secure | who can read non https request/cookies | the flow",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S033,S-033,IU-033,20502c0316,R03,10600.177178032607,5176.828398175272,893.0,107.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","how that works, why we need cookies option secure | who can read non https request/cookies | the flow | secure option when samesite is none | examples and comparison",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S034,S-034,IU-034,e5775c6325,R03,11695.42388076458,5211.394302580618,694.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","the flow | how that works, why we need cookies option secure | who can read non https request/cookies | secure option when samesite is none | examples and comparison",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S035,S-035,IU-035,23704a13fd,R02,5638.18017670977,5296.747868248622,808.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Partitioned / third-party cookie storage model,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.","partitioned | third party cookies | samesite option | actually just a normal cookie flow | cookie flow,",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S036,S-036,IU-036,f976f6d38b,R03,10614.121758110732,5303.365446515116,794.0,408.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","how that works, why we need cookies option secure | who can read non https request/cookies | the flow | secure option when samesite is none | examples and comparison",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S037,S-037,IU-037,6aeeb30e86,R03,8601.047294702836,5393.028393827288,506.0,387.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","examples and comparison | samesite option | secure option when samesite is none | how that works, why we need cookies option secure | who can read non https request/cookies",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S038,S-038,IU-038,e14576ea78,R03,7509.399535888511,5423.846684986256,639.0,250.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.",samesite option | examples and comparison | secure option when samesite is none | about samesite vs cors allowance | partitioned,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S039,S-039,IU-039,8b06d0be8a,R01,1164.1449936557365,5601.223765587838,879.0,336.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,UseCookiePolicy and global cookie policy layer,"Covers ASP.NET auth/plain cookie option surfaces: CookieAuthenticationOptions, CookieBuilder/CookieOptions, Set-Cookie attributes, CookiePolicy and naming/flow concerns.",cookie.name | usecookiepolicy | all cookies | does addcookie affect | partitioned,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S040,S-040,IU-040,56621cbe23,R03,9626.584675862468,5670.495098750365,855.0,293.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","secure option when samesite is none | examples and comparison | how that works, why we need cookies option secure | who can read non https request/cookies | the flow",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S041,S-041,IU-041,8b331a0aa5,R03,11689.325507025664,5700.569195430053,931.0,461.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","the flow | how that works, why we need cookies option secure | who can read non https request/cookies | secure option when samesite is none | examples and comparison",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S042,S-042,IU-042,037040db8d,R03,7525.81664647152,5714.209023582171,737.0,482.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.",samesite option | examples and comparison | secure option when samesite is none | about samesite vs cors allowance | partitioned,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S043,S-043,IU-043,07d18affa1,R03,10628.103149169761,5726.050654305927,689.0,333.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","how that works, why we need cookies option secure | who can read non https request/cookies | the flow | secure option when samesite is none | examples and comparison",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S044,S-044,IU-044,c5311a8e8d,R03,8600.88333869866,5777.767715942613,533.0,207.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","examples and comparison | samesite option | secure option when samesite is none | how that works, why we need cookies option secure | who can read non https request/cookies",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S045,S-045,IU-045,cd8e8b20a4,R02,5638.1801773754905,5831.843493521348,630.0,184.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,Partitioned / third-party cookie storage model,"Covers core browser-cookie theory: how Set-Cookie becomes Cookie request headers, where cookies appear in devtools, third-party/partitioned behavior, HttpOnly visibility and token-storage tradeoffs.",partitioned | third party cookies | samesite option | examples and comparison | actually just a normal cookie flow,Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S046,S-046,IU-046,9cc220c60c,R03,9621.7884247774,5983.402460946538,752.0,242.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","secure option when samesite is none | examples and comparison | how that works, why we need cookies option secure | who can read non https request/cookies | the flow",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
R01R02R03-S047,S-047,IU-047,5a33a6b569,R03,8580.97986936261,5997.233677463959,689.0,210.0,processed-in-r01r02r03-final-v001,medium-high; exact punctuation should be corrected from preserved PNG if needed,high for boundary; medium-high for exact code/API punctuation,SameSite Strict/Lax/None behavior and examples,"Covers cross-site sending rules and transport/security distinctions: SameSite Strict/Lax/None, Secure requirements, HTTP visibility, HTTPS protection and CORS credentials interaction.","examples and comparison | samesite option | secure option when samesite is none | how that works, why we need cookies option secure | who can read non https request/cookies",Verified from region contact sheets/source image placement. Preserved PNG remains source of truth for exact code punctuation.
